id	name	reactions	parent
PWY-8055	palmitoyl ethanolamide biosynthesis	RXN-20516|RXN-20568|RXN-20567|RXN-20566|RXN-20565|RXN-20564	N-CONTAINING-SECONDARY-CMPD-SYN
PWY-6442	spermidine hydroxycinnamic acid conjugates biosynthesis	RXN-11263|RXN-11262|RXN-11261|RXN-11260|RXN-11259|RXN-11258|RXN-11257	N-CONTAINING-SECONDARY-CMPD-SYN
PWY-7138	noscapine biosynthesis	RXN-19906|RXN-19905|RETICULINE-OXIDASE-RXN|2.1.1.117-RXN|1.1.3.36-RXN|RXN-13806|RXN-13812|RXN-13811|RXN-13810|RXN-13807|RXN-13808|RXN-13809	ALKALOIDS-SYN
PWY-7612	chaetoglobosin A biosynthesis	RXN-16188|RXN-16187|RXN-16186|RXN-16185|RXN-16184|RXN-16183|RXN-16182|RXN-16181|RXN-16180	ALKALOIDS-SYN
PWY-7526	fumitremorgin A biosynthesis	RXN-14421|RXN-14407|RXN-14420|RXN-14414	ALKALOIDS-SYN
PWY-7705	quinolinone B biosynthesis	RXN-23362|RXN-23347|RXN-23348|RXN-23349|RXN-16982|RXN-16981|RXN-16980|RXN-16979	ALKALOIDS-SYN
PWY-5315	1-methylpyrrolinium biosynthesis	RXN-8246|RXN-8244|PUTRESCINE-N-METHYLTRANSFERASE-RXN	ALKALOIDS-SYN
PWY-7549	asperlicin E biosynthesis	RXN-15799|RXN-15798|RXN-15797	ALKALOIDS-SYN
PWY-8388	aspoquinolone biosynthesis	RXN-23355|RXN-23341|RXN-23342|RXN-23343|RXN-23344|RXN-23345|RXN-23346	ALKALOIDS-SYN
PWY-5748	gamma-coniciene and coniine biosynthesis	RXN-13523|RXN-13527|RXN-13524|RXN-13526|RXN-13525|RXN-8983|RXN-8982|RXN-8981	ALKALOIDS-SYN
PWY-7600	peramine biosynthesis	RXN-16089	ALKALOIDS-SYN
PWY18C3-3	alpha-tomatine biosynthesis	RXN18C3-6|RXN18C3-5|RXN18C3-237|RXN18C3-236|RXN18C3-3|RXN18C3-235|RXN-21391|RXN-20584|RXN-20583|RXN18C3-12|RXN18C3-11|RXN18C3-10|RXN18C3-9|RXN18C3-8	ALKALOIDS-SYN
PWY-6027	capsiconiate biosynthesis	RXN-2602|RXN-8926|RXN-9719|RXN-1106	ALKALOIDS-SYN
PWY-7605	roquefortine C biosynthesis	RXN-16128|RXN-16127|RXN-16126|RXN-16125|RXN-16124	ALKALOIDS-SYN
PWY-7135	emetine biosynthesis	4.3.3.3-RXN|RXN-13790|RXN-13791|RXN-13792|RXN-13793|RXN-13794|RXN-13795|RXN-13796	ALKALOIDS-SYN
PWY-7525	fumitremorgin C biosynthesis	RXN-19068|RXN-17146|RXN-14927|RXN-14413|RXN-14415|RXN-15644|RXN-14416|RXN-14418|RXN-15642	ALKALOIDS-SYN
PWY-7704	viridicatin biosynthesis	RXN-23354|RXN-16978|RXN-16977|RXN-16976|RXN-13989	ALKALOIDS-SYN
PWY-7543	5-N-acetylardeemin biosynthesis	RXN-15765|RXN-15763|RXN-15762	ALKALOIDS-SYN
PWY-8100	crotonosine biosynthesis	RXN-5141|RXN-19234|RXN-19233|RXN-19231	ALKALOIDS-SYN
PWY-5710	capsaicin biosynthesis	RXN-21443|RXN-8927|RXN-8926|CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN|RXN-8925|4.1.2.41-RXN|4.2.1.101-RXN	ALKALOIDS-SYN
PWY-7558	alpha-cyclopiazonate detoxification	RXN-15836	ALKALOIDS-SYN
PWY18C3-2	solasodine and soladulcidine biosynthesis	RXN18C3-235|RXN18C3-237|RXN18C3-236|RXN-20588|RXN-20587|RXN-20586|RXN18C3-7|RXN18C3-6|RXN18C3-5|RXN18C3-3	ALKALOIDS-SYN
PWY-5958	acridone alkaloid biosynthesis	ANTHRANSYN-RXN|RXN-9504|2.3.1.159-RXN|ANTHRANILATE-N-METHYLTRANSFERASE-RXN	ALKALOIDS-SYN
PWY-7604	notoamide C and D biosynthesis	RXN-16110|RXN-16109|RXN-16108	ALKALOIDS-SYN
PWY-6923	ricinine degradation	3.5.5.2-RXN	ALKALOIDS-SYN
PWY-7608	neoxaline biosynthesis	RXN-16147|RXN-16146	ALKALOIDS-SYN
PWY-7265	lampranthin biosynthesis	RXN-14450|RXN-14449	ALKALOIDS-SYN
PWY-7660	tryptoquialanine biosynthesis	RXN-16591|RXN-16590|RXN-16589|RXN-16588|RXN-16587|RXN-16586|RXN-16585|RXN-16584|RXN-16583	ALKALOIDS-SYN
PWY-7542	fumiquinazoline D biosynthesis	RXN-15750|RXN-15749|RXN-15748|RXN-15747|RXN-15746	ALKALOIDS-SYN
PWY-7826	Amaryllidacea alkaloids biosynthesis	RXN-18133|RXN-18153|RXN-18152|RXN-18142|RXN-18141|RXN-18140|RXN-18138|RXN-18137|RXN-18136|RXN-18135|RXN-18134|RXN-18129|RXN-18132|RXN-18125|RXN-18124|RXN-18126|RXN-8871|RXN-8872|TYROSINE-DECARBOXYLASE-RXN|RXN-18120|RXN-18121|RXN-18122|RXN-18128|RXN-18123|RXN-18127	ALKALOIDS-SYN
PWY-5666	alpha-solanine/alpha-chaconine biosynthesis	RXN18C3-239|RXN18C3-240|RXN18C3-241|RXN-8882|RXN-8875|RXN-8884|RXN-8881|RXN-8883|RXN-8880	ALKALOIDS-SYN
PWY-7555	alpha-cyclopiazonate biosynthesis	BETA-CYCLOPIAZONATE-DEHYDROGENASE-RXN|RXN-15812|RXN-15811|RXN-15810	ALKALOIDS-SYN
PWY-8389	penigequinolone biosynthesis	RXN-23357|RXN-23356|RXN-23358|RXN-23351|RXN-23352|RXN-23353|RXN-23343|RXN-23345|RXN-23346	ALKALOIDS-SYN
PWY-5883	ephedrine biosynthesis	RXN-21529|RXN-21528|PHENYLALANINE-AMMONIA-LYASE-RXN|RXN-9336|RXN-9337|RXN-9338|RXN-9339|RXN-9340|RXN-9341|RXN-9342	ALKALOIDS-SYN
PWY-7603	stephacidin A biosynthesis	RXN-16107|RXN-16106|RXN-16105|RXN-16104|RXN-14419	ALKALOIDS-SYN
PWY18C3-4	solasodine glycosylation	RXN18C3-13|RXN-12123	ALKALOIDS-SYN
PWY-7607	meleagrin biosynthesis	RXN-16145|RXN-16144|RXN-16143|RXN-16142|RXN-16141|RXN-16140	ALKALOIDS-SYN
PWY-5292	vindoline, vindorosine and vinblastine biosynthesis	RXN-20001|RXN-8223|RXN-19985|RXN-19984|RXN-19983|GEISSOSCHIZINE-DEHYDROGENASE-RXN|RXN-19979|RXN-19978|RXN-19977|RXN-19975|RXN-19974|RXN-19973|RXN-19972|RXN-19971|STRICTOSIDINE-BETA-GLUCOSIDASE-RXN|RXN-18625|RXN-18624|RXN-18623|RXN-18622|RXN-18621|RXN-18615|RXN-18618|RXN-18616|RXN-12023|RXN-8201|2.3.1.107-RXN|1.14.11.20-RXN|2.1.1.99-RXN|2.1.1.94-RXN|1.14.13.73-RXN	INDOLE-ALKALOIDS|TERPENOID-ALKALOIDS
PWY-5290	secologanin and strictosidine biosynthesis	RXN-20745|RXN-20744|RXN-19644|RXN-9370|RXN-9369|RXN-9368|RXN-9367|RXN-15237|LOGANATE-O-METHYLTRANSFERASE-RXN|RXN-4521|RXN-9372|RXN-9371|RXN-8618|STRICTOSIDINE-SYNTHASE-RXN|AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN|1.3.3.9-RXN|RXN-8197	INDOLE-ALKALOIDS|TERPENOID-ALKALOIDS
PWY-8216	strychnine biosynthesis	STRICTOSIDINE-BETA-GLUCOSIDASE-RXN|RXN-8223|RXN-19979|GEISSOSCHIZINE-DEHYDROGENASE-RXN|RXN-19985|RXN-22113|RXN-22114|RXN-22115|RXN-22116|RXN-22117	INDOLE-ALKALOIDS|TERPENOID-ALKALOIDS
PWY-5301	ajmaline and sarpagine biosynthesis	GEISSOSCHIZINE-DEHYDROGENASE-RXN|RXN-19979|RXN-8224|RXN-19994|RXN-19993|RXN-12673|RXN-19991|RXN-19992|RXN-8223|RXN-8220|1.14.13.91-RXN|1.1.1.273-RXN|RXN-8225|RXN-8219|RXN-8222|RXN-8221|1.3.1.73-RXN|1.5.1.32-RXN|2.4.1.219-RXN|1.14.13.75-RXN|2.3.1.160-RXN|3.1.1.78-RXN|STRICTOSIDINE-BETA-GLUCOSIDASE-RXN	INDOLE-ALKALOIDS|TERPENOID-ALKALOIDS
PWY-7709	(3R)-linalool biosynthesis	GPPSYN-RXN|4.2.3.26-RXN	Aroma-Compound-Biosynthesis|Linalool-Biosynthesis
PWY-7141	(3S)-linalool biosynthesis	4.2.3.25-RXN|GPPSYN-RXN	Aroma-Compound-Biosynthesis|Linalool-Biosynthesis
PWY-6990	(+)-camphor biosynthesis	GERANYL-DIPHOSPHATE-CYCLASE-RXN|RXN-13046|+-BORNEOL-DEHYDROGENASE-RXN	Camphor-Biosynthesis
PWY-6991	(-)-camphor biosynthesis	RXN-13002|RXN-13047|--BORNEOL-DEHYDROGENASE-RXN	Camphor-Biosynthesis
PWY-5034	gibberellin A12 biosynthesis	1.14.13.79-RXN|RXN1F-160|RXN1F-161|1.14.13.78-RXN|RXN-5242|RXN-7580	GIBBERELLIN-SYN
PWY-6653	ent -kaurene biosynthesis II	RXN-11779|RXN-11778	GIBBERELLIN-SYN
PWY-5032	ent-kaurene biosynthesis I	4.2.3.19-RXN|5.5.1.13-RXN	GIBBERELLIN-SYN
PWY-5418	phenol degradation I (aerobic)	PHENOL-2-MONOOXYGENASE-RXN	Phenol-Degradation
PWY-5413	neoabietic acid biosynthesis	RXN-8522|RXN-8521|RXN-8519|RXN-8520|RXN-8512|RXN-4861	Resin-Acids-Biosynthesis
PWY-5421	dehydroabietic acid biosynthesis	RXN-8530|RXN-8531|4.2.3.18-RXN|RXN-8532|RXN-8533|RXN-8534|RXN-4861	Resin-Acids-Biosynthesis
PWY-5412	levopimaric acid biosynthesis	RXN-8518|RXN-8516|RXN-8517|RXN-8515|RXN-8511|RXN-4861	Resin-Acids-Biosynthesis
PWY-5411	abietic acid biosynthesis	RXN-10624|RXN-8510|RXN-8509|RXN-8508|RXN-8507|4.2.3.18-RXN|RXN-4861	Resin-Acids-Biosynthesis
PHENOLDEG-PWY	phenol degradation II (anaerobic)	OHBENZCOARED-RXN|4-HYDROXYBENZOATE--COA-LIGASE-RXN|PHENYLPCARB-RXN|PHENOLPHOS-RXN	Phenol-Degradation
PWY-5414	palustric acid biosynthesis	RXN-8523|RXN-8524|RXN-8525|RXN-8526|RXN-8513|RXN-4861	Resin-Acids-Biosynthesis
PWY-5422	isopimaric acid biosynthesis	RXN-8538|RXN-8537|RXN-8536|RXN-8535|RXN-8514|RXN-4861	Resin-Acids-Biosynthesis
PWY-5063	phytyl diphosphate biosynthesis	RXN-7658|RXN-7659|RXN-7660	Phytyl-Diphosphate-Biosynthesis
PWY-5943	beta-carotene biosynthesis	RXN1F-150|RXN1F-151	C40-Carotenoids-Biosynthesis
PWY-5946	alpha-carotene biosynthesis	RXN1F-148|RXN1F-147	C40-Carotenoids-Biosynthesis
PWY-7940	lauryl-hydroxychlorobactene glucoside biosynthesis	RXN-19138|RXN-19139|RXN-19140	C40-Carotenoids-Biosynthesis
PWY-6280	synechoxanthin biosynthesis	RXN-10648|RXN-10649|RXN-10650|RXN-10651|RXN-10652|RXN-10653	C40-Carotenoids-Biosynthesis
PWY-7950	diadinoxanthin and fucoxanthin biosynthesis	RXN-19203|RXN-19198|RXN-19197|RXN-19196|RXN-19184	C40-Carotenoids-Biosynthesis
PWY-6581	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	RXN-12412|RXN-11653|RXN-11652|RXN-11651|RXN-11650|RXN-11649|RXN-11648|RXN-11647|RXN-10643	C40-Carotenoids-Biosynthesis
PWY-5174	capsanthin and capsorubin biosynthesis	RXN-7979|RXN-7946|RXN-7947	C40-Carotenoids-Biosynthesis
PWY-5291	canthaxanthin biosynthesis	RXN-8195|RXN-8192|RXN-8194|RXN-8193|RXN-8196	C40-Carotenoids-Biosynthesis
PWY-7636	astaxanthin biosynthesis (flowering plants)	RXN-8187|RXN-8186|RXN-16409|RXN-16410|RXN-16411|RXN-16412|RXN-16414|RXN-16413	C40-Carotenoids-Biosynthesis
PWY-5945	violaxanthin, antheraxanthin and zeaxanthin interconversion	RXN-7979|RXN-7984|RXN-7978|RXN-7985	C40-Carotenoids-Biosynthesis|Interconversion
PWY-7939	chlorobactene biosynthesis	RXN-19135|RXN1F-150	C40-Carotenoids-Biosynthesis
PWY-6279	myxol-2' fucoside biosynthesis	RXN-16059|RXN-10647|RXN-10646|RXN-10645|RXN-10644|RXN-10643	C40-Carotenoids-Biosynthesis
PWY-7949	diadinoxanthin and diatoxanthin interconversion	RXN-19202|RXN-19200	C40-Carotenoids-Biosynthesis|Interconversion
PWY-6287	neurosporene biosynthesis	RXNARA-8002|RXN-8024|RXN-8023|2.5.1.32-RXN|RXN-8022	C40-Carotenoids-Biosynthesis
PWY-7175	nostoxanthin biosynthesis	RXN-14017|RXN-14016	C40-Carotenoids-Biosynthesis
PWY-5288	astaxanthin biosynthesis (bacteria, fungi, algae)	RXN-8215|RXN-8214|RXN-8025|RXN-8026|RXN-8190|RXN-8189|RXN-8187|RXN-8186|RXN-8185|RXN-8184	C40-Carotenoids-Biosynthesis
PWY-7623	astaxanthin dirhamnoside biosynthesis	RXN-16244	C40-Carotenoids-Biosynthesis
PWY-5944	zeaxanthin biosynthesis	RXN-8026|RXN-8025	C40-Carotenoids-Biosynthesis
PWY-7638	echinenone and zeaxanthin biosynthesis (Synechocystis)	RXN-16455|RXN-8026|RXN-8025|RXN-16449	C40-Carotenoids-Biosynthesis
PWY-5947	lutein biosynthesis	RXN-5962|RXN-5961|RXN1F-148	C40-Carotenoids-Biosynthesis
PWY-7947	flexixanthin biosynthesis	RXN-19183|RXN-19179|RXN-19178|RXN-11647|RXN-10643	C40-Carotenoids-Biosynthesis
PWY-6286	spheroidene and spheroidenone biosynthesis	RXN-10670|RXN-10669|RXN-10668|RXN-10667|RXN-10666|RXN-10665	C40-Carotenoids-Biosynthesis
PWY-6809	neoxanthin biosynthesis	RXN-8074|RXN1F-155	C40-Carotenoids-Biosynthesis
PWY-5175	lactucaxanthin biosynthesis	RXN-8030|RXN-8029|RXN-8028	C40-Carotenoids-Biosynthesis
PWY-7591	okenone biosynthesis	RXN-16058|RXN-16057|RXN-16056|RXN-16055|RXN1F-150|RXN-12412	C40-Carotenoids-Biosynthesis
PWY-6008	baruol biosynthesis	RXN-9685	TRITERPENOID-SYN
PWY-6105	botryococcenes and methylated squalene biosynthesis	RXN-12263|RXN-13311|RXN-13310|RXN-13291|RXN-13285|RXN-13284|RXN-13283|RXN-13282|RXN-13724	TRITERPENOID-SYN
PWY-5203	soybean saponin I biosynthesis	RXN-12320|RXN-12319|RXN-8086|RXN-8084|RXN-8083|RXN-8085|RXN-8082|RXN-7570	TRITERPENOID-SYN
PWY-7066	glycyrrhetinate biosynthesis	RXN-7570|RXN-19713|RXN-19712|RXN-13496|RXN-13494|RXN-13493|RXN-13491|RXN-12683|RXN-13489|RXN-13492|RXN-12682|RXN-12681	TRITERPENOID-SYN
PWY-5672	ginsenosides biosynthesis	RXN-19701|RXN-19706|RXN-19705|RXN-19700|RXN-19699|RXN-19698|RXN-19697|RXN-19696|RXN-19695|RXN-14979|RXN-14978|RXN-14976|RXN-13509|RXN-7570|RXN-14975|RXN-8887|RXN-8885	TRITERPENOID-SYN
PWY-7069	oleanolate biosynthesis	RXN-13505|RXN-13504|RXN-13503|RXN-7570	TRITERPENOID-SYN
PWY-5774	saponin biosynthesis IV	RXN-19690|RXN-19689|RXN-19688|RXN-19687|RXN-19686|RXN-9038|RXN-9037|RXN-9036|RXN-9035	TRITERPENOID-SYN
PWY-7473	avenacin A-1 biosynthesis	RXN-7570|RXN-15391|RXN-15392|RXN-15388|RXN-15386|RXN-15385|RXN-15384|RXN-15383	TRITERPENOID-SYN
PWY-6005	marneral biosynthesis	RXN-19693|RXN-9664	TRITERPENOID-SYN
PWY-6098	diploterol biosynthesis	RXN-4961|5.4.99.17-RXN	TRITERPENOID-SYN
PWY-6767	4,4'-diapolycopenedioate biosynthesis	RXN-12263|RXN-12260|RXN-12258|RXN-9305|RXN-9304|RXN-9303|RXN-12225|RXN-12223|RXN-9301	C30-Carotenoids-Biosynthesis|TRITERPENOID-SYN
PWY-7068	ursolate biosynthesis	RXN-13502|RXN-13501|RXN-13500	TRITERPENOID-SYN
PWY-5759	saponin biosynthesis III	RXN-19691|RXN-9014|RXN-9013|RXN-9012	TRITERPENOID-SYN
PWY-5992	thalianol and derivatives biosynthesis	RXN-9631|RXN-9637|RXN-9630	TRITERPENOID-SYN
PWY-7475	des-methyl avenacin A-1 biosynthesis	RXN-11853|RXN-15390	TRITERPENOID-SYN
PWY-6095	dammara-20,24-diene biosynthesis	RXN-9895	TRITERPENOID-SYN
PWY-112	lupeol biosynthesis	RXN-111	TRITERPENOID-SYN
PWY-6109	mangrove triterpenoid biosynthesis	RXN-8434|CYCLOARTENOL-SYNTHASE-RXN|RXN-9915|RXN-111|RXN-9916|RXN-7570	TRITERPENOID-SYN
PWY-5377	alpha-amyrin biosynthesis	RXN-8434	TRITERPENOID-SYN
PWY-7067	betulinate biosynthesis	RXN-13499|RXN-13498|RXN-13497	TRITERPENOID-SYN
PWY-5756	saponin biosynthesis II	RXN-9007|RXN-9006|RXN-9008|RXN-9005|RXN-9004|RXN-9001|RXN-9002|RXN-9000	TRITERPENOID-SYN
PWY-7096	triclosan resistance	RXN-17126	Antibiotic-Resistance
PWY-7072	hopanoid biosynthesis (bacteria)	RXN-17128|RXN-17129|RXN-12263|RXN-13535|RXN-4961|RXN-13534|RXN-12337|RXN-13533|RXN-13532|RXN-13531|RXN-13530|RXN-13529|RXN-13528|5.4.99.17-RXN	TRITERPENOID-SYN
PWY-5875	staphyloxanthin biosynthesis	RXN-12263|RXN-9309|RXN-9308|RXN-9307|RXN-9306|RXN-9305|RXN-9304|RXN-9301|RXN-9303	C30-Carotenoids-Biosynthesis|TRITERPENOID-SYN
PWY-7474	avenacin A-2 biosynthesis	RXN-15389	TRITERPENOID-SYN
PWY-6174	mevalonate pathway II (haloarchaea)	RXN-10068|RXN-10067|IPPISOM-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Mevalonate-Pathways
PWY-6828	linezolid resistance	RXN-12465	Antibiotic-Resistance
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	IPPISOM-RXN|DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN|PHOSPHOMEVALONATE-KINASE-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Mevalonate-Pathways
PWY-8125	mevalonate pathway IV (archaea)	RXN-21277|RXN-21278|RXN-10068|IPPISOM-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Mevalonate-Pathways
PWY-7524	mevalonate pathway III (Thermoplasma)	IPPISOM-RXN|RXN-10068|RXN-15649|RXN-15648|RXN-15647|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Mevalonate-Pathways
PWY-7560	methylerythritol phosphate pathway II	IPPISOM-RXN|2.7.7.60-RXN|2.7.1.148-RXN|ISPH2-RXN|RXN0-884|RXN0-882|RXN0-302|DXPREDISOM-RXN|DXS-RXN	MEP-Pathways
NONMEVIPP-PWY	methylerythritol phosphate pathway I	RXN-15878|IPPISOM-RXN|2.7.7.60-RXN|2.7.1.148-RXN|ISPH2-RXN|RXN0-884|RXN0-302|DXPREDISOM-RXN|DXS-RXN	MEP-Pathways
PWY-7945	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-beta,beta-carotene monoglucoside biosynthesis	RXN-19173|RXN-19172|RXN-19170|RXN-16704|RXN-19166|RXN-16703|RXN-19167	C50-Carotenoids-Biosynthesis
PWY-7944	bacterioruberin biosynthesis	RXN-16710|RXN-16709|RXN-16704|RXN-19166|RXN-16703|RXN-19167	C50-Carotenoids-Biosynthesis
PWY18HP-2	decaprenoxanthin diglucoside biosynthesis	RXN-19174|RXN18HP-8|RXN18HP-9|RXN18HP-7|RXN18HP-6	C50-Carotenoids-Biosynthesis
PWY-7946	sarcinaxanthin diglucoside biosynthesis	RXN-19176|RXN-19175|RXN-19171|RXN18HP-8|RXN18HP-9	C50-Carotenoids-Biosynthesis
PWY-5305	bixin biosynthesis	RXN-8239|RXN-8238|RXN-8237|RXN-8236	APOCAROTENOID-SYN
PWY-6681	neurosporaxanthin biosynthesis	RXN-11998|RXN-11989|RXN-11976|RXN-12001|RXN-12000|RXN-11999|RXN-11974	APOCAROTENOID-SYN
PWY-5398	crocetin esters biosynthesis	RXN-8471|RXN-8472|RXN-8473|RXN-8474|RXN-8475|RXN-8476	APOCAROTENOID-SYN
PWY-7803	tRNA splicing II	RXN-17942|3.1.27.9-RXN	tRNA-Splicing
PWY-5397	crocetin biosynthesis	RXN-15980|RXN-15979|RXN-15978|RXN-8477|RXN-8470	APOCAROTENOID-SYN
PWY-6475	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-12244|RXN-12243|RXN-11357|RXN-8042|RXNARA-8002|2.5.1.32-RXN|RXN-11356|RXN-11354	Lycopene-Biosynthesis
PWY-7938	isorenieratene biosynthesis I (actinobacteria)	RXN-19134|RXN-19133|RXN1F-151|RXN1F-150	Isorenieratene-Biosynthesis
PWY-7941	isorenieratene biosynthesis II (Chlorobiaceae)	RXN-19136|RXN-19134	Isorenieratene-Biosynthesis
PWY-6689	tRNA splicing I	RXN-17941|RXN-17940|RXN-17939|3.1.27.9-RXN|2.7.1.160-RXN|RXN-12055|RXN-10034	tRNA-Splicing
PWY-5047	gibberellin biosynthesis IV (Gibberella fujikuroi)	1.14.13.78-RXN|RXN-5242|RXN-7580|1.14.13.79-RXN|RXN1F-160|RXN1F-166|RXN-7625|RXN-7634|RXN-7624|RXN1F-161|RXN-7621|RXN-6545|RXN-7617|RXN-7619|RXN-6549	GIBBERELLINS-BIOSYNTHESIS
PWY-5036	gibberellin biosynthesis II (early C-3 hydroxylation)	RXN-7591|RXN-7590|RXN-6522|RXN-7589|RXN-6544	GIBBERELLINS-BIOSYNTHESIS
PWY-7232	gibberellin biosynthesis V	RXN-14327|RXN-14318|RXN-14317	GIBBERELLINS-BIOSYNTHESIS
PWY-5035	gibberellin biosynthesis III (early C-13 hydroxylation)	RXN-6524|RXN1F-170|RXN1F-101|RXN1F-169|RXN1F-168|RXN1F-143|RXN1F-167	GIBBERELLINS-BIOSYNTHESIS
PWY-5070	gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)	RXN1F-165|RXN-6541|RXN1F-99|RXN-6523|RXN1F-164|RXN1F-163|RXN1F-162	GIBBERELLINS-BIOSYNTHESIS
PWY-4961	beta-pyrazole-1-ylalanine biosynthesis	RXN-7443|RXN-7442|RXN-7441|2.5.1.51-RXN	NON-PROTEIN-AMINO-ACID-SYN
PWY-5021	willardiine and isowillardiine biosynthesis	RXN-7543|RXN-7541	NON-PROTEIN-AMINO-ACID-SYN
PWY-1	lathyrine biosynthesis	RXN-7|RXN-6|RXN-5	NON-PROTEIN-AMINO-ACID-SYN
PWY-5	canavanine biosynthesis	RXN-25|RXN-22|RXN-10|RXN-9	NON-PROTEIN-AMINO-ACID-SYN
PWY-4985	mimosine biosynthesis	RXN-7461	NON-PROTEIN-AMINO-ACID-SYN
PWY-8295	nitrite biosynthesis	RXN-22527|RXN-22528	NON-PROTEIN-AMINO-ACID-SYN
PWY-5388	N-glucosylnicotinate metabolism	NICOTINATE-GLUCOSYLTRANSFERASE-RXN	N-CONTAINING-GLUCOSIDE-SYN
PWY-6852	senecionine N-oxide biosynthesis	1.14.13.101-RXN	PYRROLIZIDINE-ALKALOIDS
PWY-5399	betacyanin biosynthesis	RXN-13061|RXN-5861|RXN-8482|RXN-8481|RXN-8480|RXN-8479|RXN-8478|RXN-8483	BETALAIN-ALKALOIDS
PWY-5404	betaxanthin biosynthesis (via dopaxanthin)	RXN-8490|RXN-8489|RXN-8491|RXN-8488|RXN-8487	BETALAIN-ALKALOIDS
PWY-5439	betacyanin biosynthesis (via dopamine)	RXN-8625|RXN-8624|RXN-8623	BETALAIN-ALKALOIDS
PWY-5394	betalamic acid biosynthesis	TYROSINE-3-MONOOXYGENASE-RXN|RXN-8461|RXN-8460	BETALAIN-ALKALOIDS
PWY-5403	betaxanthin biosynthesis (via dopamine)	RXN-8486|RXN66-221	BETALAIN-ALKALOIDS
PWY-5426	betaxanthin biosynthesis	RXN-8567|RXN6666-7|RXN66-221	BETALAIN-ALKALOIDS
PWY-5400	amaranthin biosynthesis	RXN-8493|RXN-8492|RXN-8485|RXN-8484	BETALAIN-ALKALOIDS
PWY-5316	nicotine biosynthesis	RXN-8444|L-ASPARTATE-OXID-RXN|QUINOLINATE-SYNTHA-RXN|QUINOPRIBOTRANS-RXN|RXN-13060|RXN-13059|RXN-13058|RXN-13057|RXN-8248	PYRROLIDINE-ALKALOIDS
PWY-5110	trigonelline biosynthesis	NICOTINATE-N-METHYLTRANSFERASE-RXN	PYRROLIDINE-ALKALOIDS
PWY-5752	piperine biosynthesis	PIPERIDINE-N-PIPEROYLTRANSFERASE-RXN	PYRROLIDINE-ALKALOIDS
PWY-8080	kainate biosynthesis	RXN-20852|RXN-20851|RXN-20850	PYRROLIDINE-ALKALOIDS
PWY-5468	lupanine biosynthesis	LYSDECARBOX-RXN|RXN-8694|RXN-8693|RXN-8692|RXN-8688	QUINOLIZIDINE-ALKALOIDS
PWY-3901	berberine biosynthesis	TETRAHYDROBERBERINE-OXIDASE-RXN|1.1.3.36-RXN|2.1.1.117-RXN|RETICULINE-OXIDASE-RXN	ISOQUINOLINE-ALKALOIDS
PWY-5470	palmatine biosynthesis	RETICULINE-OXIDASE-RXN|2.1.1.117-RXN|2.1.1.118-RXN|2.1.1.89-RXN|RXN-8699|RXN-8698	ISOQUINOLINE-ALKALOIDS
PWY-6337	dehydroscoulerine biosynthesis	RETICULINE-OXIDASE-RXN|RXN-10888	ISOQUINOLINE-ALKALOIDS
PWY-7522	(R)-canadine biosynthesis	RXN-15641|RXN-15640	ISOQUINOLINE-ALKALOIDS
PWY-5287	sanguinarine and macarpine biosynthesis	RXN-15538|RXN-15514|RXN-9276|RXN-9275|RXN-8183|2.1.1.120-RXN|1.14.13.57-RXN|2.1.1.119-RXN|1.14.13.56-RXN|RXN-8181|RXN-8180|RXN-8179|1.5.3.12-RXN|1.14.13.55-RXN|1.1.3.32-RXN|1.14.21.2-RXN|RETICULINE-OXIDASE-RXN	ISOQUINOLINE-ALKALOIDS
PWY-5876	magnoflorine biosynthesis	RXN-9315|RXN-9314	ISOQUINOLINE-ALKALOIDS
PWY-7507	chelerythrine biosynthesis	RETICULINE-OXIDASE-RXN|2.1.1.117-RXN|1.1.3.36-RXN|RXN-13806|RXN-15543|RXN-15542|RXN-15541|RXN-13828|1.14.13.37-RXN	ISOQUINOLINE-ALKALOIDS
PWY-8031	epiberberine biosynthesis	RXN-20168|RXN-20167|RXN-19238|RETICULINE-OXIDASE-RXN	ISOQUINOLINE-ALKALOIDS
