ModelSEED ID	External ID	External Name
RXN-9304	C30-Carotenoids-Biosynthesis	C<sub>30</sub> Carotenoid Biosynthesis
RXN-9304	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-9304	PWY-5875	staphyloxanthin biosynthesis
RXN-9304	PWY-6767	4,4'-diapolycopenedioate biosynthesis
RXN-9304	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9304	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-9304	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9305	C30-Carotenoids-Biosynthesis	C<sub>30</sub> Carotenoid Biosynthesis
RXN-9305	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-9305	PWY-5875	staphyloxanthin biosynthesis
RXN-9305	PWY-6767	4,4'-diapolycopenedioate biosynthesis
RXN-9305	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9305	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-9305	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9306	C30-Carotenoids-Biosynthesis	C<sub>30</sub> Carotenoid Biosynthesis
RXN-9306	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-9306	PWY-5875	staphyloxanthin biosynthesis
RXN-9306	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9306	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-9306	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9307	C30-Carotenoids-Biosynthesis	C<sub>30</sub> Carotenoid Biosynthesis
RXN-9307	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-9307	PWY-5875	staphyloxanthin biosynthesis
RXN-9307	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9307	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-9307	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9308	C30-Carotenoids-Biosynthesis	C<sub>30</sub> Carotenoid Biosynthesis
RXN-9308	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-9308	PWY-5875	staphyloxanthin biosynthesis
RXN-9308	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9308	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-9308	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9309	C30-Carotenoids-Biosynthesis	C<sub>30</sub> Carotenoid Biosynthesis
RXN-9309	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-9309	PWY-5875	staphyloxanthin biosynthesis
RXN-9309	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9309	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-9309	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9310	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism
RXN-9310	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9310	DHNA-Biosynthesis	1,4-Dihydroxy-2-Naphthoate Biosynthesis
RXN-9310	Demethylmenaquinol-6-Biosynthesis	Demethylmenaquinol-6 Biosynthesis
RXN-9310	Demethylmenaquinol-8-Biosynthesis	Demethylmenaquinol-8 Biosynthesis
RXN-9310	Demethylmenaquinone-Biosynthesis	Demethylmenaquinol Biosynthesis
RXN-9310	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9310	PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis
RXN-9310	PWY-5838	superpathway of menaquinol-8 biosynthesis I
RXN-9310	PWY-5840	superpathway of menaquinol-7 biosynthesis
RXN-9310	PWY-5845	superpathway of menaquinol-9 biosynthesis
RXN-9310	PWY-5850	superpathway of menaquinol-6 biosynthesis I
RXN-9310	PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I
RXN-9310	PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I
RXN-9310	PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis
RXN-9310	PWY-5863	superpathway of phylloquinol biosynthesis
RXN-9310	PWY-5896	superpathway of menaquinol-10 biosynthesis
RXN-9310	PWY-5897	superpathway of menaquinol-11 biosynthesis
RXN-9310	PWY-5898	superpathway of menaquinol-12 biosynthesis
RXN-9310	PWY-5899	superpathway of menaquinol-13 biosynthesis
RXN-9310	Phylloquinone-Biosynthesis	Phylloquinol Biosynthesis
RXN-9310	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9311	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism
RXN-9311	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9311	DHNA-Biosynthesis	1,4-Dihydroxy-2-Naphthoate Biosynthesis
RXN-9311	Demethylmenaquinol-6-Biosynthesis	Demethylmenaquinol-6 Biosynthesis
RXN-9311	Demethylmenaquinol-8-Biosynthesis	Demethylmenaquinol-8 Biosynthesis
RXN-9311	Demethylmenaquinone-Biosynthesis	Demethylmenaquinol Biosynthesis
RXN-9311	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9311	PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis
RXN-9311	PWY-5838	superpathway of menaquinol-8 biosynthesis I
RXN-9311	PWY-5840	superpathway of menaquinol-7 biosynthesis
RXN-9311	PWY-5845	superpathway of menaquinol-9 biosynthesis
RXN-9311	PWY-5850	superpathway of menaquinol-6 biosynthesis I
RXN-9311	PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I
RXN-9311	PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I
RXN-9311	PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis
RXN-9311	PWY-5863	superpathway of phylloquinol biosynthesis
RXN-9311	PWY-5896	superpathway of menaquinol-10 biosynthesis
RXN-9311	PWY-5897	superpathway of menaquinol-11 biosynthesis
RXN-9311	PWY-5898	superpathway of menaquinol-12 biosynthesis
RXN-9311	PWY-5899	superpathway of menaquinol-13 biosynthesis
RXN-9311	Phylloquinone-Biosynthesis	Phylloquinol Biosynthesis
RXN-9311	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9312	CINNAMATE-SYN	Cinnamate Biosynthesis
RXN-9312	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-9312	PWY-5867	<i>t</i>-anethole biosynthesis
RXN-9312	PWY-5882	epoxypseudoisoeugenol-2-methylbutanoate biosynthesis
RXN-9312	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9314	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9314	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
RXN-9314	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9314	PWY-5876	magnoflorine biosynthesis
RXN-9314	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9315	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9315	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
RXN-9315	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9315	PWY-5876	magnoflorine biosynthesis
RXN-9315	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9316	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9316	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9316	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9316	PWY-5877	beta-carboline biosynthesis
RXN-9316	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9317	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9317	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9317	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9317	PWY-5877	beta-carboline biosynthesis
RXN-9317	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9318	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9318	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9318	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9318	PWY-5877	beta-carboline biosynthesis
RXN-9318	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9319	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9319	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9319	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9319	PWY-5877	beta-carboline biosynthesis
RXN-9319	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9320	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9320	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9320	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9320	PWY-5877	beta-carboline biosynthesis
RXN-9320	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9334	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-9334	PWY-5882	epoxypseudoisoeugenol-2-methylbutanoate biosynthesis
RXN-9334	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9335	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-9335	PWY-5882	epoxypseudoisoeugenol-2-methylbutanoate biosynthesis
RXN-9335	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9336	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9336	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9336	PWY-5883	ephedrine biosynthesis
RXN-9336	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9337	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9337	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9337	PWY-5883	ephedrine biosynthesis
RXN-9337	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9338	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9338	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9338	PWY-5883	ephedrine biosynthesis
RXN-9338	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9339	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9339	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9339	PWY-5883	ephedrine biosynthesis
RXN-9339	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9340	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9340	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9340	PWY-5883	ephedrine biosynthesis
RXN-9340	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9341	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9341	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9341	PWY-5883	ephedrine biosynthesis
RXN-9341	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9342	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9342	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9342	PWY-5883	ephedrine biosynthesis
RXN-9342	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9344	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-9344	PWY-5884	wax esters biosynthesis I
RXN-9344	PWY-7782	plasmalogen biosynthesis
RXN-9344	Phospholipid-Biosynthesis	Phospholipid Biosynthesis
RXN-9349	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RXN-9349	PWY-5887	albaflavenone biosynthesis
RXN-9349	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9350	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RXN-9350	PWY-5887	albaflavenone biosynthesis
RXN-9350	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9351	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RXN-9351	PWY-5887	albaflavenone biosynthesis
RXN-9351	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9352	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RXN-9352	PWY-5887	albaflavenone biosynthesis
RXN-9352	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9353	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RXN-9353	PWY-5887	albaflavenone biosynthesis
RXN-9353	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9354	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9354	PWY-5888	rhodoquinone-10 biosynthesis
RXN-9354	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9354	Rhodoquinone-Biosynthesis	Rhodoquinone Biosynthesis
RXN-9357	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9357	PWY-5889	rhodoquinone-9 biosynthesis
RXN-9357	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9357	Rhodoquinone-Biosynthesis	Rhodoquinone Biosynthesis
RXN-9358	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9358	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9358	PWY-5890	menaquinol-10 biosynthesis
RXN-9358	PWY-5896	superpathway of menaquinol-10 biosynthesis
RXN-9358	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9359	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9359	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9359	PWY-5891	menaquinol-11 biosynthesis
RXN-9359	PWY-5897	superpathway of menaquinol-11 biosynthesis
RXN-9359	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9360	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9360	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9360	PWY-5892	menaquinol-12 biosynthesis
RXN-9360	PWY-5898	superpathway of menaquinol-12 biosynthesis
RXN-9360	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9361	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9361	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9361	PWY-5890	menaquinol-10 biosynthesis
RXN-9361	PWY-5896	superpathway of menaquinol-10 biosynthesis
RXN-9361	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9362	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9362	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9362	PWY-5891	menaquinol-11 biosynthesis
RXN-9362	PWY-5897	superpathway of menaquinol-11 biosynthesis
RXN-9362	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9363	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9363	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9363	PWY-5892	menaquinol-12 biosynthesis
RXN-9363	PWY-5898	superpathway of menaquinol-12 biosynthesis
RXN-9363	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9364	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9364	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9364	PWY-5893	tridecaprenyl diphosphate biosynthesis
RXN-9364	PWY-5899	superpathway of menaquinol-13 biosynthesis
RXN-9364	Polyprenyl-Biosynthesis	Polyprenyl Biosynthesis
RXN-9364	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9365	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9365	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9365	PWY-5895	menaquinol-13 biosynthesis
RXN-9365	PWY-5899	superpathway of menaquinol-13 biosynthesis
RXN-9365	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9366	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-9366	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-9366	PWY-5895	menaquinol-13 biosynthesis
RXN-9366	PWY-5899	superpathway of menaquinol-13 biosynthesis
RXN-9366	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-9367	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9367	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9367	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9367	PWY-5290	secologanin and strictosidine biosynthesis
RXN-9367	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9367	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
RXN-9367	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9368	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9368	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9368	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9368	PWY-5290	secologanin and strictosidine biosynthesis
RXN-9368	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9368	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
RXN-9368	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9369	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9369	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9369	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9369	PWY-5290	secologanin and strictosidine biosynthesis
RXN-9369	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9369	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
RXN-9369	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9370	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9370	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9370	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9370	PWY-5290	secologanin and strictosidine biosynthesis
RXN-9370	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9370	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
RXN-9370	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9371	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9371	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9371	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9371	PWY-5290	secologanin and strictosidine biosynthesis
RXN-9371	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9371	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
RXN-9371	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9372	ALKALOIDS-SYN	Alkaloid Biosynthesis
RXN-9372	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
RXN-9372	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-9372	PWY-5290	secologanin and strictosidine biosynthesis
RXN-9372	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9372	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
RXN-9372	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9376	PWY-5903	bacillibactin biosynthesis
RXN-9376	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9376	Siderophores-Biosynthesis	Siderophore Biosynthesis
RXN-9377	PWY-5903	bacillibactin biosynthesis
RXN-9377	PWY-7983	pseudomonine biosynthesis
RXN-9377	PWY-7984	acinetobactin biosynthesis
RXN-9377	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9377	Siderophores-Biosynthesis	Siderophore Biosynthesis
RXN-9380	PWY-6562	norspermidine biosynthesis
RXN-9380	PWY-6565	superpathway of polyamine biosynthesis III
RXN-9380	Polyamine-Biosynthesis	Amine and Polyamine Biosynthesis
RXN-9386	Aminoacyl-tRNAs-Charging	Aminoacyl-tRNA Charging
RXN-9386	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation
RXN-9391	Carveol-Degradation	Carveol Degradation
RXN-9391	Degradation	Degradation/Utilization/Assimilation
RXN-9391	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9391	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9391	TERPENOID-DEG	Terpenoid Degradation
RXN-9392	Carveol-Degradation	Carveol Degradation
RXN-9392	Degradation	Degradation/Utilization/Assimilation
RXN-9392	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9392	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9392	TERPENOID-DEG	Terpenoid Degradation
RXN-9394	Carveol-Degradation	Carveol Degradation
RXN-9394	Degradation	Degradation/Utilization/Assimilation
RXN-9394	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9394	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9394	TERPENOID-DEG	Terpenoid Degradation
RXN-9397	Carveol-Degradation	Carveol Degradation
RXN-9397	Degradation	Degradation/Utilization/Assimilation
RXN-9397	MONOTERPENOID-SYN	Monoterpenoid Biosynthesis
RXN-9397	PWY-5927	(4<i>S</i>)-carveol and (4<i>S</i>)-dihydrocarveol degradation
RXN-9397	PWY-7443	(4S)-carvone biosynthesis
RXN-9397	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-9397	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9397	TERPENOID-DEG	Terpenoid Degradation
RXN-9397	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-9400	Carveol-Degradation	Carveol Degradation
RXN-9400	Degradation	Degradation/Utilization/Assimilation
RXN-9400	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9400	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9400	TERPENOID-DEG	Terpenoid Degradation
RXN-9401	Carveol-Degradation	Carveol Degradation
RXN-9401	Degradation	Degradation/Utilization/Assimilation
RXN-9401	PWY-5927	(4<i>S</i>)-carveol and (4<i>S</i>)-dihydrocarveol degradation
RXN-9401	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9401	TERPENOID-DEG	Terpenoid Degradation
RXN-9403	Carveol-Degradation	Carveol Degradation
RXN-9403	Degradation	Degradation/Utilization/Assimilation
RXN-9403	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9403	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9403	TERPENOID-DEG	Terpenoid Degradation
RXN-9404	Carveol-Degradation	Carveol Degradation
RXN-9404	Degradation	Degradation/Utilization/Assimilation
RXN-9404	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9404	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9404	TERPENOID-DEG	Terpenoid Degradation
RXN-9405	Carveol-Degradation	Carveol Degradation
RXN-9405	Degradation	Degradation/Utilization/Assimilation
RXN-9405	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9405	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9405	TERPENOID-DEG	Terpenoid Degradation
RXN-9406	Carveol-Degradation	Carveol Degradation
RXN-9406	Degradation	Degradation/Utilization/Assimilation
RXN-9406	Limonene-Degradation	Limonene Degradation
RXN-9406	PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation
RXN-9406	PWY-5923	limonene degradation I (D-limonene)
RXN-9406	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9406	TERPENOID-DEG	Terpenoid Degradation
RXN-9407	Degradation	Degradation/Utilization/Assimilation
RXN-9407	Limonene-Degradation	Limonene Degradation
RXN-9407	PWY-5923	limonene degradation I (D-limonene)
RXN-9407	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9407	TERPENOID-DEG	Terpenoid Degradation
RXN-9409	Degradation	Degradation/Utilization/Assimilation
RXN-9409	Limonene-Degradation	Limonene Degradation
RXN-9409	PWY-5924	limonene degradation II (L-limonene)
RXN-9409	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9409	TERPENOID-DEG	Terpenoid Degradation
RXN-9410	Degradation	Degradation/Utilization/Assimilation
RXN-9410	Limonene-Degradation	Limonene Degradation
RXN-9410	PWY-5923	limonene degradation I (D-limonene)
RXN-9410	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9410	TERPENOID-DEG	Terpenoid Degradation
RXN-9411	Degradation	Degradation/Utilization/Assimilation
RXN-9411	Limonene-Degradation	Limonene Degradation
RXN-9411	PWY-5924	limonene degradation II (L-limonene)
RXN-9411	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-9411	TERPENOID-DEG	Terpenoid Degradation
RXN-9413	Degradation	Degradation/Utilization/Assimilation
