CHEBI:7	 (+)-car-3-ene
CHEBI:149498	 a (7Z,10Z,13Z,16Z)-docosatetraenoyl derivative
CHEBI:149499	 a (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl derivative
CHEBI:149500	 a (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl derivative
CHEBI:149502	 a (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl derivative
CHEBI:149504	 losartan
CHEBI:149506	 losartan-1-N-beta-D-glucuronide
CHEBI:149507	 losartan-2-N-beta-D-glucuronide
CHEBI:149509	 candesartan
CHEBI:149522	 candesartan O-beta-D-glucuronoside
CHEBI:149523	 candesartan-2-N-beta-D-glucuronide
CHEBI:149524	 zolasartan
CHEBI:149526	 zolarsartan O-beta-D-glucuronoside
CHEBI:149527	 zolarsartan-1-N-beta-D-glucuronide
CHEBI:149528	 zolarsartan-2-N-beta-D-glucuronide
CHEBI:149530	 kermesate
CHEBI:149531	 carminate
CHEBI:149532	 flavokermesate
CHEBI:149533	 flavokermesate 7-C-beta-D-glucoside
CHEBI:149540	 5-deoxy-D-ribose
CHEBI:149549	 1-O-(1Z-alkenyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:149550	 GDP-beta-L-gulose
CHEBI:149586	 N(8)-citryl-spermidine
CHEBI:149592	 N(8),N'(8)-citryl-bis(spermidine)
CHEBI:149593	 N(1)-(3,4-dihydroxybenzoyl)-N(8)-citryl-spermidine
CHEBI:149594	 N(1)-(3,4-dihydroxybenzoyl)-N(8),N'(8)-citryl-bis(spermidine)
CHEBI:149596	 vanillylamine
CHEBI:149597	 (6E)-8-methylnon-6-enoyl-CoA
CHEBI:149611	 (2R)-2-hydroperoxydodecanoate
CHEBI:149616	 (2R)-2-hydroperoxyhexadecanoate
CHEBI:149617	 (2R)-2-hydroperoxytetradecanoate
CHEBI:149618	 (2R,9Z,12Z)-2-hydroperoxyoctadecadienoate
CHEBI:149620	 isoaspulvinone E
CHEBI:149622	 (2R)-2-hydroperoxyoctadecanoate
CHEBI:149623	 (2R,9Z)-2-hydroperoxyoctadecenoate
CHEBI:149625	 [2-(trimethylamino)ethyl]phosphonate
CHEBI:149626	 [(1R)-1-hydroxy-2-(trimethylamino)ethyl]phosphonate
CHEBI:149627	 3(1)-hydroxy-L-isoleucine
CHEBI:149628	 (4S)-3(1),4-dihydroxy-L-isoleucine
CHEBI:149629	 phenguignardate
CHEBI:149630	 (2S)-2-(4-hydoxybenzyl)-3-(4-hydroxyphenyl)-2-furonol carboxylate
CHEBI:149631	 N-hexanoyl-sphinga-4E,14Z-dienine
CHEBI:149632	 sphinga-4E,14Z-dienine-1-phosphate
CHEBI:149633	 N-hexadecanoyl-sphinga-4E,14Z-dienine
CHEBI:149642	 atromentin
CHEBI:149643	 N(4)-acetylcytidine 5'-phosphate
CHEBI:149644	 4-thiouridine 5'-phosphate
CHEBI:149645	 5-hydroxyuridine
CHEBI:149646	 5-hydroxyuridine 5'-phosphate
CHEBI:149647	 2-thiocytidine 5'-phosphate
CHEBI:149648	 5-fluorocytidine 5'-phosphate
CHEBI:149656	 (2E,12Z)-hexadecadienal
CHEBI:149659	 alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-D-Glc
CHEBI:149661	 N-(13Z-docosenoyl)-sphinganine
CHEBI:149662	 N-(13Z-docosenoyl)-4R-hydroxysphinganine
CHEBI:149663	 a beta-D-galactosyl-(1->4)-N-acetyl-beta-D-6-sulfooxy-glucosaminyl derivative
CHEBI:149664	 a beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-6-sulfooxy-glucosaminyl derivative
CHEBI:149670	 (S)-phenylacetylcarbinol
CHEBI:149671	 (R)-phenylacetylcarbinol
CHEBI:149673	 (1S,2R)-ephedrine
CHEBI:149674	 (1R,2R)-pseudoephedrine
CHEBI:149676	 (R)-2-methylamino-1-phenylpropan-1-one
CHEBI:149683	 2,3,6,8,9-pentahydroxy-1-oxo-3-(2-oxopropyl)-1,2,3,4-tetrahydroanthracene-2-carboxylate
CHEBI:149690	 an N-acyl-L-phenylalanine
CHEBI:149697	 N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-L-serine
CHEBI:149698	 an N-(fatty acyl)-L-serine
CHEBI:149699	 N-hexadecanoyl-L-phenylalanine
CHEBI:149700	 N-octadecanoyl-L-phenylalanine
CHEBI:149701	 N-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-L-phenylalanine
CHEBI:149703	 nicotinyl-CoA
CHEBI:149705	 benzoyl-AMP
CHEBI:149707	 4-hydroxy-6-(pyridin-3-yl)-2H-pyran-2-one
CHEBI:149708	 4-hydroxy-3-[(2E,6E)-farnesyl]-6-(pyridin-3-yl)-2H-pyran-2-one
CHEBI:149709	 2-oxo-3-[(8S)-epoxy-(2E,6E)-farnesyl]-6-(pyridin-3-yl)-2H-pyran-4-olate
CHEBI:149710	 deacetylpyripyropene E
CHEBI:149713	 atrochrysone carboxylate
CHEBI:149714	 an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-Neu5Ac-(2->6)]-D-GlcNAc-R
CHEBI:149717	 alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-Neu5Ac-(2->6)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
CHEBI:149730	 N-(9Z-octadecenoyl)-L-asparagine
CHEBI:149731	 N-(9Z-octadecenoyl)-L-lysine
CHEBI:149732	 N-(9Z-octadecenoyl)-L-methionine
CHEBI:149733	 N-(9Z-octadecenoyl)-L-tryptophan
CHEBI:149734	 N-(9Z-octadecenoyl)-L-tyrosine
CHEBI:149735	 an N-(fatty acyl)-L-asparagine
CHEBI:149736	 an N-(fatty acyl)-L-lysine
CHEBI:149737	 an N-(fatty acyl)-L-methionine
CHEBI:149738	 an N-(fatty acyl)-L-tryptophan
CHEBI:149739	 an N-(fatty acyl)-L-tyrosine
CHEBI:149740	 an N-(fatty acyl)-L-leucine
CHEBI:149741	 an N-(fatty acyl)-L-isoleucine
CHEBI:149742	 an N-(fatty acyl)-glycine
CHEBI:149743	 an N-(fatty acyl)-L-glutamine
CHEBI:149746	 alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
CHEBI:149759	 2-methyl-L-serine
CHEBI:149760	 2-ethyl-L-serine
CHEBI:149765	 2-carboxy-L-lyxonate
CHEBI:149768	 1-(10Z-heptadecenoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:149769	 1-(10Z-heptadecenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:149770	 1-(10Z-heptadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:150011	 N-(9Z,12Z-octadecadienoyl)-glycine
CHEBI:150012	 dihydrogeodin
CHEBI:150013	 emodin anthrone
CHEBI:150015	 1-phenylpropylamine
CHEBI:150016	 atrochrysone
CHEBI:150018	 3-aminobutanoate
CHEBI:150020	 3,8,9,10-tetrahydroxy-6-methyl-1,4-dihydroanthracen-1-one
CHEBI:150021	 (3R)-3,8,9,10-tetrahydroxy-6-methyl-1,2,3,4-tetrahydroanthracen-1-one
CHEBI:150859	 (4S,8R)-2,13,16,20-tetrahydroxy-7,9-dioxapentacyclo[10.8.0.0(3,10).0(4,8).0(14,19)]icosa-1(12),2,5,10,13,16,19-heptaen-18-one
CHEBI:150860	 (4S,8R,16R)-2,13,16,20-tetrahydroxy-7,9-dioxapentacyclo[10.8.0.0(3,10).0(4,8).0(14,19)]icosa-1(12),2,5,10,13,19-hexaen-18-one
CHEBI:150861	 3-phenylpropylamine
CHEBI:150862	 pre-mycofactocin
CHEBI:150863	 3-amino-5-[(4-hydroxyphenyl)methyl]-4,4-dimethyl-2-pyrrolidin-2-one
CHEBI:150864	 5-[(4-hydroxyphenyl)methyl]-3-imino-4,4-dimethylpyrrolidin-2-one
CHEBI:150865	 2,4,6-trihydroxyphenylhexan-1-one
CHEBI:150868	 (+)-geodin
CHEBI:152049	 cholesteryl (7Z)-octadecenoate
CHEBI:152050	 (7Z)-octadecenoyl-CoA
CHEBI:152055	 nataloe emodin
CHEBI:152057	 cladofulvin
CHEBI:152555	 (3-chloro-2,4,6-trihydroxyphenyl)hexan-1-one
CHEBI:152564	 (15S)-15-hydroperoxy-prostaglandin E2
CHEBI:152565	 beta-D-GalNAc-(1->4)-alpha-L-IdoA-(1->3)-beta-D-GalNAc-4-sulfate-(1->4)-alpha-L-IdoA-(1->3)-D-GalNAc-4-sulfate
CHEBI:152566	 alpha-L-IdoA-(1->3)-beta-D-GalNAc-4-sulfate-(1->4)-alpha-L-IdoA-(1->3)-D-GalNAc-4-sulfate
CHEBI:152567	 N-acetyl-beta-D-6-sulfogalactosaminyl-(1->4)-alpha-L-iduronyl-(1->3)-N-acetyl-D-6-sulfogalactosamine
CHEBI:152568	 alpha-L-iduronyl-(1->3)-N-acetyl-D-6-sulfogalactosamine
CHEBI:152569	 sn-3-O-phytanylglycerol 1-phosphate
CHEBI:153064	 N-acetyl-D-6-sulfogalactosamine
CHEBI:153066	 (S)-oxalosuccinate
CHEBI:153067	 2-[(E)-caffeoyl]-D-threo-isocitrate(3-)
CHEBI:155830	 N-acetylmuramyl-L-alanyl-D-isoglutamine
CHEBI:155837	 an L-amino acid tripeptide
CHEBI:155838	 glycyl-sarcosine
CHEBI:155841	 (3R)-3-hydroxy-L-glutamate
CHEBI:155844	 (+)-6-hydroxypinoresinol
CHEBI:155845	 25-hydroxycholest-4-en-3-one
CHEBI:155847	 L-leucyl-L-proline
CHEBI:155848	 L-alanyl-L-proline
CHEBI:155849	 L-alanyl-L-prolylglycine
CHEBI:155850	 glycylglycyl-L-isoleucine
CHEBI:155851	 glycylglycyl-L-proline
CHEBI:155852	 (2R)-2-hydroxy-4-(methylsulfanyl)butanoate
CHEBI:155853	 (2R)-4-(dimethylsulfaniumyl)-2-hydroxybutanoate
CHEBI:155854	 4-[(2E,7S,8E,10E,13R,14R,16E,18E)-14-ethyl-7,13-dihydroxy-2,16,18-trimethylicosa-2,8,10,16,18-pentaenoyl]-2-methylidene-5-oxo-2,5-dihydro-1H-pyrrol-3-olate
CHEBI:155855	 4-[(1R,2R,4aS,5S,8aR)-2-[(2R,3R,5E,7E)-3-ethyl-2-hydroxy-5,7-dimethylnona-5,7-dien-1-yl]-5-hydroxy-1-methyl-1,2,4a,5,6,7,8,8a-octahydronaphthalene-1-carbonyl]-2-methylidene-5-oxo-2,5-dihydro-1H-pyrrol-3-olate
CHEBI:155856	 (1S,3R,6R,8R,9R,11R,14S,15S,19R,20R)-8-ethyl-9,15-dihydroxy-3,4,6,20-tetramethyl-21,23-dioxo-24-azapentacyclo[20.2.1.0(1,6).0(11,20).0(14,19)]pentacosa-4,12,22(25)-trien-25-olate
CHEBI:155857	 dehydrocitreoisocoumarin
CHEBI:155858	 6,8-dihydroxy-3-(2-oxopropyl)-isocoumarin
CHEBI:155860	 2,4-dihydroxy-3-methyl-6-(2-oxopropyl)benzaldehyde
CHEBI:155861	 6-[(3E,5E,7S)-5,7-dimethyl-2-oxonona-3,5-dienyl]-2,4-dihydroxy-3-methylbenzaldehyde
CHEBI:155862	 2,4-dihydroxy-6-[(3E,5E,7E)-2-oxonona-3,5,7-trienyl]benzaldehyde
CHEBI:155863	 orsellinaldehyde
CHEBI:155864	 2,4-dihydroxy-3-methyl-6-(2-oxoundecyl)benzaldehyde
CHEBI:155873	 2-butyloctyl sulfate
CHEBI:155884	 an alpha-D-mannosyl-6-(1D-myo-inositol phospho)-(1<->6)-1D-myo-inositol-1-phospho-N-[(R)-2-hydroxy-very-long-chain fatty acyl]-(R)-4-hydroxysphingoid base
CHEBI:155885	 an alpha-D-mannosyl-(1<->6)-1D-myo-inositol-1-phospho-N-[(R)-2-hydroxy-very-long-chain fatty acyl]-(R)-4-hydroxysphingoid base
CHEBI:155886	 an N-(2R-hydroxy-very-long-chain fatty acyl)-(R)-4-hydroxysphingoid base
CHEBI:155887	 an N-(1,2 saturated very-long-chain fatty acyl)-(R)-4-hydroxysphingoid base
CHEBI:155888	 8-epi-ilicicolin H
CHEBI:155889	 3-[(2E,4E,8S,10E,12Z)-4,8-dimethyltetradeca-2,4,10,12-tetraenoyl]-4-hydroxy-5-(4-hydroxyphenyl)-1,2-dihydropyridin-2-one
CHEBI:155890	 (3E,5S)-3-[(2E,4E,8S,10E,12Z)-1-hydroxy-4,8-dimethyltetradeca-2,4,10,12-tetraen-1-ylidene]-5-[(4-hydroxyphenyl)methyl]pyrrolidine-2,4-dione
CHEBI:155906	 dauca-4,7-diene
CHEBI:155907	 asperaculane D
CHEBI:155909	 asperaculane E
CHEBI:155910	 aculene D
CHEBI:155911	 asperaculane G
CHEBI:155912	 aculene C
CHEBI:155913	 aculene B
CHEBI:155914	 aculene A
CHEBI:155926	 a 1D-myo-inositol-1-phospho-N-[(R)-2-hydroxy-very-long-chain fatty acyl]-(R)-4-hydroxysphingoid base
CHEBI:155929	 an N-(2-hydroxy-very-long-chain fatty acyl)-(R)-4-hydroxysphingoid base
CHEBI:155932	 an alpha-D-mannosyl-(1<->6)-1D-myo-inositol-1-phospho-N-(2-hydroxy-very-long-chain fatty acyl)-(R)-4-hydroxysphingoid base
CHEBI:155933	 an alpha-D-mannosyl-6-(1D-myo-inositol phospho)-(1<->6)-1D-myo-inositol-1-phospho-N-(2-hydroxy-very-long-chain fatty acyl)-(R)-4-hydroxysphingoid base
CHEBI:156049	 (7S)-hydroperoxy-(4Z,8E,10Z,13Z,16Z,19Z)-docosahexaenoate
CHEBI:156067	 (E)-sinapoyl actetate
CHEBI:156068	 N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-D-glucose
CHEBI:156069	 (E)-cinnamyl acetate
CHEBI:156070	 butyl benzoate
CHEBI:156073	 butyl 3-(methylsulfanyl)propanoate
CHEBI:156074	 ethyl benzoate
CHEBI:156076	 2-(methylsulfanyl)acetyl-CoA
CHEBI:156077	 butyl 2-(methylsulfanyl)acetate
CHEBI:156082	 (7S,14S)-dihydroperoxy-(4Z,8E,10Z,12E,16Z,19Z)-docosahexaenoate
CHEBI:156087	 diphenylmethanol
CHEBI:156100	 (E)-2-pentenal
CHEBI:156112	 4-hydroxynonanal
CHEBI:156131	 (11S)-hydroperoxy-(4Z,7Z,9E,13Z,16Z,19Z)-docosahexaenoate
CHEBI:156132	 S-(2-aminoethyl)-L-cysteine
CHEBI:156133	 (4S)-5,6-dihydro-4H-1,3-thiazine-4-carboxylate
CHEBI:156134	 S-(2-acetamidoethyl)-L-cysteine
CHEBI:156135	 S-(2-aminoethyl)-homocysteine
CHEBI:156136	 S-(2-acetamidoethyl)-homocysteine
CHEBI:156137	 O-(2-aminoethyl)-L-serine
CHEBI:156138	 O-(2-acetamidoethyl)-L-serine
CHEBI:156140	 S-3-(hexan-1-ol)-L-cysteine
CHEBI:156143	 3-sulfanylpentan-1-ol-L-cysteine
CHEBI:156144	 3-sulfanyl-1-pentanol
CHEBI:156145	 S-ethyl-L-cysteine
CHEBI:156146	 S-(4-hydroxy-3-methylbutan-2-yl)-L-cysteine
CHEBI:156147	 2-methyl-3-sulfanylbutan-1-ol
CHEBI:156223	 delta-cadinol
CHEBI:156230	 1-naphthaleneacetate
CHEBI:156231	 3-hydroxy-benzyl benzoate
CHEBI:156232	 3-hydroxy-benzyl acetate
CHEBI:156233	 phenethyl benzoate
CHEBI:156234	 (2E)-geranyl benzoate
CHEBI:156235	 (3Z)-hex-3-en-1-yl benzoate
CHEBI:156236	 octyl benzoate
CHEBI:156237	 phomopsene
CHEBI:156249	 (E)-5-hydroxyferuloyl-CoA
CHEBI:156260	 octanoyl-AMP
CHEBI:156261	 decanoyl-AMP
CHEBI:156266	 S-acetyl-4'-phosphopantetheine
CHEBI:156267	 4-hydroxychlorothalonil
CHEBI:156270	 7alpha-hydroxy-3,12-dioxo-5beta-cholanate
CHEBI:156304	 siccayne
CHEBI:156305	 pestalodiol
CHEBI:156306	 4-acetoxybenzyl alcohol
CHEBI:156307	 4-cyanobenzyl alcohol
CHEBI:156308	 4-cyanobenzaldehyde
CHEBI:156309	 4-(trifluoromethyl)benzaldehyde
CHEBI:156310	 4-(trifluoromethyl)benzyl alcohol
CHEBI:156311	 a tri-(9Z,12Z-octadecadienoyl)-monolysocardiolipin
CHEBI:156324	 a 1-hexadecanoyl-2-acylglycerol
CHEBI:156325	 an hexadecanoyl-acylglycerol
CHEBI:156326	 S-[(2E,6E,10E)-geranylgeranyl]-L-glutathione
CHEBI:156330	 S-[(2E,6E,10E)-geranylgeranyl]-L-cysteinylglycine
CHEBI:156333	 (3Z,5E)-dodecadienoyl-CoA
CHEBI:156334	 (3Z,5E)-dodecadienoate
CHEBI:156343	 preaustinoid A2
CHEBI:156344	 1-(10Z-heptadecenoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:156345	 1-(10Z-heptadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine
CHEBI:156346	 preaustinoid A3
CHEBI:156347	 hexan-2-yl benzoate
CHEBI:156348	 hexan-3-yl benzoate
CHEBI:156350	 protoaustinoid A
CHEBI:156378	 S-(acetaldehyde)-L-cysteine
CHEBI:156380	 protoaustinoid B
CHEBI:156383	 3-hydroxydodecanoyl-CoA
CHEBI:156384	 (S)-indan-1-ol
CHEBI:156406	 N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-D-galactosamine
CHEBI:156407	 N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminosyl-(2->6)]-N-acetyl-D-galactosamine
CHEBI:156409	 verruculide C
CHEBI:156410	 verruculide C epoxide
CHEBI:156411	 3-hydroxypentacecilide A
CHEBI:156412	 chrodrimanin C
CHEBI:156413	 verruculide A
CHEBI:156414	 chrodrimanin T
CHEBI:156415	 chrodrimanin F
CHEBI:156416	 chrodrimanin H
CHEBI:156417	 chrodrimanin E
CHEBI:156418	 chrodrimanin A
CHEBI:156420	 chrodrimanin B
CHEBI:156439	 (2R)-2-methylbutanoyl-CoA
CHEBI:156440	 ethylacryloyl-CoA
CHEBI:156457	 valproyl-CoA
CHEBI:156458	 (2E)-2-propylpent-2-enoyl-CoA
CHEBI:156459	 asnovolin A
CHEBI:156460	 novofumigatonin
CHEBI:156463	 N(2),N(2),N(7)-trimethyl-GDP
CHEBI:156464	 chermesin D
CHEBI:156465	 asnovolin H
CHEBI:156490	 2-methylbutyl butanoate
CHEBI:156491	 hexyl 2-methylbutanoate
CHEBI:156492	 hexyl hexanoate
CHEBI:156512	 2',3',3'-c-tri-AMP
CHEBI:156526	 3beta,20alpha-dihydroxy-5beta-pregnane
CHEBI:156530	 all-trans-3-hydroxyretinol
CHEBI:156536	 an oligoglycosyl-(1->4)-D-glucose
CHEBI:156537	 beta-D-Gal-(1->3)-beta-D-GalNAc-(1->4)-[alpha-Neu5Ac-(2->3)]-beta-D-Gal-(1->4)-D-Glc
CHEBI:156538	 alpha-Fuc-(1->2)-beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-Glc
CHEBI:156542	 2-methylbutyl hexanoate
CHEBI:156548	 kainate
CHEBI:156553	 S-(9Z-octadecenoyl)-4'-phosphopantetheine
CHEBI:156554	 S-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-4'-phosphopantetheine
CHEBI:156567	 an alpha-D-glucuronosyl-(1<->6)-1D-myo-inositol-1-phospho-N-[(R)-2-hydroxy-very-long-chain fatty acyl]-(R)-4-hydroxysphingoid base
CHEBI:156578	 4-hydroxycasbene
CHEBI:156580	 jolkinol C
CHEBI:157595	 (-)-casbene
CHEBI:157596	 an N-tetracosanoyl-sphingoid base
CHEBI:157600	 8-hydroxycasbene
CHEBI:157601	 4,8-dihydroxycasbene
CHEBI:157602	 4,5,8-trihydroxycasbene
CHEBI:157606	 sphinga-(4E,8Z)-dienine
CHEBI:157607	 (4R)-hydroxysphing-(8Z)-enine
CHEBI:157618	 1,2-diacyl-3-(3-O-sulfo-beta-D-galactosyl)-sn-glycerol
CHEBI:157620	 N-tetracosanoyl-(4R)-hydroxysphing-(8E)-enine
CHEBI:157621	 N-tetracosanoyl-(4R)-hydroxysphing-(8Z)-enine
CHEBI:157623	 N-hexadecanoylsphinga-(4E,8E)-dienine
CHEBI:157624	 N-hexadecanoylsphinga-(4E,8Z)-dienine
CHEBI:157626	 N-tetracosanoylsphinga-(4E,8Z)-dienine
CHEBI:157628	 N-tetracosanoylsphinga-(4E,8E)-dienine
CHEBI:157643	 N-(28-hydroxyoctacosanoyl)-sphing-4-enine
CHEBI:157644	 N-(32-hydroxydotriacontanoyl)-sphing-4-enine
CHEBI:157645	 N-(32-hydroxydotriacontenoyl)-sphing-4-enine
CHEBI:157646	 an N-(34-hydroxytetratriacontenoyl)-sphing-4-enine
CHEBI:157647	 an N-(34-hydroxytetratriacontadienoyl)-sphing-4-enine
CHEBI:157648	 an N-(36-hydroxyhexatriacontenoyl)-sphing-4-enine
CHEBI:157649	 an N-(36-hydroxyhexatriacontadienoyl)-sphing-4-enine
CHEBI:157650	 an N-(38-hydroxyoctatriacontenoyl)-sphing-4-enine
CHEBI:157652	 N-(28-(9Z,12Z-octadecadienoyloxy)-octacosanoyl)-sphing-4-enine
CHEBI:157653	 N-(32-(9Z,12Z-octadecadienoyloxy)-dotricontanoyl)-sphing-4-enine
CHEBI:157654	 cholest-1,4-dien-3-one
CHEBI:157655	 25-hydroxycholest-1,4-dien-3-one
CHEBI:157656	 an N-(34-(9Z,12Z-octadecadienoyloxy)-tetratriacontenoyl)-sphing-4-enine
CHEBI:157657	 an N-(32-(9Z,12Z-octadecadienoyloxy)-dotriacontenoyl)-sphing-4-enine
CHEBI:157658	 an N-(34-(9Z,12Z-octadecadienoyloxy)-tetratriacontadienoyl)-sphing-4-enine
CHEBI:157659	 an N-(36-(9Z,12Z-octadecadienoyloxy)-hexatriacontenoyl)-sphing-4-enine
CHEBI:157660	 an N-(36-(9Z,12Z-octadecadienoyloxy)-hexatriacontadienoyl)-sphing-4-enine
CHEBI:157661	 an N-(38-(9Z,12Z-octadecadienoyloxy)-octatriacontenoyl)-sphing-4-enine
CHEBI:157662	 an N-(omega-(9Z,12Z-octadecadienoyloxy)-ultra-long chain fatty acyl)-sphing-4-enine
CHEBI:157663	 an N-(omega-hydroxy-ultra-long chain fatty acyl)-sphing-4-enine
CHEBI:157664	 25-hydroxycholest-4,6-dien-3-one
CHEBI:157665	 cholest-4,6-dien-3-one
CHEBI:157670	 alpha-D-Man-(1->4)-alpha-L-Rha-(1->3)-alpha-D-Gal-di-trans,octa-cis-undecaprenyl diphosphate
CHEBI:157673	 alpha-D-Abe-(1->3)-alpha-D-Man-(1->4)-alpha-L-Rha-(1->3)-alpha-D-Gal-di-trans,octa-cis-undecaprenyl diphosphate
CHEBI:157674	 alpha-D-Tyv-(1->3)-alpha-D-Man-(1->4)-alpha-L-Rha-(1->3)-alpha-D-Gal-di-trans,octa-cis-undecaprenyl diphosphate
CHEBI:157685	 a primary linear alkyl sulfate ester
CHEBI:157686	 butyl sulfate
CHEBI:157687	 pentyl sulfate
CHEBI:157688	 hexyl sulfate
CHEBI:157689	 heptyl sulfate
CHEBI:157690	 nonyl sufate
CHEBI:157693	 a 1,1-dimethyl-3-phenylurea
CHEBI:157694	 a 1-methyl-3-phenylurea
CHEBI:157701	 3-(3-chloro-4-methylphenyl)-1-methylurea
CHEBI:157702	 3-(3-chloro-4-methoxylphenyl)-1-methylurea
CHEBI:157703	 3-(4-chlorophenyl)-1-methylurea
CHEBI:157704	 3-[3-(trifluoromethyl)phenyl]-1-methylurea
CHEBI:157705	 1-methyl-3-phenylurea
CHEBI:157706	 (2E,4S)-4,5-dihydroxypent-2-enal
CHEBI:157749	 17beta-hydroxyandrostan-1,3-dione
CHEBI:157751	 a steroid 1,3-dione
CHEBI:157752	 a 1-hydroxy-3-oxo steroid
CHEBI:157753	 1,17beta-dihydroxyandrostan-3-one
CHEBI:157754	 1-hydroxy-5alpha-androstan-3,17-dione
CHEBI:157755	 5alpha-androstan-1,3,17-trione
CHEBI:157756	 4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate
CHEBI:157768	 2-heptyl-1-hydroxy-4(1H)-quinolinone
CHEBI:157769	 2-heptyl-1-methoxy-4(1H)-quinolinone
CHEBI:157778	 3-bromo-2-heptyl-1-hydroxy-4(1H)-quinolinone
CHEBI:157779	 3-bromo-2-heptyl-1-methoxy-4(1H)-quinolinone
CHEBI:158799	 3-methyl-1-oxo-2-[3-oxo-3-(pyrrolidin-1-yl)propyl]-1,5-dihydrobenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile
CHEBI:158993	 3,5-dimethyl-1-oxo-2-[3-oxo-3-(pyrrolidin-1-yl)propyl]-1,5-dihydrobenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile
CHEBI:162247	 (2Z,6E)-farnesyl diphosphate
CHEBI:165832	 6,8-dihydroxypurine
CHEBI:166541	 5-methoxyindoleacetaldehyde
CHEBI:166670	 allo-aromadendrene
CHEBI:166821	 3'-deoxy-3',4'-didehydro-CTP
CHEBI:166835	 tachysterol 3
CHEBI:166836	 lumisterol 3
CHEBI:166874	 5-methoxytryptamine
CHEBI:166875	 N-acetylnoradrenaline
CHEBI:166900	 N-butanoyltyramine
CHEBI:166901	 N-hexanoyltyramine
CHEBI:166902	 noradrenaline
CHEBI:166912	 taurochenodeoxycholate 3-sulfate
CHEBI:166918	 an inositol phosphomannosyl-alpha-1->6-inositol-1-phospho-N-acyl-4R-hydroxysphinganine
CHEBI:166921	 an alpha-mannosylinositol-1-phosphoceramide
CHEBI:166922	 an inositol-1-phospho-alpha-mannosylinositol-1-phosphoceramide
CHEBI:166969	 asc-omegaDeltaC5-CoA
CHEBI:166973	 IC-asc-C9-CoA
CHEBI:166974	 IC-asc-DeltaC9-CoA
CHEBI:166976	 IC-asc-C7-CoA
CHEBI:166977	 IC-asc-DeltaC7-CoA
CHEBI:166978	 (8R)-8-hydroxynonanoyl-CoA
CHEBI:166979	 (2E,8R)-8-hydroxynonenoyl-CoA
CHEBI:166980	 (2E)-heptenoyl-CoA
CHEBI:166981	 IC-asc-C7
CHEBI:166982	 IC-asc-C7-AMP
CHEBI:166983	 IC-asc-C9-AMP
CHEBI:166984	 IC-asc-C9
CHEBI:166985	 nonanoyl-AMP
CHEBI:166995	 tigogenin 3-O-beta-D-glucopyranoside
CHEBI:166996	 solanidine
CHEBI:166997	 solanidine 3-O-beta-D-glucopyranoside
CHEBI:166998	 tomatidine 3-O-beta-D-glucopyranoside
CHEBI:166999	 tomatidine
CHEBI:167046	 an alpha-D-mannosylinositol-1-phospho-N-(2-hydroxyacyl)-4R-hydroxysphingoid base
CHEBI:167047	 an alpha-D-mannosylinositol-1-phosphodihydroceramide
CHEBI:167049	 an inositol-1-phospho-D-mannosyl-alpha-1->6-inositol-1-phospho-N-(2-hydroxyacyl)-4R-hydroxysphingoid base
CHEBI:167051	 a D-mannosyl-alpha-1->6-inositol-1-phosphate
CHEBI:167052	 alpha-D-mannosyl-di-(inositol-1-phosphate)
CHEBI:167058	 (3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-indene-4-carboxyl-CoA
