id	name	abbreviation	formula	charge	isCofactor
cpd23410	4-(2-carboxylato-5,6-dihydroxy-1H-indol-4-yl)-5,6-dihydroxy-1H-indole-2-carboxylate	4-(2-carboxylato-5,6-dihydroxy-1H-indol-4-yl)-5,6-dihydroxy-1H-indole-2-carboxylate	C18H10N2O8	-2	0
cpd23411	7-(2-carboxylato-5,6-dihydroxy-1H-indol-4-yl)-5,6-dihydroxy-1H-indole-2-carboxylate	7-(2-carboxylato-5,6-dihydroxy-1H-indol-4-yl)-5,6-dihydroxy-1H-indole-2-carboxylate	C18H10N2O8	-2	0
cpd23412	4,7-bis(2-carboxylato-5,6-dihydroxy-1H-indol-4-yl)-5,6-dihydroxy-1H-indole-2-carboxylate	4,7-bis(2-carboxylato-5,6-dihydroxy-1H-indol-4-yl)-5,6-dihydroxy-1H-indole-2-carboxylate	C27H14N3O12	-3	0
cpd23413	2-(5,6-dihydroxy-1H-indol-7-yl)-1H-indole-5,6-diol	2-(5,6-dihydroxy-1H-indol-7-yl)-1H-indole-5,6-diol	C16H12N2O4	0	0
cpd23414	4-(5,6-dihydroxy-1H-indol-2-yl)-2-(5,6-dihydroxy-1H-indol-7-yl)-1H-indole-5,6-diol	4-(5,6-dihydroxy-1H-indol-2-yl)-2-(5,6-dihydroxy-1H-indol-7-yl)-1H-indole-5,6-diol	C24H17N3O6	0	0
cpd23415	4-(5,6-dihydroxy-1H-indol-2-yl)-2--(5,6-dihydroxy-1H-indol-4-yl)-1H-indole-5,6-diol	4-(5,6-dihydroxy-1H-indol-2-yl)-2--(5,6-dihydroxy-1H-indol-4-yl)-1H-indole-5,6-diol	C24H17N3O6	0	0
cpd23416	3-sinapoyloxypropylglucosinolate	3-sinapoyloxypropylglucosinolate	C21H28NO14S2	-1	0
cpd23417	5-S-cysteinyl dopamine	5-S-cysteinyl dopamine	C11H17N2O4S	1	0
cpd23418	neuromelanin	neuromelanin	noformula	10000000	0
cpd23419	4-benzoyloxybutylglucosinolate	4-benzoyloxybutylglucosinolate	C18H24NO11S2	-1	0
cpd23420	2-benzoyloxy-3-butenylglucosinolate	2-benzoyloxy-3-butenylglucosinolate	C18H22NO11S2	-1	0
cpd23421	4-sinapoyloxybutylglucosinolate	4-sinapoyloxybutylglucosinolate	C22H30NO14S2	-1	0
cpd23422	2-sinapoyloxy-3-butenylglucosinolate	2-sinapoyloxy-3-butenylglucosinolate	C22H28NO14S2	-1	0
cpd23423	4-trans-(N,N-dimethylamino)cinnamaldehyde	4-trans-(N,N-dimethylamino)cinnamaldehyde	C11H13NO	0	0
cpd23424	isocytosine	isocytosine	C4H5N3O	0	0
cpd23425	3-methylarginine	3-methylarginine	C7H17N4O2	1	0
cpd23426	delta4,5-unsaturated trigalacturonate	delta4,5-unsaturated trigalacturonate	C18H21O18	-3	0
cpd23427	6-hydroxy-perillate	6-hydroxy-perillate	C10H15O3	-1	0
cpd23428	beta-isopropenyl-pimelate	beta-isopropenyl-pimelate	C10H14O4	-2	0
cpd23429	4-hydroxydihydrocinnamoyl-CoA	4-hydroxydihydrocinnamoyl-CoA	C30H40N7O18P3S	-4	0
cpd23430	isocholate	isocholate	C24H39O5	-1	0
cpd23431	3-dehydrocholate	3-dehydrocholate	C24H37O5	-1	0
cpd23432	C20-C25 archaetidylinositol	C20-C25 archaetidylinositol	C54H90O11P	-1	0
cpd23433	C25, C25 diether lipid	C25, C25 diether lipid	C59H98O11P	-1	0
cpd23434	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34Z,38E)-undecaprenyl diphosphate	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34Z,38E)-undecaprenyl diphosphate	C55H90O7P2	-2	0
cpd23435	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34Z,38Z,42E)-dodecaprenyl diphosphate	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34Z,38Z,42E)-dodecaprenyl diphosphate	C60H98O7P2	-2	0
cpd23436	lychnose	lychnose	C24H42O21	0	0
cpd23437	stellariose	stellariose	C30H52O26	0	0
cpd23438	mediose	mediose	C24H42O21	0	0
cpd23439	menthene	menthene	C10H18	0	0
cpd23440	4-isopropylcyclohexenecarbaldehyde	4-isopropylcyclohexenecarbaldehyde	C10H16O	0	0
cpd23441	3,3'-dinitrodiphenyl disulfide	3,3'-dinitrodiphenyl disulfide	C12H8N2O4S2	0	0
cpd23442	CTQ	CTQ	noformula	10000000	0
cpd23443	5-ethylphenazine	5-ethylphenazine	C14H14N2	10000000	0
cpd23444	S-benzyl-L-cysteine sulfoxide	S-benzyl-L-cysteine sulfoxide	C10H13NO3S	0	0
cpd23445	S-benzyl phenylmethanethiosulfinate	S-benzyl phenylmethanethiosulfinate	C14H14OS2	0	0
cpd23446	3-methylurate	3-methylurate	C6H6N4O3	0	0
cpd23447	(Z) phenylmethanethial S-oxide	(Z) phenylmethanethial S-oxide	C7H7OS	1	0
cpd23448	PMSA	PMSA	C7H8OS	0	0
cpd23449	2,3-Dimethoxy-5-methyl-6-(geranylgeranyl)-1,4-benzoquinone	2,3-Dimethoxy-5-methyl-6-(geranylgeranyl)-1,4-benzoquinone	C29H42O4	0	0
cpd23450	MMP	MMP	C9H12N3O9P	-2	0
cpd23451	bredinin	bredinin	C9H13N3O6	0	0
cpd23452	1,3,7,9-tetramethylurate	1,3,7,9-tetramethylurate	C9H12N4O3	0	0
cpd23453	O(2),1,7,9-tetramethylurate	O(2),1,7,9-tetramethylurate	C9H12N4O3	0	0
cpd23454	O(2),1,9-trimethylurate	O(2),1,9-trimethylurate	C8H10N4O3	0	0
cpd23455	UDP-alpha-L-arabinofuranose	UDP-alpha-L-arabinofuranose	C14H20N2O16P2	-2	0
cpd23456	UDP-alpha-L-arabinopyranose	UDP-alpha-L-arabinopyranose	C14H20N2O16P2	-2	0
cpd23457	IdoA	IdoA	C6H9O7	-1	0
cpd23458	N-acetyl-beta-D-galactosamine 4-sulfate	N-acetyl-beta-D-galactosamine 4-sulfate	C8H14NO9S	-1	0
cpd23459	2-O-sulfated iduronate	2-O-sulfated iduronate	C6H8O10S	-2	0
cpd23460	2'-deoxyuridine 5'-alpha,beta-imido-diphosphate	2'-deoxyuridine 5'-alpha,beta-imido-diphosphate	C9H14N3O10P2	-3	0
cpd23461	alpha-D-galacturonate	alpha-D-galacturonate	C6H9O7	-1	0
cpd23462	N-acetyl-D-galactosamine 4,6-bissulfate	N-acetyl-D-galactosamine 4,6-bissulfate	C8H13NO12S2	-2	0
cpd23463	2-O-sulfo-beta-D-glucuronate	2-O-sulfo-beta-D-glucuronate	C6H8O10S	-2	0
cpd23464	GlcNS	GlcNS	C6H12NO8S	-1	0
cpd23465	2-N,6-O-disulfo-alpha-D-glucosamine	2-N,6-O-disulfo-alpha-D-glucosamine	C6H11NO11S2	-2	0
cpd23466	alpha-D-fructuronate	alpha-D-fructuronate	C6H9O7	-1	0
cpd23467	beta-D-fructuronate	beta-D-fructuronate	C6H9O7	-1	0
cpd23468	alpha-D-glucosamine	alpha-D-glucosamine	C6H14NO5	1	0
cpd23469	N-acetyl-alpha-D-glucosamine	N-acetyl-alpha-D-glucosamine	C8H15NO6	0	0
cpd23470	alpha-D-glucosamine 6-O-sulfate	alpha-D-glucosamine 6-O-sulfate	C6H13NO8S	0	0
cpd23471	2-N,3-O-disulfo-alpha-D-glucosamine	2-N,3-O-disulfo-alpha-D-glucosamine	C6H11NO11S2	-2	0
cpd23472	3'-azido-3'-deoxythymidine 5'phosphate	3'-azido-3'-deoxythymidine 5'phosphate	C10H12N5O7P	-2	0
cpd23473	3-benzosemiquinone	3-benzosemiquinone	C6H6O2	0	0
cpd23474	alpha-N-acetyl-D-glucosamine 3-O-sulfate	alpha-N-acetyl-D-glucosamine 3-O-sulfate	C8H14NO9S	-1	0
cpd23475	1,2-diaminopropane	1,2-diaminopropane	C3H12N2	2	0
cpd23476	O-citryl-L-serine	O-citryl-L-serine	C9H11NO9	-2	0
cpd23477	O-citryl-ethanolamine	O-citryl-ethanolamine	C8H12NO7	-1	0
cpd23478	diaminobutyryl-citryl-ethanolamine	diaminobutyryl-citryl-ethanolamine	C12H21N3O8	0	0
cpd23479	alpha-ketoglutaryl-diaminobutyryl-citryl-ethanolamine	alpha-ketoglutaryl-diaminobutyryl-citryl-ethanolamine	C17H23N3O12	-2	0
cpd23480	diaminobutyryl-citryl-ethanolamino-alpha-ketoglutarate	diaminobutyryl-citryl-ethanolamino-alpha-ketoglutarate	C17H23N3O12	-2	0
cpd23481	chrysobactin	chrysobactin	C16H23N3O7	0	0
cpd23482	hyaluronate beta1,4 oligosaccharide	hyaluronate beta1,4 oligosaccharide	C14H22NO12	-1	0
cpd23483	norsolorinate anthrone	norsolorinate anthrone	C20H20O6	0	0
cpd23484	staphyloferrin A	staphyloferrin A	C17H19N2O14	-5	0
cpd23485	staphyloferrin B	staphyloferrin B	C16H22N4O11	-2	0
cpd23486	(E,E,E)-geranylgeranyl cysteine	(E,E,E)-geranylgeranyl cysteine	C23H39NO2S	0	0
cpd23487	AFC	AFC	C20H32NO3S	-1	0
cpd23488	(2E,6E,10E)-geranylgeranyl monophosphate	(2E,6E,10E)-geranylgeranyl monophosphate	C20H33O4P	-2	0
cpd23489	1,5-glucarolactone	1,5-glucarolactone	C6H7O7	-1	0
cpd23490	(isocyanomethyl)benzene	(isocyanomethyl)benzene	C8H8N	1	0
cpd23491	N-butylformamide	N-butylformamide	C5H11NO	0	0
cpd23492	2-isocyano-naphthalene	2-isocyano-naphthalene	C11H8N	1	0
cpd23493	2-amino-4-phosphonobutanoate	2-amino-4-phosphonobutanoate	C4H9NO5P	-1	0
cpd23494	(S)-4',7-dihydroxyisoflavanone	(S)-4',7-dihydroxyisoflavanone	C15H12O4	0	0
cpd23495	2-chloro-5-hydroxylaminophenol	2-chloro-5-hydroxylaminophenol	C6H6ClNO2	0	0
cpd23496	3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol	3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol	C21H30O2	0	0
cpd23497	IBA-Glc	IBA-Glc	C18H23NO7	0	0
cpd23498	14'-(3,4-dihydroxy-5'-alkenyl) phenyl-3-[9'E,11' E,13' Z-pentacatrienl]catechol	14'-(3,4-dihydroxy-5'-alkenyl) phenyl-3-[9'E,11' E,13' Z-pentacatrienl]catechol	C42H58O4	0	0
cpd23499	1,1'-dihydroxy-1,1',2,2'-tetrahydroneurosporene	1,1'-dihydroxy-1,1',2,2'-tetrahydroneurosporene	C40H62O2	0	0
cpd23500	2-O-beta-glucopyranosylsalicylic acid	2-O-beta-glucopyranosylsalicylic acid	C13H15O8	-1	0
cpd23501	2-hydroxybenzoic acid glucose ester	2-hydroxybenzoic acid glucose ester	C13H16O8	0	0
cpd23502	benzenecarboxylic acid beta-D-glucose ester	benzenecarboxylic acid beta-D-glucose ester	C13H16O7	0	0
cpd23503	8'-(3,4-dihydroxy-5-alkenyl)phenyl-3-[9'E,11'E-pentadecatrienyl]catechol	8'-(3,4-dihydroxy-5-alkenyl)phenyl-3-[9'E,11'E-pentadecatrienyl]catechol	C42H58O4	0	0
cpd23504	2-amino-4-({1-[(carboxymethyl)carbamoyl]-2-{[cyano(1H-indol-3-yl)methyl]sulfanyl}ethyl}carbamoyl)butanoic acid	2-amino-4-({1-[(carboxymethyl)carbamoyl]-2-{[cyano(1H-indol-3-yl)methyl]sulfanyl}ethyl}carbamoyl)butanoic acid	C20H22N5O6S	-1	0
cpd23505	2-amino-4-[(1-carboxy-2-{[cyano(1H-indol-3-yl)methyl]sulfanyl}ethyl)carbamoyl]butanoic acid	2-amino-4-[(1-carboxy-2-{[cyano(1H-indol-3-yl)methyl]sulfanyl}ethyl)carbamoyl]butanoic acid	C18H19N4O5S	-1	0
cpd23506	2-amino-3-{[cyano(1H-indol-3-yl)methyl]sulfanyl}propanoic acid	2-amino-3-{[cyano(1H-indol-3-yl)methyl]sulfanyl}propanoic acid	C13H13N3O2S	0	0
cpd23507	CPD-12642	CPD-12642	noformula	10000000	0
cpd23508	1-hydroxycumene	1-hydroxycumene	C9H12O	0	0
cpd23509	1-palmitoyl-2-vernoloyl-phosphatidylcholine	1-palmitoyl-2-vernoloyl-phosphatidylcholine	C42H80NO9P	0	0
cpd23510	(11Z,14Z,17Z)-icosa-11,14,17-trienoyl-CoA	(11Z,14Z,17Z)-icosa-11,14,17-trienoyl-CoA	C41H64N7O17P3S	-4	0
cpd23511	(5Z,11Z,14Z)-icosa-5,11,14-trienoyl-CoA	(5Z,11Z,14Z)-icosa-5,11,14-trienoyl-CoA	C41H64N7O17P3S	-4	0
cpd23512	(5Z,11Z,14Z,17Z)-icosa-5,11,14,17-tetraenoyl-CoA	(5Z,11Z,14Z,17Z)-icosa-5,11,14,17-tetraenoyl-CoA	C41H62N7O17P3S	-4	0
cpd23513	2-(2-Hydroxy-phenyl)-chroman-4-one	2-(2-Hydroxy-phenyl)-chroman-4-one	C15H12O6	0	0
cpd23514	9,12-(Z,Z)-octadecadien-6-ynoate	9,12-(Z,Z)-octadecadien-6-ynoate	C18H27O2	-1	0
cpd23515	9,12,15-(Z,Z,Z)-octadecatrien-6-ynoate	9,12,15-(Z,Z,Z)-octadecatrien-6-ynoate	C18H25O2	-1	0
cpd23516	dibenzoylmethane	dibenzoylmethane	C15H12O7	0	0
cpd23517	C-glucosyl-2-hydroxyflavanone	C-glucosyl-2-hydroxyflavanone	C21H22O12	0	0
cpd23518	2,5-dihydroxybenzoate 2-O-beta-D-glucoside	2,5-dihydroxybenzoate 2-O-beta-D-glucoside	C13H15O9	-1	0
cpd23519	2,5-dihydroxybenzoate 5-O-beta-D-glucoside	2,5-dihydroxybenzoate 5-O-beta-D-glucoside	C13H15O9	-1	0
cpd23520	9-octadecenal	9-octadecenal	C18H34O	0	0
cpd23521	CDP-2-glycerol	CDP-2-glycerol	C12H19N3O13P2	-2	0
cpd23522	5-chloro-5-deoxy-D-ribose	5-chloro-5-deoxy-D-ribose	C5H9ClO4	0	0
cpd23523	5-chloro-5-deoxy-D-ribono-gamma-lactone	5-chloro-5-deoxy-D-ribono-gamma-lactone	C5H7ClO4	0	0
cpd23524	5-chloro-5-deoxy-D-ribonate	5-chloro-5-deoxy-D-ribonate	C5H8ClO5	-1	0
cpd23525	Salinosporamide_A	Salinosporamide_A	C15H20ClNO4	0	0
cpd23526	chloroethylmalonyl-CoA	chloroethylmalonyl-CoA	C26H36ClN7O19P3S	-5	0
cpd23527	5'-CIRP	5'-CIRP	C5H8ClO7P	-2	0
cpd23528	4-chloro-3-hydroxybutyryl-CoA	4-chloro-3-hydroxybutyryl-CoA	C25H37ClN7O18P3S	-4	0
cpd23529	4-chloro-crotonyl-CoA	4-chloro-crotonyl-CoA	C25H35ClN7O17P3S	-4	0
cpd23530	Prephenic acid	Prephenic acid	C10H10O6	-2	0
cpd23531	3-(cyclohexa-1,3-dien-1-yl)-2-oxopropanoate	3-(cyclohexa-1,3-dien-1-yl)-2-oxopropanoate	C9H9O3	-1	0
cpd23532	3-[(1S)-cyclohex-3-en-1-yl)]-2-oxopropanoate	3-[(1S)-cyclohex-3-en-1-yl)]-2-oxopropanoate	C9H11O3	-1	0
cpd23533	L-3-cyclohex-2'-enylalanine	L-3-cyclohex-2'-enylalanine	C9H15NO2	0	0
cpd23534	salinosporamide B	salinosporamide B	C15H21NO4	0	0
cpd23535	salinosporamide D	salinosporamide D	C14H19NO4	0	0
cpd23536	salinosporamide E	salinosporamide E	C16H23NO4	0	0
cpd23537	cinnabaramide A	cinnabaramide A	C19H29NO4	0	0
cpd23538	(S)-2,3-dihydroxypropane-1-sulfonate	(S)-2,3-dihydroxypropane-1-sulfonate	C3H7O5S	-1	0
cpd23539	2-oxo-3-hydroxy-propane-1-sulfonate	2-oxo-3-hydroxy-propane-1-sulfonate	C3H5O5S	-1	0
cpd23540	(2S)-2-hydroxy-2-methylbutanenitrile	(2S)-2-hydroxy-2-methylbutanenitrile	C5H9NO	0	0
cpd23541	gentisyl-CoA	gentisyl-CoA	C28H36N7O19P3S	-4	0
cpd23542	capnine	capnine	C17H37NO4S	0	0
cpd23543	13-methylmyristoyl-CoA	13-methylmyristoyl-CoA	C36H60N7O17P3S	-4	0
cpd23544	5-fluoro-5-deoxy-D-ribose-1-phosphate	5-fluoro-5-deoxy-D-ribose-1-phosphate	C5H8FO7P	-2	0
cpd23545	(3R,4S)-5-fluoro-5-deoxy-d-ribulose-1-phosphate	(3R,4S)-5-fluoro-5-deoxy-d-ribulose-1-phosphate	C5H8FO7P	-2	0
cpd23546	5-aminosalicylate	5-aminosalicylate	C7H6NO3	-1	0
cpd23547	4-fuoro-5-O-sulphamoyladenosine	4-fuoro-5-O-sulphamoyladenosine	C10H13FN6O6S	0	0
cpd23548	1-fluoro-2-propanone	1-fluoro-2-propanone	C3H5FO	0	0
cpd23549	fluorooleate	fluorooleate	C18H32FO2	-1	0
cpd23550	2-oxohepta--3,5-dienedioate	2-oxohepta--3,5-dienedioate	C7H4O5	-2	0
cpd23551	streptothricin D	streptothricin D	C31H63N12O10	5	0
cpd23552	streptothricin D acid	streptothricin D acid	C31H65N12O11	5	0
cpd23553	oroxindin	oroxindin	C22H19O11	-1	0
cpd23554	cyanidin 3-O-beta-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	cyanidin 3-O-beta-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	C27H27O17	-1	0
cpd23555	5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one	5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one	C16H12O5	0	0
cpd23556	(2R,3S)-2-amino-3-hydroxy-3-phenylpropanoate	(2R,3S)-2-amino-3-hydroxy-3-phenylpropanoate	C9H11NO3	0	0
cpd23557	(2R,3R)-2-amino-3-hydroxy-3-phenylpropanoate	(2R,3R)-2-amino-3-hydroxy-3-phenylpropanoate	C9H11NO3	0	0
cpd23558	(13E)-8alpha-hydroxylabda-13-en-15-yl diphosphate	(13E)-8alpha-hydroxylabda-13-en-15-yl diphosphate	C20H36O8P2	-2	0
cpd23559	labd-13-en-8alpha-,15 diol	labd-13-en-8alpha-,15 diol	C20H38O2	0	0
cpd23560	manoyl oxide	manoyl oxide	C20H34O	0	0
cpd23561	2-decanol	2-decanol	C10H22O	0	0
cpd23562	13-epi manoyl oxide	13-epi manoyl oxide	C20H34O	0	0
cpd23563	N-acetyl-S-geranylgeranyl-L-cysteine	N-acetyl-S-geranylgeranyl-L-cysteine	C25H40NO3S	-1	0
cpd23564	phosphit	phosphit	H2O3P	-1	0
cpd23565	3-ethyl hydroxy acrylic acid	3-ethyl hydroxy acrylic acid	C5H9O3	-1	0
cpd23566	D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C67H110O17P2	-2	0
cpd23567	D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C73H120O22P2	-2	0
cpd23568	GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C79H127O28P2	-3	0
cpd23569	alpha-D-glucopyranosyl-diphosphoundecaprenol	alpha-D-glucopyranosyl-diphosphoundecaprenol	C61H100O12P2	-2	0
cpd23570	2-chloro-6-(1H-pyrrol-3-yl)aniline	2-chloro-6-(1H-pyrrol-3-yl)aniline	C10H9ClN2	0	0
cpd23571	3-chloro-4-(2-amino-3-chlorophenyl)pyrrole	3-chloro-4-(2-amino-3-chlorophenyl)pyrrole	C10H8Cl2N2	0	0
cpd23572	(R)-3-hydroxydecanoyl-CoA	(R)-3-hydroxydecanoyl-CoA	C31H50N7O18P3S	-4	0
cpd23573	(3R)-3-hydroxydecanoic acid	(3R)-3-hydroxydecanoic acid	C10H19O3	-1	0
cpd23574	xanthan dimer	xanthan dimer	C115H184O59P2	-4	0
cpd23575	D-Man-beta-(1,4)- GlcA-beta-(1,2)-6-O-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	D-Man-beta-(1,4)- GlcA-beta-(1,2)-6-O-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C87H139O34P2	-3	0
cpd23576	N-acetyl-D-Man-beta-(1,4)- GlcA-beta-(1,2)-N-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	N-acetyl-D-Man-beta-(1,4)- GlcA-beta-(1,2)-N-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C89H141O35P2	-3	0
cpd23577	4,6-CH3(COO-)C-D-Man-beta-(1->4)-GlcA-beta-(1->2)-6-O-acetyl-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	4,6-CH3(COO-)C-D-Man-beta-(1->4)-GlcA-beta-(1->2)-6-O-acetyl-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	C90H140O36P2	-4	0
cpd23578	Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C85H137O33P2	-3	0
cpd23579	Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C91H147O38P2	-3	0
cpd23580	L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C97H157O42P2	-3	0
cpd23581	L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol	C99H159O43P2	-3	0
cpd23582	L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Nac-Glc-alpha-1-diphosphoundecaprenol	L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Nac-Glc-alpha-1-diphosphoundecaprenol	C101H161O44P2	-3	0
cpd23583	Reactive Blue 19	Reactive Blue 19	C22H16N2O11S3	-2	0
cpd23584	2,2'-azino-bis-(3-ethylbenzothiazoline-6-sulfonate)	2,2'-azino-bis-(3-ethylbenzothiazoline-6-sulfonate)	C18H16N4O6S4	-2	0
cpd23585	(3,4-dimethoxyphenyl)methanol	(3,4-dimethoxyphenyl)methanol	C9H12O3	0	0
cpd23586	hypochlorite	hypochlorite	ClHO	0	0
cpd23587	diterpene glycoside	diterpene glycoside	C36H56O12	0	0
cpd23588	diterpene glucoside	diterpene glucoside	C37H58O12	0	0
cpd23589	3-hydroxy myristic acid	3-hydroxy myristic acid	C14H27O3	-1	0
cpd23590	heme-thiolate	heme-thiolate	noformula	10000000	0
cpd23591	D-Talitol	D-Talitol	C6H14O6	0	0
cpd23592	3,3',5,5'-tetramethylbenzidine	3,3',5,5'-tetramethylbenzidine	C16H20N2	0	0
cpd23593	CDP-1,2-dipalmitoylglycerol	CDP-1,2-dipalmitoylglycerol	C44H79N3O15P2	-2	0
cpd23594	phosphatidylserine (dioctadecanoyl, n-C18:0)	phosphatidylserine (dioctadecanoyl, n-C18:0)	C42H81NO10P	-1	0
cpd23595	1,2-dipalmitoyl-phosphatidylserine	1,2-dipalmitoyl-phosphatidylserine	C38H73NO10P	-1	0
cpd23596	phosphatidylethanolamine (dioctadecanoyl, n-C18:0)	phosphatidylethanolamine (dioctadecanoyl, n-C18:0)	C41H82NO8P	0	0
cpd23597	1,2-dipalmitoyl-phosphatidyl-ethanolamine	1,2-dipalmitoyl-phosphatidyl-ethanolamine	C37H74NO8P	0	0
cpd23598	phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)	phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)	C42H81O13P2	-3	0
cpd23599	1,2-dipalmitoyl-phosphatidylglycerol-phosphate	1,2-dipalmitoyl-phosphatidylglycerol-phosphate	C38H73O13P2	-3	0
cpd23600	phosphatidylglycerol (dioctadecanoyl, n-C18:0)	phosphatidylglycerol (dioctadecanoyl, n-C18:0)	C42H82O10P	-1	0
cpd23601	cardiolipin (tetrahexadecanoyl, n-C16:0)	cardiolipin (tetrahexadecanoyl, n-C16:0)	C73H140O17P2	-2	0
cpd23602	3-phytyl-1,4-naphtoquinol	3-phytyl-1,4-naphtoquinol	C30H48O2	0	0
cpd23603	1-O-beta-D-Glucopyranosyl anthranilate	1-O-beta-D-Glucopyranosyl anthranilate	C13H17NO7	0	0
cpd23604	2-heptyl-4(1H)-quinolone	2-heptyl-4(1H)-quinolone	C16H21NO	0	0
cpd23605	2-heptyl-4-hydroxyquinoline	2-heptyl-4-hydroxyquinoline	C16H23NO	0	0
cpd23606	2-heptyl-3,4-dihydroxyquinoline	2-heptyl-3,4-dihydroxyquinoline	C16H23NO2	0	0
cpd23607	2,4-dihydroxyquinoline	2,4-dihydroxyquinoline	C9H9NO2	0	0
cpd23608	N-debenzoyl-(3'-RS)-2'-deoxytaxol	N-debenzoyl-(3'-RS)-2'-deoxytaxol	C40H48NO12	1	0
cpd23609	reduced pyocyanine	reduced pyocyanine	C13H12N2O	0	0
cpd23610	31-norcycloartenol	31-norcycloartenol	C29H48O	0	0
cpd23611	29-norlanosterol	29-norlanosterol	C29H48O	0	0
cpd23612	4alpha-methyl-5alpha-cholesta-8,14,24-trien-3beta-ol	4alpha-methyl-5alpha-cholesta-8,14,24-trien-3beta-ol	C28H44O	0	0
cpd23613	DIP	DIP	C12H22O14P	-1	0
cpd23614	24-dehydrolophenol	24-dehydrolophenol	C28H46O	0	0
cpd23615	4alpha-hydroxymethyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(241)-en-3beta-ol	4alpha-hydroxymethyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(241)-en-3beta-ol	C31H52O2	0	0
