id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn58847			(1) cpd00017[0] + (1) cpd43611[0] <=> (1) cpd00019[0] + (1) cpd27863[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd43611:0:"a [phospholipid] <i>cis</i>-olefinic fatty acid";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd27863:0:"Phospholipid-Cyclopropane-Fatty-Acids"	0	(1) cpd00017[0] + (1) cpd43611[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd27863[0]	(1) S-Adenosyl-L-methionine[0] + (1) a [phospholipid] <i>cis</i>-olefinic fatty acid[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Phospholipid-Cyclopropane-Fatty-Acids[0]	?	null	MetaCyc: Biosynthesis (); Cyclopropane-fatty-acid-biosyn (Cyclopropane Fatty Acid Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY0-541 (cyclopropane fatty acid (CFA) biosynthesis)	MetaCyc: 2.1.1.79-RXN	null	cpd00017;cpd00019;cpd00067;cpd27863;cpd43611	OK	0	null	EQP	Primary Database
rxn58848			(2) cpd00007[0] + (2) cpd00099[0] + (2) cpd00982[0] + (1) cpd45989[0] <=> (4) cpd00001[0] + (2) cpd00015[0] + (1) cpd48367[0]	-2:cpd00007:0:"O2";-2:cpd00099:0:"Cl-";-2:cpd00982:0:"FADH2";-1:cpd45989:0:"2-(4,5-dichloro-1H-pyrrole-2-carbonyl)phenol";4:cpd00001:0:"H2O";2:cpd00015:0:"FAD";1:cpd00067:0:"H+";1:cpd48367:0:"pyrrolomycin C"	0	(2) cpd00007[0] + (2) cpd00099[0] + (2) cpd00982[0] + (1) cpd45989[0] => (4) cpd00001[0] + (2) cpd00015[0] + (1) cpd00067[0] + (1) cpd48367[0]	(2) O2[0] + (2) Cl-[0] + (2) FADH2[0] + (1) 2-(4,5-dichloro-1H-pyrrole-2-carbonyl)phenol[0] => (4) H2O[0] + (2) FAD[0] + (1) H+[0] + (1) pyrrolomycin C[0]	>	null	MetaCyc: AROMATIC-COMPOUNDS-BIOSYN (Aromatic Compound Biosynthesis); Biosynthesis (); Halogenated-Aromatics-Biosynthesis (Halogenated Aromatic Compound Biosynthesis); PWY-8210 (pyrrolomycin biosynthesis)	MetaCyc: RXN-22086	null	cpd00001;cpd00007;cpd00015;cpd00067;cpd00099;cpd00982;cpd45989;cpd48367	OK	0	null	HB|EQP	Primary Database
rxn58849			(1) cpd00209[0] + (1) cpd27011[0] <=> (1) cpd00001[0] + (1) cpd00075[0] + (1) cpd27012[0]	-3:cpd00067:0:"H+";-1:cpd00209:0:"Nitrate";-1:cpd27011:0:"ETR-Quinols";1:cpd00001:0:"H2O";2:cpd00067:1:"H+";1:cpd00075:0:"Nitrite";1:cpd27012:0:"ETR-Quinones"	1	(3) cpd00067[0] + (1) cpd00209[0] + (1) cpd27011[0] <=> (1) cpd00001[0] + (2) cpd00067[1] + (1) cpd00075[0] + (1) cpd27012[0]	(3) H+[0] + (1) Nitrate[0] + (1) ETR-Quinols[0] <=> (1) H2O[0] + (2) H+[1] + (1) Nitrite[0] + (1) ETR-Quinones[0]	?	null	MetaCyc: ANAEROBIC-RESPIRATION (Anaerobic Respiration); DENITRIFICATION-PWY (nitrate reduction I (denitrification)); Degradation (Degradation/Utilization/Assimilation); Denitrification (Denitrification); Energy-Metabolism (Generation of Precursor Metabolite and Energy); NITROGEN-DEG (Nitrogen Compound Metabolism); Nitrate-Reduction (Nitrate Reduction); Noncarbon-Nutrients (Inorganic Nutrient Metabolism); PWY-6748 (nitrate reduction VII (denitrification)); Respiration ()	MetaCyc: RXN-11236	null	cpd00001;cpd00067;cpd00075;cpd00209;cpd27011;cpd27012	OK	0	null	HB|EQP	Primary Database
rxn58850			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd29330[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd29330[1]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd29330:0:"Long-Chain-Acyl-CoAs";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd29330:1:"Long-Chain-Acyl-CoAs"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd29330[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd29330[1]	(1) H2O[0] + (1) ATP[0] + (1) Long-Chain-Acyl-CoAs[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Long-Chain-Acyl-CoAs[1]	>	null	null	AraCyc: 3.6.3.47-RXN|BrachyCyc: 3.6.3.47-RXN|CornCyc: 3.6.3.47-RXN|MetaCyc: 3.6.3.47-RXN|SoyCyc: 3.6.3.47-RXN	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd29330	OK	0	null	EQP	Primary Database
rxn58852			(1) cpd00017[0] + (1) cpd47722[0] <=> (1) cpd00019[0] + (1) cpd48389[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd47722:0:"leporin B";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd48389:0:"leporin A"	0	(1) cpd00017[0] + (1) cpd47722[0] <=> (1) cpd00019[0] + (1) cpd48389[0]	(1) S-Adenosyl-L-methionine[0] + (1) leporin B[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) leporin A[0]	?	null	null	MetaCyc: RXN-23168	null	cpd00017;cpd00019;cpd47722;cpd48389	OK	0	null	HB|EQP	Primary Database
rxn58853			(1) cpd00209[0] + (1) cpd23256[0] <=> (1) cpd00001[0] + (1) cpd00075[0] + (1) cpd25794[0]	-3:cpd00067:0:"H+";-1:cpd00209:0:"Nitrate";-1:cpd23256:0:"MKH2-9";1:cpd00001:0:"H2O";2:cpd00067:1:"H+";1:cpd00075:0:"Nitrite";1:cpd25794:0:"MK-9"	1	(3) cpd00067[0] + (1) cpd00209[0] + (1) cpd23256[0] => (1) cpd00001[0] + (2) cpd00067[1] + (1) cpd00075[0] + (1) cpd25794[0]	(3) H+[0] + (1) Nitrate[0] + (1) MKH2-9[0] => (1) H2O[0] + (2) H+[1] + (1) Nitrite[0] + (1) MK-9[0]	>	null	null	MetaCyc: RXN-21815	null	cpd00001;cpd00067;cpd00075;cpd00209;cpd23256;cpd25794	OK	0	null	HB|EQC	Primary Database
rxn58854			(1) cpd01968[0] <=> (1) cpd01655[0]	-1:cpd00067:0:"H+";-1:cpd01968:0:"3-aci-Nitropropanoate";1:cpd01655:0:"3-Nitropropanoate"	0	(1) cpd00067[0] + (1) cpd01968[0] <=> (1) cpd01655[0]	(1) H+[0] + (1) 3-aci-Nitropropanoate[0] <=> (1) 3-Nitropropanoate[0]	?	null	null	MetaCyc: RXN-20989	null	cpd00067;cpd01655;cpd01968	OK	0	null	EQP|HB	Primary Database
rxn58855			(1) cpd48704[0] + (1) cpd48918[0] <=> (1) cpd48851[0] + (1) cpd48929[0]	-1:cpd48704:0:"a [2-Cys peroxiredoxin] with a disulfide bond";-1:cpd48918:0:"a reduced [peroxiredoxin disulfide reductase]";1:cpd48851:0:"an oxidized [peroxiredoxin disulfide reductase]";1:cpd48929:0:"a [2-Cys peroxiredoxin] with reduced L-cysteine residues"	0	(1) cpd48704[0] + (1) cpd48918[0] <=> (1) cpd48851[0] + (1) cpd48929[0]	(1) a [2-Cys peroxiredoxin] with a disulfide bond[0] + (1) a reduced [peroxiredoxin disulfide reductase][0] <=> (1) an oxidized [peroxiredoxin disulfide reductase][0] + (1) a [2-Cys peroxiredoxin] with reduced L-cysteine residues[0]	?	null	null	MetaCyc: RXN-20692	null	cpd48704;cpd48851;cpd48918;cpd48929	OK	0	null	EQP	Primary Database
rxn58856			(1) cpd00689[0] + (1) cpd45358[0] <=> (1) cpd00013[0] + (1) cpd45367[0]	-1:cpd00689:0:"Porphobilinogen";-1:cpd45358:0:"a [hydroxymethylbilane synthase] ES<sub>2</sub> intermediate";1:cpd00013:0:"NH3";1:cpd45367:0:"a [hydroxymethylbilane synthase] ES<sub>3</sub> intermediate"	0	(1) cpd00689[0] + (1) cpd45358[0] <=> (1) cpd00013[0] + (1) cpd45367[0]	(1) Porphobilinogen[0] + (1) a [hydroxymethylbilane synthase] ES<sub>2</sub> intermediate[0] <=> (1) NH3[0] + (1) a [hydroxymethylbilane synthase] ES<sub>3</sub> intermediate[0]	?	null	MetaCyc: Biosynthesis (); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Enzyme-Cofactor-Biosynthesis (); PWY-8159 (dipyrromethane cofactor biosynthesis)	MetaCyc: RXN-21523	null	cpd00013;cpd00689;cpd45358;cpd45367	OK	0	null	EQP	Primary Database
rxn58857			(1) cpd00036[0] + (1) cpd25750[1] <=> (1) cpd00106[0] + (1) cpd31235[1]	-1:cpd00036:0:"Succinate";-1:cpd25750:1:"caldariellaquinone";1:cpd00106:0:"Fumarate";1:cpd31235:1:"Caldariellaquinol"	1	(1) cpd00036[0] + (1) cpd25750[1] <= (1) cpd00106[0] + (1) cpd31235[1]	(1) Succinate[0] + (1) caldariellaquinone[1] <= (1) Fumarate[0] + (1) Caldariellaquinol[1]	<	null	null	MetaCyc: RXN-15378	null	cpd00036;cpd00106;cpd25750;cpd31235	OK	0	null	EQC	Primary Database
rxn58858			(1) cpd44298[0] <=> (1) cpd44298[1]	-1:cpd44298:0:"a hydroxylated carboxylate";1:cpd44298:1:"a hydroxylated carboxylate"	1	(1) cpd44298[0] <=> (1) cpd44298[1]	(1) a hydroxylated carboxylate[0] <=> (1) a hydroxylated carboxylate[1]	?	null	null	MetaCyc: RXN0-7243	null	cpd44298	OK	0	null	EQP	Primary Database
rxn58859			(3) cpd00007[0] + (1) cpd01188[0] + (6) cpd28082[0] <=> (4) cpd00001[0] + (1) cpd00047[0] + (1) cpd08302[0] + (6) cpd27757[0]	-3:cpd00007:0:"O2";-5:cpd00067:0:"H+";-1:cpd01188:0:"Lanosterol";-6:cpd28082:0:"Reduced-ferredoxins";4:cpd00001:0:"H2O";1:cpd00047:0:"Formate";1:cpd08302:0:"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol";6:cpd27757:0:"Oxidized-ferredoxins"	0	(3) cpd00007[0] + (5) cpd00067[0] + (1) cpd01188[0] + (6) cpd28082[0] <=> (4) cpd00001[0] + (1) cpd00047[0] + (1) cpd08302[0] + (6) cpd27757[0]	(3) O2[0] + (5) H+[0] + (1) Lanosterol[0] + (6) Reduced-ferredoxins[0] <=> (4) H2O[0] + (1) Formate[0] + (1) 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[0] + (6) Oxidized-ferredoxins[0]	?	null	MetaCyc: Biosynthesis (); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-8026 (sterol biosynthesis (methylotrophs)); Sterol-Biosynthesis (Sterol Biosynthesis)	MetaCyc: RXN-20130	null	cpd00001;cpd00007;cpd00047;cpd00067;cpd01188;cpd08302;cpd27757;cpd28082	OK	0	null	EQP	Primary Database
rxn58860			(2) cpd00038[0] + (1) cpd03520[0] + (1) cpd19503[0] <=> (1) cpd00001[0] + (2) cpd00012[0] + (1) cpd35194[0]	-2:cpd00038:0:"GTP";-2:cpd00067:0:"H+";-1:cpd03520:0:"Molybdopterin";-1:cpd19503:0:"Molybdoenzyme molybdenum cofactor";1:cpd00001:0:"H2O";2:cpd00012:0:"PPi";1:cpd35194:0:"Mo(Dtpp-mGDP)2"	0	(2) cpd00038[0] + (2) cpd00067[0] + (1) cpd03520[0] + (1) cpd19503[0] <=> (1) cpd00001[0] + (2) cpd00012[0] + (1) cpd35194[0]	(2) GTP[0] + (2) H+[0] + (1) Molybdopterin[0] + (1) Molybdoenzyme molybdenum cofactor[0] <=> (1) H2O[0] + (2) PPi[0] + (1) Mo(Dtpp-mGDP)2[0]	?	null	null	MetaCyc: RXN-21601	null	cpd00001;cpd00012;cpd00038;cpd00067;cpd03520;cpd19503;cpd35194	OK	0	null	HB|EQP	Primary Database
rxn58861			(1) cpd00159[0] + (1) cpd25794[1] <=> (1) cpd00020[0] + (1) cpd23256[1]	-1:cpd00159:0:"L-Lactate";-1:cpd25794:1:"MK-9";1:cpd00020:0:"Pyruvate";1:cpd23256:1:"MKH2-9"	1	(1) cpd00159[0] + (1) cpd25794[1] <=> (1) cpd00020[0] + (1) cpd23256[1]	(1) L-Lactate[0] + (1) MK-9[1] <=> (1) Pyruvate[0] + (1) MKH2-9[1]	=	null	null	MetaCyc: RXN-21579	null	cpd00020;cpd00159;cpd23256;cpd25794	OK	0	null	EQC	Primary Database
rxn58862			(1) cpd00946[0] + (1) cpd31339[0] <=> (1) cpd00014[0] + (1) cpd47377[0]	-1:cpd00946:0:"Undecaprenyl diphospho N-acetyl-glucosamine";-1:cpd31339:0:"UDP-N-acetyl-beta-L-fucosamine";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd47377:0:"alpha-L-FucNAc-(1->3)-alpha-D-GlcNAc-PP-Und"	0	(1) cpd00946[0] + (1) cpd31339[0] <=> (1) cpd00014[0] + (1) cpd00067[0] + (1) cpd47377[0]	(1) Undecaprenyl diphospho N-acetyl-glucosamine[0] + (1) UDP-N-acetyl-beta-L-fucosamine[0] <=> (1) UDP[0] + (1) H+[0] + (1) alpha-L-FucNAc-(1->3)-alpha-D-GlcNAc-PP-Und[0]	=	null	MetaCyc: Biosynthesis (); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Glycan-Biosynthesis (Glycan Biosynthesis); Glycan-Pathways (Glycan Pathways); Lipopolysaccharide-Biosynthesis (Lipopolysaccharide Biosynthesis); O-Antigen-Biosynthesis (<i>O</i>-Antigen Biosynthesis); PWY-8209 (Escherichia coli serotype O:15 O antigen biosynthesis); PWY-8244 (Escherichia coli serotype O:177 O antigen biosynthesis); Polysaccharides-Biosynthesis (Polysaccharide Biosynthesis)	MetaCyc: RXN-22070	null	cpd00014;cpd00067;cpd00946;cpd31339;cpd47377	OK	0	null	HB|EQP	Primary Database
rxn58863	antimonite:proton antiport	antimonite:proton antiport	(1) cpd26384[0] <=> (1) cpd26384[1]	-1:cpd00067:1:"H+";-1:cpd26384:0:"H3SbO3";1:cpd00067:0:"H+";1:cpd26384:1:"H3SbO3"	1	(1) cpd00067[1] + (1) cpd26384[0] <=> (1) cpd00067[0] + (1) cpd26384[1]	(1) H+[1] + (1) H3SbO3[0] <=> (1) H+[0] + (1) H3SbO3[1]	?	null	null	MetaCyc: RXN3O-9786|Name: antimonite:proton antiport	null	cpd00067;cpd26384	OK	0	null	EQP	Primary Database
rxn58864			(1) cpd00001[0] + (1) cpd23340[0] <=> (1) cpd00117[0] + (1) cpd45887[0]	-1:cpd00001:0:"H2O";-1:cpd00067:0:"H+";-1:cpd23340:0:"GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-D-Ala)-diphosphoundecaprenol";1:cpd00117:0:"D-Alanine";1:cpd45887:0:"Und-PP-[beta-D-GlcNAc-(1->4)]-MurNAc-L-Ala-gamma-D-iGln-L-Lys"	0	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd23340[0] <=> (1) cpd00117[0] + (1) cpd45887[0]	(1) H2O[0] + (1) H+[0] + (1) GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-iGln-L-Lys-D-Ala)-diphosphoundecaprenol[0] <=> (1) D-Alanine[0] + (1) Und-PP-[beta-D-GlcNAc-(1->4)]-MurNAc-L-Ala-gamma-D-iGln-L-Lys[0]	=	null	null	MetaCyc: RXN-22583	null	cpd00001;cpd00067;cpd00117;cpd23340;cpd45887	OK	0	null	EQP|HB	Primary Database
rxn58865			(1) cpd20972[0] + (1) cpd32870[0] <=> (1) cpd00014[0] + (1) cpd36321[0]	-1:cpd20972:0:"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate";-1:cpd32870:0:"N-acetyl-alpha-D-glucosaminyl-(C55 omega-saturated dolichyl phosphate)";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd36321:0:"CPD-18232"	0	(1) cpd20972[0] + (1) cpd32870[0] <=> (1) cpd00014[0] + (1) cpd00067[0] + (1) cpd36321[0]	(1) UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate[0] + (1) N-acetyl-alpha-D-glucosaminyl-(C55 omega-saturated dolichyl phosphate)[0] <=> (1) UDP[0] + (1) H+[0] + (1) CPD-18232[0]	=	null	null	MetaCyc: RXN-16903	null	cpd00014;cpd00067;cpd20972;cpd32870;cpd36321	OK	0	null	HB|EQP	Primary Database
rxn58866			(1) cpd28483[0] <=> (1) cpd28483[1]	-1:cpd28483:0:"dicarboxylate";1:cpd28483:1:"dicarboxylate"	1	(1) cpd28483[0] <=> (1) cpd28483[1]	(1) dicarboxylate[0] <=> (1) dicarboxylate[1]	?	null	null	MetaCyc: TRANS-RXN0-609	null	cpd28483	OK	0	null	EQP	Primary Database
rxn58867			(2) cpd00070[0] + (1) cpd00422[0] <=> (3) cpd00010[0] + (2) cpd00011[0] + (1) cpd47587[0]	-2:cpd00067:0:"H+";-2:cpd00070:0:"Malonyl-CoA";-1:cpd00422:0:"Cinnamoyl-CoA";3:cpd00010:0:"CoA";2:cpd00011:0:"CO2";1:cpd47587:0:"(<i>E</i>)-4-hydroxy-6-(styryl)pyran-2-one"	0	(2) cpd00067[0] + (2) cpd00070[0] + (1) cpd00422[0] <=> (3) cpd00010[0] + (2) cpd00011[0] + (1) cpd47587[0]	(2) H+[0] + (2) Malonyl-CoA[0] + (1) Cinnamoyl-CoA[0] <=> (3) CoA[0] + (2) CO2[0] + (1) (<i>E</i>)-4-hydroxy-6-(styryl)pyran-2-one[0]	?	null	null	MetaCyc: RXN-20964	null	cpd00010;cpd00011;cpd00067;cpd00070;cpd00422;cpd47587	OK	0	null	EQP	Primary Database
rxn58868			(1) cpd48320[0] <=> (1) cpd48322[0]	-1:cpd48320:0:"galacamine";1:cpd48322:0:"talamine"	0	(1) cpd48320[0] <=> (1) cpd48322[0]	(1) galacamine[0] <=> (1) talamine[0]	=	null	null	MetaCyc: RXN-23146	null	cpd48320;cpd48322	OK	0	null	EQP	Primary Database
rxn58869			(1) cpd06715[0] + (1) cpd46237[0] <=> (1) cpd00010[0] + (1) cpd48236[0]	-1:cpd06715:0:"Cyclohexane-1-carboxyl-CoA";-1:cpd46237:0:"D-alanyl-3-<i>O</i>-methylprotoansatrienin";1:cpd00010:0:"CoA";2:cpd00067:0:"H+";1:cpd48236:0:"trienomycin A"	0	(1) cpd06715[0] + (1) cpd46237[0] <=> (1) cpd00010[0] + (2) cpd00067[0] + (1) cpd48236[0]	(1) Cyclohexane-1-carboxyl-CoA[0] + (1) D-alanyl-3-<i>O</i>-methylprotoansatrienin[0] <=> (1) CoA[0] + (2) H+[0] + (1) trienomycin A[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8040 (ansatrienin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-20424	null	cpd00010;cpd00067;cpd06715;cpd46237;cpd48236	OK	0	null	EQP|HB	Primary Database
rxn58870			(1) cpd00080[0] + (1) cpd25794[1] <=> (1) cpd00095[0] + (1) cpd23256[1]	-1:cpd00080:0:"Glycerol-3-phosphate";-1:cpd25794:1:"MK-9";1:cpd00095:0:"Glycerone-phosphate";1:cpd23256:1:"MKH2-9"	1	(1) cpd00080[0] + (1) cpd25794[1] <=> (1) cpd00095[0] + (1) cpd23256[1]	(1) Glycerol-3-phosphate[0] + (1) MK-9[1] <=> (1) Glycerone-phosphate[0] + (1) MKH2-9[1]	=	null	null	MetaCyc: RXN-21405	null	cpd00080;cpd00095;cpd23256;cpd25794	OK	0	null	EQC	Primary Database
rxn58871			(1) cpd00026[0] + (1) cpd04286[0] <=> (1) cpd00014[0] + (1) cpd45655[0]	-1:cpd00026:0:"UDP-glucose";-1:cpd04286:0:"Digitoxin";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd45655:0:"purpurea glycoside A"	0	(1) cpd00026[0] + (1) cpd04286[0] <=> (1) cpd00014[0] + (1) cpd00067[0] + (1) cpd45655[0]	(1) UDP-glucose[0] + (1) Digitoxin[0] <=> (1) UDP[0] + (1) H+[0] + (1) purpurea glycoside A[0]	=	null	MetaCyc: Biosynthesis (); Glycosylation-Pathways (); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); Other-biosynthesis (Other Biosynthesis); PWY-6036 (cardenolide glucosides biosynthesis); Sterol-Biosynthesis (Sterol Biosynthesis)	MetaCyc: RXN-20968	null	cpd00014;cpd00026;cpd00067;cpd04286;cpd45655	OK	0	null	HB|EQP	Primary Database
rxn58872			(1) cpd00006[0] + (1) cpd00154[0] <=> (1) cpd00005[0] + (1) cpd01782[0]	-1:cpd00006:0:"NADP";-1:cpd00154:0:"Xylose";1:cpd00005:0:"NADPH";2:cpd00067:0:"H+";1:cpd01782:0:"D-Xylono-1,4-lactone"	0	(1) cpd00006[0] + (1) cpd00154[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd01782[0]	(1) NADP[0] + (1) Xylose[0] <=> (1) NADPH[0] + (2) H+[0] + (1) D-Xylono-1,4-lactone[0]	=	null	MetaCyc: Carbohydrates-Degradation (Carbohydrate Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-5257 (superpathway of pentose and pentitol degradation); PWY-6760 (D-xylose degradation III); PWY-8330 (D-xylose degradation VI); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation); SUGAR-ALCOHOLS-DEG (Sugar Alcohol Degradation); Sugar-Derivatives (Sugar Derivative Degradation); Sugars-And-Polysaccharides-Degradation (Sugar Degradation); Super-Pathways (); Xylose-Degradation (Xylose Degradation)	MetaCyc: RXN-21503	null	cpd00005;cpd00006;cpd00067;cpd00154;cpd01782	OK	0	null	EQC|HB	Primary Database
rxn58873			(1) cpd44387[1] <=> (1) cpd44387[0]	-1:cpd00067:1:"H+";-1:cpd44387:1:"a peptide antibiotic";1:cpd00067:0:"H+";1:cpd44387:0:"a peptide antibiotic"	1	(1) cpd00067[1] + (1) cpd44387[1] <=> (1) cpd00067[0] + (1) cpd44387[0]	(1) H+[1] + (1) a peptide antibiotic[1] <=> (1) H+[0] + (1) a peptide antibiotic[0]	?	null	null	MetaCyc: TRANS-RXN-205A	null	cpd00067;cpd44387	OK	0	null	EQP	Primary Database
rxn58874			(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd46337[0] <=> (1) cpd00025[0] + (1) cpd00156[0] + (1) cpd23747[0]	-1:cpd00001:0:"H2O";-1:cpd00007:0:"O2";-1:cpd46337:0:"<i>N</i>-(1-deoxy-D-fructos-1-yl)-L-valine";1:cpd00025:0:"H2O2";1:cpd00156:0:"L-Valine";1:cpd23747:0:"D-glucosone"	0	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd46337[0] => (1) cpd00025[0] + (1) cpd00156[0] + (1) cpd23747[0]	(1) H2O[0] + (1) O2[0] + (1) <i>N</i>-(1-deoxy-D-fructos-1-yl)-L-valine[0] => (1) H2O2[0] + (1) L-Valine[0] + (1) D-glucosone[0]	>	null	null	MetaCyc: RXN-22787	null	cpd00001;cpd00007;cpd00025;cpd00156;cpd23747;cpd46337	OK	0	null	EQP	Primary Database
rxn58875			(2) cpd00017[0] + (2) cpd00022[0] + (6) cpd00070[0] <=> (1) cpd00001[0] + (8) cpd00010[0] + (6) cpd00011[0] + (2) cpd00019[0] + (1) cpd47011[0]	-2:cpd00017:0:"S-Adenosyl-L-methionine";-2:cpd00022:0:"Acetyl-CoA";-3:cpd00067:0:"H+";-6:cpd00070:0:"Malonyl-CoA";1:cpd00001:0:"H2O";8:cpd00010:0:"CoA";6:cpd00011:0:"CO2";2:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd47011:0:"4-<i>O</i>-demethylbarbatate"	0	(2) cpd00017[0] + (2) cpd00022[0] + (3) cpd00067[0] + (6) cpd00070[0] <=> (1) cpd00001[0] + (8) cpd00010[0] + (6) cpd00011[0] + (2) cpd00019[0] + (1) cpd47011[0]	(2) S-Adenosyl-L-methionine[0] + (2) Acetyl-CoA[0] + (3) H+[0] + (6) Malonyl-CoA[0] <=> (1) H2O[0] + (8) CoA[0] + (6) CO2[0] + (2) S-Adenosyl-homocysteine[0] + (1) 4-<i>O</i>-demethylbarbatate[0]	?	null	MetaCyc: Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8327 (atranorin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-22755	null	cpd00001;cpd00010;cpd00011;cpd00017;cpd00019;cpd00022;cpd00067;cpd00070;cpd47011	OK	0	null	EQP	Primary Database
rxn58876			(1) cpd00022[0] + (1) cpd03369[0] <=> (1) cpd00010[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd03369:0:"Indoxyl";1:cpd00010:0:"CoA"	0	(1) cpd00022[0] + (1) cpd03369[0] => (1) cpd00010[0]	(1) Acetyl-CoA[0] + (1) Indoxyl[0] => (1) CoA[0]	>	null	null	MetaCyc: RXN-22054	null	cpd00010;cpd00022;cpd03369	MI:C:-10/H:-9/N:-1/O:-2	0	null	EQC	Primary Database
rxn58877			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd36390[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd36390[0]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd36390:1:"Heme-b";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd36390:0:"Heme-b"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd36390[1] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd36390[0]	(1) H2O[0] + (1) ATP[0] + (1) Heme-b[1] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Heme-b[0]	>	null	null	MetaCyc: 3.6.3.41-RXN	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd36390	OK	0	null	EQP	Primary Database
rxn58878			(1) cpd47982[0] <=> (1) cpd47035[0]	-1:cpd47982:0:"PLP-D-cycloserine ketimine";1:cpd47035:0:"PLP-D-cycloserine isoxazole"	0	(1) cpd47982[0] <=> (1) cpd47035[0]	(1) PLP-D-cycloserine ketimine[0] <=> (1) PLP-D-cycloserine isoxazole[0]	?	null	MetaCyc: Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Inactivation (Inactivation); PWY-8300 (D-cycloserine inhibition of pyridoxal 5'-phosphate)	MetaCyc: RXN-22546	null	cpd47035;cpd47982	OK	0	null	HB|EQP	Primary Database
