id	name	abbreviation	direction	thermoReversibility	status	defaultProtons	equation
rxn10124	NADH dehydrogenase (demethylmenaquinone-8 & 2.8 protons)	NADH8	=	=	OK	0	(1) cpd00004[c] + (3.8) cpd00067[c] + (1) cpd15352[c] <=> (1) cpd00003[c] + (2.8) cpd00067[e] + (1) cpd15353[c]
rxn10125	NAD(P) transhydrogenase	THD2	=	=	FO|OK	0	(1) cpd00004[c] + (1) cpd00006[c] + (2) cpd00067[e] <=> (1) cpd00003[c] + (1) cpd00005[c] + (2) cpd00067[c]
rxn10126	succinate dehyrdogenase	SUCD4	=	>	OK	0	(1) cpd00982[c] + (1) cpd15560[c] <=> (1) cpd00015[c] + (1) cpd15561[c]
rxn10127	Trimethylamine N-oxide reductase (menaquinol 8)	TMAOR1e	=	=	OK	0	(1) cpd00067[e] + (1) cpd00811[e] + (1) cpd15499[c] <=> (1) cpd00001[e] + (1) cpd00441[e] + (1) cpd15500[c]
rxn10128	Trimethylamine N-oxide reductase (demethylmenaquinol 8)	TMAOR2e	=	=	OK	0	(1) cpd00067[e] + (1) cpd00811[e] + (1) cpd15353[c] <=> (1) cpd00001[e] + (1) cpd00441[e] + (1) cpd15352[c]
rxn10129	Dimethyl sulfoxide reductase (Menaquinol 8)	DMSOR1e	=	=	OK	0	(1) cpd08021[e] + (1) cpd15499[c] <=> (1) cpd00001[e] + (1) cpd00450[e] + (1) cpd15500[c]
rxn10130	Dimethyl sulfoxide reductase (Demethylmenaquinol 8)	DMSOR2e	=	=	OK	0	(1) cpd08021[e] + (1) cpd15353[c] <=> (1) cpd00001[e] + (1) cpd00450[e] + (1) cpd15352[c]
rxn10131	arginine/ornithine antiporter	ARGORNt3	=	=	OK	0	(1) cpd00051[e] + (1) cpd00064[c] <=> (1) cpd00051[c] + (1) cpd00064[e]
rxn10132	Cyanate transport via proton symport	CYNTt2	=	=	OK	0	(1) cpd00067[e] + (1) cpd01015[e] <=> (1) cpd00067[c] + (1) cpd01015[c]
rxn10133	3-phenylpropionate transport via proton symport, reversible	PPPNt2r	=	=	OK	0	(1) cpd00067[e] + (1) cpd03343[e] <=> (1) cpd00067[c] + (1) cpd03343[c]
rxn10134	3-(3-hydroxyphenyl)propionate transport via proton symport, reversible	HPPPNt2r	=	=	OK	0	(1) cpd00067[e] + (1) cpd08304[e] <=> (1) cpd00067[c] + (1) cpd08304[c]
rxn10135	3-hydroxycinnamic acid transport via proton symport, reversible	HCINNMt2r	=	=	OK	0	(1) cpd00067[e] + (1) cpd09252[e] <=> (1) cpd00067[c] + (1) cpd09252[c]
rxn10136	4-aminobutyrate/glutamate antiport	GLUABUTt7	=	=	OK	0	(1) cpd00023[e] + (1) cpd00281[c] <=> (1) cpd00023[c] + (1) cpd00281[e]
rxn10137	Tartrate/succinate antiporter	TARTRt7	=	=	OK	0	(1) cpd00036[c] + (1) cpd00666[e] <=> (1) cpd00036[e] + (1) cpd00666[c]
rxn10138	Succinate transport via ABC system	SUCCabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00036[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00036[c] + (1) cpd00067[c]
rxn10139	Acetaldehyde dehydrogenase	ADHEr	=	>	OK	0	(2) cpd00004[c] + (1) cpd00022[c] + (2) cpd00067[c] <=> (2) cpd00003[c] + (1) cpd00010[c] + (1) cpd00363[c]
rxn10140	S-Propane-1,2-diol facilitated transport	12PPDt	=	=	OK	0	(1) cpd00453[e] <=> (1) cpd00453[c]
rxn10141	NMN transport via NMN glycohydrolase	NMNt7	=	=	OK	0	(1) cpd00001[c] + (1) cpd00355[e] <=> (1) cpd00067[c] + (1) cpd00101[c] + (1) cpd00133[c]
rxn10142	Guanine transport	GUAt	=	=	OK	0	(1) cpd00207[e] <=> (1) cpd00207[c]
rxn10143	Hypoxanthine transport	HYXNt	=	=	OK	0	(1) cpd00226[e] <=> (1) cpd00226[c]
rxn10144	L-asparagine transport via ABC system	ASNabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00132[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd00132[c]
rxn10145	M-diaminopimelic acid ABC transport	DAPabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00516[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd00516[c]
rxn10146	ethanol reversible transport via proton symport	ETOHt2r	=	=	OK	0	(1) cpd00067[e] + (1) cpd00363[e] <=> (1) cpd00067[c] + (1) cpd00363[c]
rxn10147	Cob(1)alamin transport via ABC system	CBL1abc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00635[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd00635[c]
rxn10148	Lysine/Cadaverine antiporter	CADVt	=	=	OK	0	(1) cpd00039[e] + (1) cpd00067[e] + (1) cpd01155[c] <=> (1) cpd00039[c] + (1) cpd00067[c] + (1) cpd01155[e]
rxn10149	Carnitine/butyrobetaine antiporter	CRNt7	=	=	OK	0	(1) cpd00266[e] + (1) cpd00870[c] <=> (1) cpd00266[c] + (1) cpd00870[e]
rxn10150	Citrate transport via succinate antiport	CITt7	=	=	OK	0	(1) cpd00036[c] + (1) cpd00137[e] <=> (1) cpd00036[e] + (1) cpd00137[c]
rxn10151	Aspartate transport via proton symport (2 H)	ASPt2_2	=	=	OK	0	(1) cpd00041[e] + (2) cpd00067[e] <=> (1) cpd00041[c] + (2) cpd00067[c]
rxn10152	Fumarate transport via proton symport (2 H)	FUMt2_2	=	=	OK	0	(2) cpd00067[e] + (1) cpd00106[e] <=> (2) cpd00067[c] + (1) cpd00106[c]
rxn10153	Malate transport via proton symport (2 H)	MALt2_2	=	=	OK	0	(2) cpd00067[e] + (1) cpd00130[e] <=> (2) cpd00067[c] + (1) cpd00130[c]
rxn10154	succinate transport via proton symport (2 H)	SUCCt2_2	=	=	OK	0	(1) cpd00036[e] + (2) cpd00067[e] <=> (1) cpd00036[c] + (2) cpd00067[c]
rxn10155	L-asparate transport via proton symport (3 H)	ASPt2_3	=	=	OK	0	(1) cpd00041[e] + (3) cpd00067[e] <=> (1) cpd00041[c] + (3) cpd00067[c]
rxn10156	Malate transport via proton symport (3 H)	MALt2_3	=	=	OK	0	(3) cpd00067[e] + (1) cpd00130[e] <=> (3) cpd00067[c] + (1) cpd00130[c]
rxn10157	Succintate transport via proton symport (3 H)	SUCCt2_3	=	=	OK	0	(1) cpd00036[e] + (3) cpd00067[e] <=> (1) cpd00036[c] + (3) cpd00067[c]
rxn10158	Fumarate transport via proton symport (3 H)	FUMt4	=	=	OK	0	(3) cpd00067[e] + (1) cpd00106[e] <=> (3) cpd00067[c] + (1) cpd00106[c]
rxn10159	succinate:fumarate antiporter	SUCFUMtdc	=	=	OK	0	(1) cpd00036[c] + (1) cpd00106[e] <=> (1) cpd00036[e] + (1) cpd00106[c]
rxn10160	D-galactonate transport via proton symport, reversible	GALCTNt2r	=	=	OK	0	(1) cpd00067[e] + (1) cpd00653[e] <=> (1) cpd00067[c] + (1) cpd00653[c]
rxn10161	Octadecanoate transport via proton symport	OCDCAt2	=	=	OK	0	(1) cpd00067[e] + (1) cpd01080[e] <=> (1) cpd00067[c] + (1) cpd01080[c]
rxn10162	Hexadecanoate transport via proton symport	HDCAt2	=	=	OK	0	(1) cpd00067[e] + (1) cpd00214[e] <=> (1) cpd00067[c] + (1) cpd00214[c]
rxn10163	Tetradecanoate transport via proton symport	TTDCAt2	=	=	OK	0	(1) cpd00067[e] + (1) cpd03847[e] <=> (1) cpd00067[c] + (1) cpd03847[c]
rxn10164	Glyceraldehyde facilitated diffusion	GLYALDt	=	=	OK	0	(1) cpd00448[e] <=> (1) cpd00448[c]
rxn10165	Glycerol-3-phosphate : phosphate antiporter	GLYC3Pt6	=	=	OK	0	(1) cpd00009[c] + (1) cpd00080[e] <=> (1) cpd00009[e] + (1) cpd00080[c]
rxn10167	L-idonate transport via proton symport, reversible	IDONt2r	=	=	OK	0	(1) cpd00067[e] + (1) cpd00573[e] <=> (1) cpd00067[c] + (1) cpd00573[c]
rxn10168	Potassium ABC transporter	Kabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00205[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd00205[c]
rxn10169	Lactose transport via proton symport	LCTSt	=	=	OK	0	(1) cpd00067[e] + (1) cpd00208[e] <=> (1) cpd00067[c] + (1) cpd00208[c]
rxn10170	L-alanine transport via ABC system	ALAabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00035[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00035[c] + (1) cpd00067[c]
rxn10171	D-lactate transport via proton symport	D-LACt2	=	=	OK	0	(1) cpd00067[e] + (1) cpd00221[e] <=> (1) cpd00067[c] + (1) cpd00221[c]
rxn10172	maltopentaose transport via ABC system	MALTPTabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd15495[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd15495[c]
rxn10173	maltotetraose transport via ABC system	MALTTTRabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd01399[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd01399[c]
rxn10174	maltohexaose transport via ABC system	MALTHXabc	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd01329[e] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd01329[c]
rxn10175	Fructose transport via PEP:Pyr PTS (f6p generating)	FRUpts2	=	=	OK	0	(1) cpd00061[c] + (1) cpd00082[e] <=> (1) cpd00020[c] + (1) cpd00072[c]
rxn10176	Indole transport via proton symport, reversible	INDOLEt2	=	=	OK	0	(1) cpd00067[e] + (1) cpd00359[e] <=> (1) cpd00067[c] + (1) cpd00359[c]
rxn10177	nitrate transport in via nitrite antiport	NO3t7	=	=	OK	0	(1) cpd00075[c] + (1) cpd00209[e] <=> (1) cpd00075[e] + (1) cpd00209[c]
rxn10178	sodium proton antiporter (H:NA is 2)	NAt3_2	=	=	OK	0	(2) cpd00067[e] + (1) cpd00971[c] <=> (2) cpd00067[c] + (1) cpd00971[e]
rxn10179	sodium proton antiporter (H:NA is 1.5)	NAt3_1.5	=	=	OK	0	(3) cpd00067[e] + (2) cpd00971[c] <=> (3) cpd00067[c] + (2) cpd00971[e]
rxn10180	Pantothenate sodium symporter	PNTOt4	=	=	OK	0	(1) cpd00644[e] + (1) cpd00971[e] <=> (1) cpd00644[c] + (1) cpd00971[c]
rxn10181	NMN permease	NMNP	=	=	OK	0	(1) cpd00355[e] <=> (1) cpd00355[c]
rxn10182	putrescine/ornithine antiporter	PTRC or Nt7	=	=	OK	0	(1) cpd00064[c] + (1) cpd00118[e] <=> (1) cpd00064[e] + (1) cpd00118[c]
rxn10183	N-acetyl-D-mannosamine transport via PTS	ACMANApts	=	=	OK	0	(1) cpd00061[c] + (1) cpd00492[e] <=> (1) cpd00020[c] + (1) cpd02612[c]
rxn10184	D-sorbitol transport via PEP:Pyr PTS	SBTpts	=	=	OK	0	(1) cpd00061[c] + (1) cpd00588[e] <=> (1) cpd00020[c] + (1) cpd00804[c]
rxn10185	L-serine via sodium symport	SERt4	=	=	OK	0	(1) cpd00054[e] + (1) cpd00971[e] <=> (1) cpd00054[c] + (1) cpd00971[c]
rxn10186	L-threonine  via sodium symport	THRt4	=	=	OK	0	(1) cpd00161[e] + (1) cpd00971[e] <=> (1) cpd00161[c] + (1) cpd00971[c]
rxn10187	Mannose-6-phosphate transport via phosphate antiport	MAN6Pt6_2	=	=	OK	0	(2) cpd00009[c] + (1) cpd00235[e] <=> (2) cpd00009[e] + (1) cpd00235[c]
rxn10188	Fucose 1-phosphate transport via phosphate antiport	FUCPt6_2	=	=	OK	0	(2) cpd00009[c] + (1) cpd01912[e] <=> (2) cpd00009[e] + (1) cpd01912[c]
rxn10191	D-alanine-poly(phosphoribitol) ligase	D-alanine-poly(phosphoribitol) ligase	=	>	OK	0	(45) cpd00002[c] + (45) cpd00117[c] + (1) cpd15661[c] <=> (45) cpd00012[c] + (45) cpd00018[c] + (1) cpd15663[c]
rxn10192	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase	=	=	OK	0	(45) cpd00402[c] + (1) cpd02967[c] <=> (45) cpd00046[c] + (1) cpd15661[c]
rxn10193	Poly(glycerol-phosphate) alpha-glucosyltransferase	Poly(glycerol-phosphate) alpha-glucosyltransferase	=	=	OK	0	(45) cpd00026[c] + (1) cpd15661[c] <=> (45) cpd00014[c] + (1) cpd15662[c]
rxn10194	Teichoic acid (unsubstituted) export	Teichoic acid (unsubstituted) export	=	=	OK	0	(1) cpd15661[c] + (1) cpd15666[c] <=> (1) cpd00286[c] + (1) cpd15667[c]
rxn10195	Teichoic acid (glucose substituted) export	Teichoic acid (glucose substituted) export	=	=	OK	0	(1) cpd15662[c] + (1) cpd15666[c] <=> (1) cpd00286[c] + (1) cpd15669[c]
rxn10196	Teichoic acid (D-alanine substituted) export	Teichoic acid (D-alanine substituted) export	=	=	OK	0	(1) cpd15663[c] + (1) cpd15666[c] <=> (1) cpd00286[c] + (1) cpd15668[c]
rxn10197	TECA4S	TECA4S	=	=	OK	0	(1) cpd00001[c] + (30) cpd00026[c] + (30) cpd00175[c] <=> (30) cpd00014[c] + (30) cpd00091[c] + (1) cpd11459[c]
rxn10198	Cell wall biosynthesis	Cell wall biosynthesis	=	=	MI:C-33.2309/N-4.63356/O-25.9011/P-2.05788|CI:2.96388|HI:54.7189	0	(0.0145) cpd11459[c] + (0.453) cpd15665[c] + (0.016) cpd15667[c] + (0.0112) cpd15668[c] + (0.00808) cpd15669[c] <=> (1) cpd15664[c] + (0.48828) cpd15666[c]
rxn10199	Peptidoglycan subunit synthesis	pentapeptide:peptidoglycan	=	=	OK	0	(1) cpd03495[c] + (1) cpd15666[c] <=> (1) cpd02229[c] + (1) cpd15665[c]
rxn10200	Lipoteichoic acid biosynthesis	Lipoteichoic acid biosynthesis	=	=	MI:C-29.9396/O-27.4498/P-3.7019/N-2.00928|CI:3.68392|HI:54.9227	0	(0.004866) cpd15746[c] + (0.001122) cpd15747[c] + (0.001761) cpd15748[c] + (0.003687) cpd15749[c] + (0.008667) cpd15750[c] + (0.0005365) cpd15751[c] + (0.009356) cpd15752[c] + (0.01585) cpd15753[c] + (0.002264) cpd15754[c] + (0.002269) cpd15755[c] + (0.0005201) cpd15756[c] + (0.0008257) cpd15757[c] + (0.001724) cpd15758[c] + (0.004053) cpd15759[c] + (0.0002488) cpd15760[c] + (0.00435) cpd15761[c] + (0.00737) cpd15762[c] + (0.001056) cpd15763[c] + (0.002032) cpd15764[c] + (0.0004655) cpd15765[c] + (0.0007401) cpd15766[c] + (0.001545) cpd15767[c] + (0.003631) cpd15768[c] + (0.0002227) cpd15769[c] + (0.003895) cpd15770[c] + (0.006599) cpd15771[c] + (0.0009457) cpd15772[c] + (0.006441) cpd15773[c] + (0.00148) cpd15774[c] + (0.002339) cpd15775[c] + (0.004889) cpd15776[c] + (0.01149) cpd15777[c] + (0.0007078) cpd15778[c] + (0.01236) cpd15779[c] + (0.02094) cpd15780[c] + (0.002997) cpd15781[c] <=> (1) cpd15670[c]
rxn10201	Lipid composition reaction (B. subtilis)	Lipid composition reaction (B. subtilis)	=	=	MI:C-52.6829/N-0.788835/O-13.5867/P-1.00279|CI:0.213956|HI:102.864	0	(0.01816) cpd15529[c] + (0.07327) cpd15531[c] + (0.02483) cpd15533[c] + (0.005699) cpd15536[c] + (0.02308) cpd15538[c] + (0.007846) cpd15540[c] + (0.05369) cpd15695[c] + (0.1262) cpd15696[c] + (0.008684) cpd15697[c] + (0.1459) cpd15698[c] + (0.2473) cpd15699[c] + (0.0341) cpd15700[c] + (0.008709) cpd15707[c] + (0.002095) cpd15708[c] + (0.003029) cpd15709[c] + (0.006468) cpd15710[c] + (0.0152) cpd15711[c] + (0.001002) cpd15712[c] + (0.0171) cpd15713[c] + (0.02897) cpd15714[c] + (0.004053) cpd15715[c] + (0.01694) cpd15722[c] + (0.03982) cpd15723[c] + (0.002726) cpd15724[c] + (0.04589) cpd15725[c] + (0.07776) cpd15726[c] + (0.01074) cpd15727[c] + (0.01447) cpd15728[c] + (0.003517) cpd15729[c] + (0.004989) cpd15730[c] + (0.0107) cpd15731[c] + (0.02515) cpd15732[c] + (0.001682) cpd15733[c] + (0.02855) cpd15734[c] + (0.04838) cpd15735[c] + (0.006735) cpd15736[c] + (0.01119) cpd15737[c] + (0.00276) cpd15738[c] + (0.003807) cpd15739[c] + (0.008216) cpd15740[c] + (0.01931) cpd15741[c] + (0.00132) cpd15742[c] + (0.02224) cpd15743[c] + (0.03768) cpd15744[c] + (0.005208) cpd15745[c] + (0.002845) cpd15782[c] + (0.0006934) cpd15783[c] + (0.0009777) cpd15784[c] + (0.0021) cpd15785[c] + (0.004935) cpd15786[c] + (0.0003316) cpd15787[c] + (0.005621) cpd15788[c] + (0.009523) cpd15789[c] + (0.001324) cpd15790[c] + (0.0005977) cpd15791[c] + (0.0001484) cpd15792[c] + (0.0002022) cpd15793[c] + (0.0004375) cpd15794[c] + (0.001028) cpd15795[c] + (0.001192) cpd15797[c] + (0.002019) cpd15798[c] + (0.0002781) cpd15799[c] <=> (1) cpd15800[c]
rxn10202	palmitoyl-glycerol-3-phosphate O-acyltransferase	palmitoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd00134[c] <=> (1) cpd00010[c] + (1) cpd15327[c]
rxn10203	myristoyl-glycerol-3-phosphate O-acyltransferase	myristoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd01695[c] <=> (1) cpd00010[c] + (1) cpd15331[c]
rxn10204	stearoyl-glycerol-3-phosphate O-acyltransferase	stearoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd00327[c] <=> (1) cpd00010[c] + (1) cpd15329[c]
rxn10205	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd11432[c] <=> (1) cpd00010[c] + (1) cpd15671[c]
rxn10206	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd11434[c] <=> (1) cpd00010[c] + (1) cpd15672[c]
rxn10207	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd11435[c] <=> (1) cpd00010[c] + (1) cpd15673[c]
rxn10208	isopentadecanoyl-glycerol-3-phosphate O-acyltransferase	isopentadecanoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd11437[c] <=> (1) cpd00010[c] + (1) cpd15674[c]
rxn10209	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd11439[c] <=> (1) cpd00010[c] + (1) cpd15675[c]
rxn10210	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00080[c] + (1) cpd11441[c] <=> (1) cpd00010[c] + (1) cpd15676[c]
rxn10211	palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase	palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00134[c] + (1) cpd15327[c] <=> (1) cpd00010[c] + (1) cpd15524[c]
rxn10212	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd01695[c] + (1) cpd15331[c] <=> (1) cpd00010[c] + (1) cpd15522[c]
rxn10213	stearoyl-1-acylglycerol-3-phosphate O-acyltransferase	stearoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd00327[c] + (1) cpd15329[c] <=> (1) cpd00010[c] + (1) cpd15526[c]
rxn10214	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd11432[c] + (1) cpd15671[c] <=> (1) cpd00010[c] + (1) cpd15677[c]
rxn10215	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd11434[c] + (1) cpd15672[c] <=> (1) cpd00010[c] + (1) cpd15678[c]
rxn10216	isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd11435[c] + (1) cpd15673[c] <=> (1) cpd00010[c] + (1) cpd15679[c]
rxn10217	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd11437[c] + (1) cpd15674[c] <=> (1) cpd00010[c] + (1) cpd15680[c]
rxn10218	anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd11439[c] + (1) cpd15675[c] <=> (1) cpd00010[c] + (1) cpd15681[c]
rxn10219	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	=	>	OK	0	(1) cpd11441[c] + (1) cpd15676[c] <=> (1) cpd00010[c] + (1) cpd15682[c]
rxn10220	isoheptadecanoyl-phosphatidate cytidylyltransferase	isoheptadecanoyl-phosphatidate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd15677[c] <=> (1) cpd00012[c] + (1) cpd15683[c]
rxn10221	anteisoheptadecanoyl-phosphatidate cytidylyltransferase	anteisoheptadecanoyl-phosphatidate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd15678[c] <=> (1) cpd00012[c] + (1) cpd15684[c]
rxn10222	isotetradecanoyl-phosphatidate cytidylyltransferase	isotetradecanoyl-phosphatidate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd15679[c] <=> (1) cpd00012[c] + (1) cpd15685[c]
rxn10223	isopentadecanoyl-phosphatidate cytidylyltransferase	isopentadecanoyl-phosphatidate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd15680[c] <=> (1) cpd00012[c] + (1) cpd15686[c]
rxn10224	anteisopentadecanoyl-phosphatidate cytidylyltransferase	anteisopentadecanoyl-phosphatidate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd15681[c] <=> (1) cpd00012[c] + (1) cpd15687[c]
rxn10225	isohexadecanoyl-phosphatidate cytidylyltransferase	isohexadecanoyl-phosphatidate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd15682[c] <=> (1) cpd00012[c] + (1) cpd15688[c]
rxn10226	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	=	>	OK	0	(1) cpd00054[c] + (1) cpd15683[c] <=> (1) cpd00046[c] + (1) cpd00067[c] + (1) cpd15689[c]
rxn10227	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	=	>	OK	0	(1) cpd00054[c] + (1) cpd15684[c] <=> (1) cpd00046[c] + (1) cpd00067[c] + (1) cpd15690[c]
rxn10228	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	=	>	OK	0	(1) cpd00054[c] + (1) cpd15685[c] <=> (1) cpd00046[c] + (1) cpd00067[c] + (1) cpd15691[c]
rxn10229	isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	=	>	OK	0	(1) cpd00054[c] + (1) cpd15686[c] <=> (1) cpd00046[c] + (1) cpd00067[c] + (1) cpd15692[c]
rxn10230	anteisopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	anteisopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	=	>	OK	0	(1) cpd00054[c] + (1) cpd15687[c] <=> (1) cpd00046[c] + (1) cpd00067[c] + (1) cpd15693[c]
rxn10231	isohexadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	isohexadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	=	>	OK	0	(1) cpd00054[c] + (1) cpd15688[c] <=> (1) cpd00046[c] + (1) cpd00067[c] + (1) cpd15694[c]
rxn10232	isoheptadecanoyl-phosphatidylserine decarboxylase	isoheptadecanoyl-phosphatidylserine decarboxylase	=	=	OK	0	(2) cpd00067[c] + (1) cpd15689[c] <=> (1) cpd00011[c] + (1) cpd15695[c]
rxn10233	anteisoheptadecanoyl-phosphatidylserine decarboxylase	anteisoheptadecanoyl-phosphatidylserine decarboxylase	=	=	OK	0	(2) cpd00067[c] + (1) cpd15690[c] <=> (1) cpd00011[c] + (1) cpd15696[c]
rxn10234	isotetradecanoyl-phosphatidylserine decarboxylase	isotetradecanoyl-phosphatidylserine decarboxylase	=	=	OK	0	(2) cpd00067[c] + (1) cpd15691[c] <=> (1) cpd00011[c] + (1) cpd15697[c]
rxn10235	isopentadecanoyl-phosphatidylserine decarboxylase	isopentadecanoyl-phosphatidylserine decarboxylase	=	=	OK	0	(2) cpd00067[c] + (1) cpd15692[c] <=> (1) cpd00011[c] + (1) cpd15698[c]
rxn10236	anteisopentadecanoyl-phosphatidylserine decarboxylase	anteisopentadecanoyl-phosphatidylserine decarboxylase	=	=	OK	0	(2) cpd00067[c] + (1) cpd15693[c] <=> (1) cpd00011[c] + (1) cpd15699[c]
rxn10237	isohexadecanoyl-phosphatidylserine decarboxylase	isohexadecanoyl-phosphatidylserine decarboxylase	=	=	OK	0	(2) cpd00067[c] + (1) cpd15694[c] <=> (1) cpd00011[c] + (1) cpd15700[c]
rxn10238	isoheptadecanoyl-phosphatidic acid phosphatase	isoheptadecanoyl-phosphatidic acid phosphatase	=	>	OK	0	(1) cpd00001[c] + (1) cpd15677[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd15701[c]
rxn10239	anteisoheptadecanoyl-phosphatidic acid phosphatase	anteisoheptadecanoyl-phosphatidic acid phosphatase	=	>	OK	0	(1) cpd00001[c] + (1) cpd15678[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd15702[c]
rxn10240	isotetradecanoyl-phosphatidic acid phosphatase	isotetradecanoyl-phosphatidic acid phosphatase	=	>	OK	0	(1) cpd00001[c] + (1) cpd15679[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd15703[c]
