id	primary_name	equation	definition	status	paired reactions
rxn12938	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11488[0] <=> (1) cpd00006[0] + (1) cpd16853[0]	(1) Acetoacetyl-ACP[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxybutanoyl-acp[c] + (1) NADP[c]	MI:C-15/N-2/O-9/P-1/R-1/S-1|CI:1|HI:27	
rxn12939	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11486[0] <=> (1) cpd00006[0] + (1) cpd16856[0]	(1) 3-Oxohexanoyl-[acp][c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxyhexanoyl-acp[c] + (1) NADP[c]	MI:C-17/N-2/O-9/P-1/R-1/S-1|CI:1|HI:31	
rxn12940	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11490[0] <=> (1) cpd00006[0] + (1) cpd16857[0]	(1) 3-oxooctanoyl-acp[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxyoctanoyl-acp[c] + (1) NADP[c]	MI:C-19/N-2/O-9/P-1/R-1/S-1|CI:1|HI:35	
rxn12941	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11487[0] <=> (1) cpd00006[0] + (1) cpd16855[0]	(1) 3-oxodecanoyl-acp[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxydecanoyl-acp[c] + (1) NADP[c]	MI:C-21/N-2/O-9/P-1/R-1/S-1|CI:1|HI:39	
rxn12942	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11489[0] <=> (1) cpd00006[0] + (1) cpd16854[0]	(1) 3-oxododecanoyl-acp[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxydodecanoyl-acp[c] + (1) NADP[c]	MI:C-23/N-2/O-9/P-1/R-1/S-1|CI:1|HI:43	
rxn12943	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11491[0] <=> (1) cpd00006[0] + (1) cpd16859[0]	(1) 3-oxotetradecanoyl-acp[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxytetradecanoyl-acp[c] + (1) NADP[c]	MI:C-25/N-2/O-9/P-1/R-1/S-1|CI:1|HI:47	
rxn12944	3-oxoacyl-[acyl-carrier-protein] reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd11485[0] <=> (1) cpd00006[0] + (1) cpd16858[0]	(1) 3-oxohexadecanoyl-acp[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxypalmitoyl-acp[c] + (1) NADP[c]	MI:C-27/N-2/O-9/P-1/R-1/S-1|CI:1|HI:51	
rxn12945	Very long-chain fatty acyl-CoA synthetase	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd16797[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd16798[0]	(1) ATP[c] + (1) C24-acid[c] + (1) CoA[c] + (1) H+[c] <=> (1) AMP[c] + (1) C24-CoA[c] + (1) PPi[c]	MI:C-21/N-7/O-15/P-3/S-1|CI:2|HI:32	
rxn12946	Very long-chain fatty acyl-CoA synthetase	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd16799[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd13404[0]	(1) ATP[c] + (1) C26-acid[c] + (1) CoA[c] <=> (1) AMP[c] + (1) C26-CoA[c] + (1) PPi[c]	MI:C-21/N-7/O-15/P-3/S-1|CI:3|HI:31	
rxn12947	Polyphosphoinositide phosphatase	(1) cpd00001[0] + (1) cpd13384[0] <=> (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd12572[0]	(1) 1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate[c] + (1) H2O[c] <=> (1) 1-Phosphatidyl-1D-myo-inositol 3-phosphate[c] + (1) H+[c] + (1) Phosphate[c]	OK	
rxn12948	1,3-beta-D-glucan-UDP glucosyltransferase	(1) cpd00026[0] + (1) cpd15303[0] <=> (1) cpd00014[0] + (1) cpd11791[0]	(1) 1,3-beta-D-Glucan(n-1)[c] + (1) UDP-glucose[c] <=> (1) 1,3-beta-Glucan[c] + (1) UDP[c]	OK	
rxn12950	Model-specific reaction, used to affect NADH levels by converting NAD+ to NADH	(1) cpd00004[0] <=> (1) cpd00003[0] + (1) cpd00067[0]	(1) NADH[c] <=> (1) H+[c] + (1) NAD[c]	CI:2	rxn14429
rxn12951	Model-specific reaction, used to affect NADPH levels by converting NADP+ to NADPH	(1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd00067[0]	(1) NADPH[c] <=> (1) H+[c] + (1) NADP[c]	CI:2	rxn14430
rxn12952	Dihydroneopterin aldolase	(1) cpd02961[0] <=> (1) cpd00229[0] + (1) cpd16763[0]	(1) Dihydroneopterin[c] <=> (1) 2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol[c] + (1) Glycolaldehyde[c]	MI:C-7/N-5/O-2|HI:9	
rxn12953	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	(1) cpd00002[0] + (1) cpd16763[0] <=> (1) cpd00018[0] + (1) cpd16760[0]	(1) 2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol[c] + (1) ATP[c] <=> (1) (2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl-trihydrogen-diphosphate[c] + (1) AMP[c]	MI:O-6/P-2|CI:2	
rxn12954	Dihydropteroate synthase	(1) cpd00443[0] + (1) cpd16760[0] <=> (1) cpd00012[0] + (1) cpd00683[0]	(1) (2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl-trihydrogen-diphosphate[c] + (1) ABEE[c] <=> (1) Dihydropteroate[c] + (1) PPi[c]	MI:C7/N5/O8/P2|CI:-2|HI:-9	
rxn12955	Dihydropteroate synthase	(1) cpd00443[0] + (1) cpd16763[0] <=> (1) cpd00001[0] + (1) cpd00683[0]	(1) 2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol[c] + (1) ABEE[c] <=> (1) Dihydropteroate[c] + (1) H2O[c]	MI:C7/N5/O2|HI:-9	
rxn12957	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16836[0] <=> (1) cpd16771[0]	(1) H2O[c] + (1) trans-2-C18-CoA[c] <=> (1) 3-hydroxy-C18-CoA[c]	MI:O-1|HI:2	
rxn12958	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16834[0] <=> (1) cpd16770[0]	(1) H2O[c] + (1) trans-2-C16-CoA[c] <=> (1) 3-hydroxy-C16-CoA[c]	MI:O-1|HI:2	
rxn12959	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16832[0] <=> (1) cpd16769[0]	(1) H2O[c] + (1) trans-2-C14-CoA[c] <=> (1) 3-hydroxy-C14-CoA[c]	MI:O-1|HI:2	
rxn12960	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16843[0] <=> (1) cpd16778[0]	(1) H2O[c] + (1) trans-2-dodecaenoyl-CoA[c] <=> (1) 3-hydroxylauroyl-CoA[c]	MI:O-1|HI:2	
rxn12961	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16842[0] <=> (1) cpd16776[0]	(1) H2O[c] + (1) trans-2-decaenoyl-CoA[c] <=> (1) 3-hydroxydecanoyl-CoA[c]	MI:O-1|HI:2	
rxn12962	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16852[0] <=> (2) cpd00067[0] + (1) cpd16779[0]	(1) H2O[c] + (1) trans-delta2-octaenoyl-CoA[c] <=> (1) 3-hydroxyoctanoyl-CoA[c] + (2) H+[c]	MI:O-1|CI:2	
rxn12963	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16851[0] <=> (2) cpd00067[0] + (1) cpd16777[0]	(1) H2O[c] + (1) trans-delta2-hexaenoyl-CoA[c] <=> (1) 3-hydroxyhexanoyl-CoA[c] + (2) H+[c]	MI:O-1|CI:2	
rxn12964	Acyl-coenzyme A oxidase	(1) cpd00001[0] + (1) cpd16848[0] <=> (2) cpd00067[0] + (1) cpd03043[0]	(1) H2O[c] + (1) trans-delta2-butaenoyl-CoA[c] <=> (1) 3-Hydroxybutanoyl-CoA[c] + (2) H+[c]	MI:O17/C25/N7/P3/S1|CI:-1|HI:-39	
rxn12965	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16771[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16783[0]	(1) 3-hydroxy-C18-CoA[c] + (1) NAD[c] <=> (1) 3-keto-C18-CoA[c] + (1) H+[c] + (1) NADH[c]	CI:-2	
rxn12966	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16770[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16782[0]	(1) 3-hydroxy-C16-CoA[c] + (1) NAD[c] <=> (1) 3-keto-C16-CoA[c] + (1) H+[c] + (1) NADH[c]	CI:-2	
rxn12967	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16769[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16781[0]	(1) 3-hydroxy-C14-CoA[c] + (1) NAD[c] <=> (1) 3-keto-C14-CoA[c] + (1) H+[c] + (1) NADH[c]	CI:-2	
rxn12968	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16778[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16789[0]	(1) 3-hydroxylauroyl-CoA[c] + (1) NAD[c] <=> (1) 3-keto-dodecanoyl-CoA[c] + (1) H+[c] + (1) NADH[c]	CI:-2	
rxn12969	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16776[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16788[0]	(1) 3-hydroxydecanoyl-CoA[c] + (1) NAD[c] <=> (1) 3-keto-decanoyl-CoA[c] + (1) H+[c] + (1) NADH[c]	CI:-2	
rxn12970	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16779[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16790[0]	(1) 3-hydroxyoctanoyl-CoA[c] + (1) NAD[c] <=> (1) 3-keto-octanoyl-CoA[c] + (1) H+[c] + (1) NADH[c]	CI:-2	
rxn12971	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd16777[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd03123[0]	(1) 3-hydroxyhexanoyl-CoA[c] + (1) NAD[c] <=> (1) 3-Oxohexanoyl-CoA[c] + (1) H+[c] + (1) NADH[c]	MI:C27/N7/O18/P3/S1|CI:-3|HI:-43	
rxn12972	D-3-hydroxyacyl-CoA dehydrogenase	(1) cpd00003[0] + (1) cpd03043[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd16780[0]	(1) 3-Hydroxybutanoyl-CoA[c] + (1) NAD[c] <=> (1) 3-keto-butanoyl-CoA[c] + (1) H+[c] + (1) NADH[c]	MI:C-25/N-7/O-18/P-3/S-1|CI:3|HI:37	
rxn12973	Phenylalanyl-tRNA synthetase beta chain	(1) cpd00002[0] + (1) cpd00066[1] + (1) cpd00067[1] + (1) cpd11919[1] <=> (1) cpd00012[1] + (1) cpd00018[1] + (1) cpd12335[1]	(1) ATP[m] + (1) H+[c] + (1) L-Phenylalanine[c] + (1) tRNA(Phe)[c] <=> (1) AMP[c] + (1) L-Phenylalanyl-tRNA(Phe)[c] + (1) PPi[c]	OK	
rxn12977	Aminomethyltransferase, mitochondrial	(1) cpd00003[0] + (1) cpd00033[0] + (1) cpd00087[0] <=> (1) cpd00004[0] + (1) cpd00011[1] + (1) cpd00013[1] + (1) cpd00125[0]	(1) Glycine[m] + (1) NAD[m] + (1) Tetrahydrofolate[m] <=> (1) 5-10-Methylenetetrahydrofolate[m] + (1) CO2[c] + (1) NADH[m] + (1) NH3[c]	OK	
rxn12978	Glycine dehydrogenase [decarboxylating], mitochondrial	(1) cpd00033[0] + (1) cpd00213[0] <=> (1) cpd00011[0] + (1) cpd11830[0]	(1) Glycine[c] + (1) Lipoamide[c] <=> (1) CO2[c] + (1) S-Aminomethyldihydrolipoylprotein[c]	MI:C-7/N-1/O-1/R1|CI:1|HI:13	
rxn12979	Glycerophosphoinositol plasma membrane permease	(1) cpd16806[1] <=> (1) cpd16806[0]	(1) glycerophosphatidylcholine[e] <=> (1) glycerophosphatidylcholine[c]	OK	
rxn12980	Glycerophosphoinositol plasma membrane permease	(1) cpd16805[1] <=> (1) cpd16805[0]	(1) glycerophosphatidyl-D-myo-inositol[e] <=> (1) glycerophosphatidyl-D-myo-inositol[c]	OK	
rxn12982	Glutaminyl-tRNA synthetase	(1) cpd00002[0] + (1) cpd00053[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd12060[0]	(1) ATP[c] + (1) L-Glutamine[c] <=> (1) AMP[c] + (1) Gln-tRNA(Gln)[c] + (1) PPi[c]	MI:C10/N5/O3/R1|CI:1|HI:-13	
rxn12983	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	(1) cpd00001[0] + (1) cpd02182[0] <=> (1) cpd00042[0] + (1) cpd00067[0] + (1) cpd01022[0]	(1) (R)-S-Lactoylglutathione[c] + (1) H2O[c] <=> (1) GSH[c] + (1) H+[c] + (1) Lactate[c]	OK	
rxn12985	Growth	(1) cpd11416[0] <=> (1) cpd11416[1]	(1) Biomass[c] <=> (1) Biomass[e]	OK	
rxn12986	Glycerol-3-phosphate dehydrogenase, mitochondrial	(1) cpd00015[0] + (1) cpd00080[1] <=> (1) cpd00095[1] + (1) cpd00982[0]	(1) FAD[m] + (1) Glycerol-3-phosphate[c] <=> (1) FADH2[m] + (1) Glycerone-phosphate[c]	OK	
rxn12987	Uroporphyrinogen decarboxylase	(1) cpd00774[0] <=> (4) cpd00011[0] + (1) cpd12153[0]	(1) UroporphyrinogenIII[c] <=> (4) CO2[c] + (1) Coproporphyrinogen[c]	MI:C-36/N-4/O-8|CI:8|HI:36	
rxn12988	Coproporphyrinogen III oxidase	(1) cpd00007[0] + (1) cpd12153[0] <=> (2) cpd00011[0] + (1) cpd00791[0]	(1) Coproporphyrinogen[c] + (1) O2[c] <=> (2) CO2[c] + (1) ProtoporphyrinogenIX[c]	MI:O6/C36/N4|CI:-2|HI:-38	
rxn12989	Protoporphyrinogen oxidase	(1) cpd00007[0] + (1) cpd00791[1] <=> (1) cpd01476[1]	(1) O2[c] + (1) ProtoporphyrinogenIX[m] <=> (1) Protoporphyrin[m]	MI:O-2|HI:6	
rxn12990	Ferrochelatase, mitochondrial	(1) cpd01476[0] <=> (1) cpd00028[0]	(1) Protoporphyrin[c] <=> (1) Heme[c]	MI:Fe1|HI:2	
rxn12991	Acetyl-CoA carboxylase, mitochondrial	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00011[0] + (1) cpd00022[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (2) cpd00067[0] + (1) cpd00070[0]	(1) ATP[c] + (1) Acetyl-CoA[c] + (1) CO2[c] + (1) H2O[c] <=> (1) ADP[c] + (2) H+[c] + (1) Malonyl-CoA[c] + (1) Phosphate[c]	OK	
rxn12992	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	(1) cpd02979[0] <=> (1) cpd16791[0]	(1) phosphoribosylformiminoaicar-phosphate[c] <=> (1) 5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[c]	MI:C-15/N-5/O-15/P-2|CI:2|HI:23	
rxn12993	Imidazole glycerol phosphate synthase hisHF	(1) cpd00053[0] + (1) cpd16791[0] <=> (1) cpd00023[0] + (1) cpd00067[0] + (1) cpd02843[0] + (1) cpd02851[0]	(1) 5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[c] + (1) L-Glutamine[c] <=> (1) AICAR[c] + (1) D-erythro-imidazol-glycerol-phosphate[c] + (1) H+[c] + (1) L-Glutamate[c]	MI:C15/N5/O15/P2|CI:-2|HI:-23	
rxn12994	3-hydroxyacyl-thioester dehydratase	(1) cpd16858[0] <=> (1) cpd00001[0] + (1) cpd11477[0]	(1) 3-hydroxypalmitoyl-acp[c] <=> (1) (2E)-Hexadecenoyl-[acp][c] + (1) H2O[c]	MI:O9/C27/N2/P1/R1/S1|CI:-1|HI:-51	
rxn12995	Hexokinase-1	(1) cpd00002[0] + (1) cpd00190[0] <=> (1) cpd00008[0] + (1) cpd00079[0]	(1) ATP[c] + (1) beta-D-Glucose[c] <=> (1) ADP[c] + (1) D-glucose-6-phosphate[c]	OK	
rxn12999	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16781[0] <=> (1) cpd00006[0] + (1) cpd16769[0]	(1) 3-keto-C14-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C14-CoA[c] + (1) NADP[c]	CI:2	
rxn13000	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16782[0] <=> (1) cpd00006[0] + (1) cpd16770[0]	(1) 3-keto-C16-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C16-CoA[c] + (1) NADP[c]	CI:2	
rxn13001	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16783[0] <=> (1) cpd00006[0] + (1) cpd16771[0]	(1) 3-keto-C18-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C18-CoA[c] + (1) NADP[c]	CI:2	
rxn13002	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16784[0] <=> (1) cpd00006[0] + (1) cpd16772[0]	(1) 3-keto-C20-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C20-CoA[c] + (1) NADP[c]	CI:2	
rxn13003	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16785[0] <=> (1) cpd00006[0] + (1) cpd16773[0]	(1) 3-keto-C22-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C22-CoA[c] + (1) NADP[c]	CI:2	
rxn13004	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16786[0] <=> (1) cpd00006[0] + (1) cpd16774[0]	(1) 3-keto-C24-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C24-CoA[c] + (1) NADP[c]	CI:2	
rxn13005	Microsomal beta-keto-reductase	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16787[0] <=> (1) cpd00006[0] + (1) cpd16775[0]	(1) 3-keto-C26-CoA[c] + (1) H+[c] + (1) NADPH[c] <=> (1) 3-hydroxy-C26-CoA[c] + (1) NADP[c]	CI:2	
rxn13006	Acetolactate synthase catalytic subunit, mitochondrial	(1) cpd00020[0] + (1) cpd00067[0] + (1) cpd00094[0] <=> (1) cpd00011[0] + (1) cpd16794[0]	(1) 2-Oxobutyrate[c] + (1) H+[c] + (1) Pyruvate[c] <=> (1) CO2[c] + (1) acetohydroxybutyrate[c]	MI:C-6/O-4|CI:1|HI:9	
rxn13007	Dihydroxy-acid dehydratase, mitochondrial	(1) cpd02569[0] <=> (1) cpd00123[0]	(1) 2-Oxo-3-hydroxyisovalerate[c] <=> (1) 3-Methyl-2-oxobutanoate[c]	MI:O-1	
rxn13008	Ketol-acid reductoisomerase, mitochondrial	(1) cpd00005[0] + (1) cpd00668[0] <=> (1) cpd00006[0] + (1) cpd00067[0] + (1) cpd02569[0]	(1) ALCTT[c] + (1) NADPH[c] <=> (1) 2-Oxo-3-hydroxyisovalerate[c] + (1) H+[c] + (1) NADP[c]	CI:2	
rxn13009	Ketol-acid reductoisomerase, mitochondrial	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd16794[0] <=> (1) cpd00006[0] + (1) cpd02535[0]	(1) H+[c] + (1) NADPH[c] + (1) acetohydroxybutyrate[c] <=> (1) 2,3-Dihydroxy-3-methylvalerate[c] + (1) NADP[c]	MI:C6/O4|CI:-1|HI:-9	
rxn13010	Inositol-1,4,5-trisphosphate 5-phosphatase	(1) cpd12572[0] <=> (1) cpd00009[0] + (1) cpd11822[0]	(1) 1-Phosphatidyl-1D-myo-inositol 3-phosphate[c] <=> (1) 1-Phosphatidyl-myo-inositol[c] + (1) Phosphate[c]	MI:O1|CI:-1|HI:-1	
rxn13011	Inositol-1,4,5-trisphosphate 5-phosphatase	(1) cpd11837[0] <=> (1) cpd00009[0] + (1) cpd11822[0]	(1) Phosphatidylinositol 4-phosphate[c] <=> (1) 1-Phosphatidyl-myo-inositol[c] + (1) Phosphate[c]	MI:O1|CI:-1|HI:-1	
rxn13012	Inositol-pentakisphosphate 2-kinase	(6) cpd00002[0] + (1) cpd00121[0] <=> (6) cpd00008[0] + (1) cpd00885[0]	(6) ATP[c] + (1) L-Inositol[c] <=> (6) ADP[c] + (1) Phytate[c]	OK	
rxn13013	Inositolphosphotransferase 1	(1) cpd11822[0] + (1) cpd16819[0] <=> (1) cpd00001[0] + (1) cpd16809[0]	(1) 1-Phosphatidyl-myo-inositol[c] + (1) mannose-inositol-P-D-ceramide[c] <=> (1) H2O[c] + (1) inositol-mannose-P-inositol-P-D-ceramide[c]	MI:C-11/O-12/P-1/R-2|CI:1|HI:14	
rxn13014	Inositolphosphotransferase 1	(1) cpd11822[0] + (1) cpd16820[0] <=> (1) cpd00001[0] + (1) cpd16810[0]	(1) 1-Phosphatidyl-myo-inositol[c] + (1) mannose-inositol-P-P-ceramide[c] <=> (1) H2O[c] + (1) inositol-mannose-P-inositol-P-P-ceramide[c]	MI:C-11/O-12/P-1/R-2|CI:1|HI:14	
rxn13015	Inositol phosphosphingolipids phospholipase C	(1) cpd11423[0] + (1) cpd16811[0] <=> (1) cpd00167[0] + (1) cpd11822[0]	(1) 1,2-Diacyl-sn-glycerol[c] + (1) inositol-phosphoryl-D-ceramide[c] <=> (1) 1-Phosphatidyl-myo-inositol[c] + (1) Ceramide[c]	MI:C25/O11/R1/N1/P1|CI:-1|HI:-46	
rxn13016	Inositol phosphosphingolipids phospholipase C	(1) cpd11423[0] + (1) cpd16812[0] <=> (1) cpd08927[0] + (1) cpd16761[0]	(1) 1,2-Diacyl-sn-glycerol[c] + (1) inositol-phosphoryl-P-ceramide[c] <=> (1) 1-phosphatidyl-P-myo-inositol[c] + (1) Ceramide II[c]	MI:C14/O-1/R-1/N1|HI:-32	
rxn13017	Inositol phosphosphingolipids phospholipase C	(1) cpd00001[0] + (1) cpd16811[0] <=> (1) cpd00167[0] + (1) cpd02484[0]	(1) H2O[c] + (1) inositol-phosphoryl-D-ceramide[c] <=> (1) Ceramide[c] + (1) Inositol 3-phosphate[c]	MI:O11/C25/N1/R1/P1|CI:-1|HI:-46	
rxn13018	Inositol phosphosphingolipids phospholipase C	(1) cpd00001[0] + (1) cpd16812[0] <=> (1) cpd02484[0] + (1) cpd08927[0]	(1) H2O[c] + (1) inositol-phosphoryl-P-ceramide[c] <=> (1) Ceramide II[c] + (1) Inositol 3-phosphate[c]	MI:O12/C25/P1/N1/R1|CI:-1|HI:-48	
rxn13019	Isoleucyl-tRNA synthetase, mitochondrial	(1) cpd00002[0] + (1) cpd00067[1] + (1) cpd00322[1] + (1) cpd11915[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd12256[0]	(1) ATP[m] + (1) H+[c] + (1) L-Isoleucine[c] + (1) tRNA(Ile)[m] <=> (1) AMP[m] + (1) L-Isoleucyl-tRNA(Ile)[m] + (1) PPi[m]	OK	
rxn13020	Sphingosine N-acyltransferase LAC1	(1) cpd00623[0] + (1) cpd12196[0] <=> (1) cpd00010[0] + (1) cpd00167[0]	(1) Long-chain acyl-CoA[c] + (1) Sphinganine[c] <=> (1) Ceramide[c] + (1) CoA[c]	MI:C-2/R1|CI:-1|HI:8	
rxn13021	Sphingosine N-acyltransferase LAC1	(1) cpd08926[0] + (1) cpd12196[0] <=> (1) cpd00010[0] + (1) cpd08927[0]	(1) Long-chain acyl-CoA[c] + (1) Phytosphingosine[c] <=> (1) Ceramide II[c] + (1) CoA[c]	MI:C-2/R1|CI:-1|HI:6	
rxn13022	3-isopropylmalate dehydrogenase	(1) cpd00003[0] + (1) cpd01646[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00200[0]	(1) 2-Isopropylmalate[c] + (1) NAD[c] <=> (1) 4MOP[c] + (1) CO2[c] + (1) NADH[c]	OK	
rxn13023	Model-specific reaction, involved in sphingoglycolipid metabolism	(1) cpd13404[0] <=> (1) cpd12196[0]	(1) C26-CoA[c] <=> (1) Long-chain acyl-CoA[c]	MI:C24/N7/O17/P3/S1|CI:-3|HI:-37	
rxn13024	Lipid phosphate phosphatase 1	(1) cpd00001[0] + (1) cpd15229[0] <=> (1) cpd00009[0] + (1) cpd11422[0]	(1) H2O[c] + (1) diacylglycerol-pyrophosphate[c] <=> (1) 1,2-diacyl-sn-glycerol 3-phosphate[c] + (1) Phosphate[c]	CI:-1	
rxn13025	Phospholipid:diacylglycerol acyltransferase	(1) cpd11423[0] + (1) cpd11624[0] <=> (1) cpd00010[0] + (1) cpd16806[0]	(1) 1,2-Diacyl-sn-glycerol[c] + (1) Lecithin[c] <=> (1) CoA[c] + (1) glycerophosphatidylcholine[c]	MI:C6/O3/R-4/N6/P2/S1|CI:-3|HI:-9	
rxn13026	Uroporphyrinogen-III C-methyltransferase	(1) cpd00017[0] + (1) cpd00774[0] <=> (1) cpd00019[0] + (1) cpd03426[0]	(1) S-Adenosyl-L-methionine[c] + (1) UroporphyrinogenIII[c] <=> (1) S-Adenosyl-homocysteine[c] + (1) Sirohydrochlorin[c]	MI:C1|CI:-1|HI:1	
rxn13027	Phosphoadenosine phosphosulfate reductase	(1) cpd00044[0] + (1) cpd16831[0] <=> (1) cpd00045[0] + (1) cpd00081[0] + (1) cpd11420[0]	(1) 3-phosphoadenylylsulfate[c] + (1) thioredoxin-dithiol[c] <=> (1) Adenosine 3-5-bisphosphate[c] + (1) Sulfite[c] + (1) trdox[c]	MI:C6/N1/O2/S2/R2|HI:-9	
rxn13032	Glutamyl-tRNA synthetase, mitochondrial	(1) cpd00002[0] + (1) cpd00023[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd12227[0]	(1) ATP[c] + (1) L-Glutamate[c] <=> (1) AMP[c] + (1) L-Glutamyl-tRNA-Glu[c] + (1) PPi[c]	MI:C10/N5/O3/R1|CI:1|HI:-13	
rxn13033	Tryptophanyl-tRNA synthetase, mitochondrial	(1) cpd00002[0] + (1) cpd00065[0] + (1) cpd11615[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd12336[0]	(1) ATP[c] + (1) L-Tryptophan[c] + (1) tRNA[c] <=> (1) AMP[c] + (1) L-Tryptophanyl-tRNA(Trp)[c] + (1) PPi[c]	MI:C-5/N5/O-13/P-2/R-2|CI:3|HI:10	
