id	name	source	features	aliases
ftr32563	alpha-gurjunene synthase (EC 4.2.3.72)	KEGG	null	searchname:alpha-gurjunenesynthase(ec)
ftr32564	valencene synthase (EC 4.2.3.73)	KEGG	null	searchname:valencenesynthase(ec)
ftr32565	presilphiperfolanol synthase (EC 4.2.3.74)	KEGG	null	searchname:presilphiperfolanolsynthase(ec);kegg:BcBOT2, CND15 (EC 4.2.3.74)
ftr32566	(+)-delta-selinene synthase (EC 4.2.3.76)	KEGG	null	searchname:(+)-delta-selinenesynthase(ec)
ftr32567	ornithine aminotransferase (EC 2.6.1.13)	KEGG	null	searchname:ornithineaminotransferase(ec);kegg:ornithine delta-transaminase (EC 2.6.1.13);kegg:L-ornithine:alpha-ketoglutarate delta-aminotransferase (EC 2.6.1.13);kegg:OAT (EC 2.6.1.13);kegg:L-ornithine 5-aminotransferase (EC 2.6.1.13);kegg:L-ornithine aminotransferase (EC 2.6.1.13);kegg:ornithine 5-aminotransferase (EC 2.6.1.13);kegg:ornithine transaminase (EC 2.6.1.13);kegg:ornithine-alpha-ketoglutarate aminotransferase (EC 2.6.1.13);kegg:ornithine-2-oxoacid aminotransferase (EC 2.6.1.13);kegg:ornithine-keto acid aminotransferase (EC 2.6.1.13);kegg:ornithine-keto acid transaminase (EC 2.6.1.13);kegg:ornithine-ketoglutarate aminotransferase (EC 2.6.1.13);kegg:ornithine-oxo acid aminotransferase (EC 2.6.1.13);kegg:ornithine:alpha-oxoglutarate transaminase (EC 2.6.1.13);kegg:ornithine---oxo-acid transaminase (EC 2.6.1.13)
ftr32568	3,4-dihydroxyphthalate decarboxylase (EC 4.1.1.69)	KEGG	null	searchname:3,4-dihydroxyphthalatedecarboxylase(ec);kegg:3,4-dihydroxyphthalate carboxy-lyase (EC 4.1.1.69)
ftr32569	2-oxoglutarate decarboxylase (EC 4.1.1.71)	KEGG	null	searchname:2-oxoglutaratedecarboxylase(ec);kegg:oxoglutarate decarboxylase (EC 4.1.1.71);kegg:alpha-ketoglutarate decarboxylase (EC 4.1.1.71);kegg:alpha-ketoglutaric decarboxylase (EC 4.1.1.71);kegg:oxoglutarate decarboxylase (EC 4.1.1.71);kegg:pre-2-oxoglutarate decarboxylase (EC 4.1.1.71);kegg:2-oxoglutarate carboxy-lyase (EC 4.1.1.71)
ftr32570	nitrite dismutase (EC 1.7.6.1)	KEGG	null	searchname:nitritedismutase(ec);kegg:Prolixin S (EC 1.7.6.1);kegg:Nitrophorin 7 (EC 1.7.6.1)
ftr32571	glutaconyl-CoA decarboxylase (EC 4.1.1.70)	KEGG	null	searchname:glutaconyl-coadecarboxylase(ec);kegg:glutaconyl coenzyme A decarboxylase (EC 4.1.1.70);kegg:pent-2-enoyl-CoA carboxy-lyase (EC 4.1.1.70);kegg:4-carboxybut-2-enoyl-CoA carboxy-lyase (EC 4.1.1.70)
ftr32572	2-acylglycerol O-acyltransferase (EC 2.3.1.22)	KEGG	null	searchname:2-acylglycerolo-acyltransferase(ec);kegg:acylglycerol palmitoyltransferase (EC 2.3.1.22);kegg:monoglyceride acyltransferase (EC 2.3.1.22);kegg:acyl coenzyme A-monoglyceride acyltransferase (EC 2.3.1.22);kegg:monoacylglycerol acyltransferase (EC 2.3.1.22)
ftr32573	gallate dioxygenase (EC 1.13.11.57)	KEGG	null	searchname:gallatedioxygenase(ec);kegg:GalA (EC 1.13.11.57)
ftr32574	furylfuramide isomerase (EC 5.2.1.6)	KEGG	null	searchname:furylfuramideisomerase(ec)
ftr32575	aralkylamine N-acetyltransferase (EC 2.3.1.87)	KEGG	null	searchname:aralkylaminen-acetyltransferase(ec);kegg:serotonin acetyltransferase (EC 2.3.1.87);kegg:serotonin acetylase (EC 2.3.1.87);kegg:arylalkylamine N-acetyltransferase (EC 2.3.1.87);kegg:serotonin N-acetyltransferase (EC 2.3.1.87);kegg:AANAT (EC 2.3.1.87);kegg:melatonin rhythm enzyme (EC 2.3.1.87)
ftr32576	branched-chain-2-oxoacid decarboxylase (EC 4.1.1.72)	KEGG	null	searchname:branched-chain-2-oxoaciddecarboxylase(ec);kegg:branched-chain oxo acid decarboxylase (EC 4.1.1.72);kegg:branched-chain alpha-keto acid decarboxylase (EC 4.1.1.72);kegg:branched-chain keto acid decarboxylase (EC 4.1.1.72);kegg:BCKA (EC 4.1.1.72);kegg:(3S)-3-methyl-2-oxopentanoate carboxy-lyase (EC 4.1.1.72)
ftr32577	indole-3-acetaldehyde reductase (NADH) (EC 1.1.1.190)	KEGG	null	searchname:indole-3-acetaldehydereductase(nadh)(ec);kegg:indoleacetaldehyde reductase (EC 1.1.1.190);kegg:indole-3-acetaldehyde reductase (NADH) (EC 1.1.1.190);kegg:indole-3-ethanol:NAD+ oxidoreductase (EC 1.1.1.190)
ftr32578	indole-3-acetaldehyde reductase (NADPH) (EC 1.1.1.191)	KEGG	null	searchname:indole-3-acetaldehydereductase(nadph)(ec);kegg:indoleacetaldehyde (reduced nicotinamide adenine dinucleotide phosphate) reductase (EC 1.1.1.191);kegg:indole-3-acetaldehyde reductase (NADPH) (EC 1.1.1.191);kegg:indole-3-ethanol:NADP+ oxidoreductase (EC 1.1.1.191)
ftr32579	long-chain-alcohol dehydrogenase (EC 1.1.1.192)	KEGG	null	searchname:long-chain-alcoholdehydrogenase(ec);kegg:long-chain alcohol dehydrogenase (EC 1.1.1.192);kegg:fatty alcohol oxidoreductase (EC 1.1.1.192)
ftr32580	5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	KEGG	null	searchname:5-amino-6-(5-phosphoribosylamino)uracilreductase(ec);kegg:aminodioxyphosphoribosylaminopyrimidine reductase (EC 1.1.1.193)
ftr32581	GDP-4-dehydro-D-rhamnose reductase (EC 1.1.1.187)	KEGG	null	searchname:gdp-4-dehydro-d-rhamnosereductase(ec);kegg:GDP-4-keto-6-deoxy-D-mannose reductase (EC 1.1.1.187);kegg:GDP-4-keto-D-rhamnose reductase (EC 1.1.1.187);kegg:guanosine diphosphate-4-keto-D-rhamnose reductase (EC 1.1.1.187)
ftr32582	plasmepsin II (EC 3.4.23.39)	KEGG	null	searchname:plasmepsinii(ec);kegg:aspartic hemoglobinase II (EC 3.4.23.39);kegg:PFAPD (EC 3.4.23.39)
ftr32583	prostaglandin-E2 9-reductase (EC 1.1.1.189)	KEGG	null	searchname:prostaglandin-e29-reductase(ec);kegg:PGE2-9-OR (EC 1.1.1.189);kegg:reductase, 15-hydroxy-9-oxoprostaglandin (EC 1.1.1.189);kegg:9-keto-prostaglandin E2 reductase (EC 1.1.1.189);kegg:9-ketoprostaglandin reductase (EC 1.1.1.189);kegg:PGE-9-ketoreductase (EC 1.1.1.189);kegg:PGE2 9-oxoreductase (EC 1.1.1.189);kegg:PGE2-9-ketoreductase (EC 1.1.1.189);kegg:prostaglandin 9-ketoreductase (EC 1.1.1.189);kegg:prostaglandin E 9-ketoreductase (EC 1.1.1.189);kegg:prostaglandin E2-9-oxoreductase (EC 1.1.1.189)
ftr32584	glucuronate reductase (EC 1.1.1.19)	KEGG	null	searchname:glucuronatereductase(ec);kegg:aldehyde reductase (EC 1.1.1.19);kegg:L-hexonate:NADP dehydrogenase (EC 1.1.1.19);kegg:TPN-L-gulonate dehydrogenase (EC 1.1.1.19);kegg:aldehyde reductase II (EC 1.1.1.19);kegg:NADP-L-gulonate dehydrogenase (EC 1.1.1.19);kegg:D-glucuronate dehydrogenase (EC 1.1.1.19);kegg:D-glucuronate reductase (EC 1.1.1.19);kegg:L-glucuronate reductase (incorrect) (EC 1.1.1.19)
ftr32585	signal peptidase II (EC 3.4.23.36)	KEGG	null	searchname:signalpeptidaseii(ec);kegg:premurein-leader peptidase (EC 3.4.23.36);kegg:prolipoprotein signal peptidase (EC 3.4.23.36);kegg:leader peptidase II (EC 3.4.23.36);kegg:premurein leader proteinase (EC 3.4.23.36);kegg:leader peptidase II (EC 3.4.23.36)
ftr32586	barrierpepsin (EC 3.4.23.35)	KEGG	null	searchname:barrierpepsin(ec);kegg:barrier proteinase (EC 3.4.23.35);kegg:Bar proteinase (EC 3.4.23.35)
ftr32587	plasmepsin I (EC 3.4.23.38)	KEGG	null	searchname:plasmepsini(ec);kegg:aspartic hemoglobinase I (EC 3.4.23.38);kegg:PFAPG (EC 3.4.23.38);kegg:malaria aspartic hemoglobinase (EC 3.4.23.38)
ftr32588	indolepyruvate decarboxylase (EC 4.1.1.74)	KEGG	null	searchname:indolepyruvatedecarboxylase(ec);kegg:indol-3-yl-pyruvate carboxy-lyase (EC 4.1.1.74);kegg:3-(indol-3-yl)pyruvate carboxy-lyase (EC 4.1.1.74)
ftr32589	scytalidopepsin B (EC 3.4.23.32)	KEGG	null	searchname:scytalidopepsinb(ec);kegg:Scytalidium aspartic proteinase B (EC 3.4.23.32);kegg:Ganoderma lucidum carboxyl proteinase (EC 3.4.23.32);kegg:Ganoderma lucidum aspartic proteinase (EC 3.4.23.32);kegg:Scytalidium lignicolum aspartic proteinase B (EC 3.4.23.32);kegg:SLB (EC 3.4.23.32)
ftr32590	scytalidopepsin A (EC 3.4.23.31)	KEGG	null	searchname:scytalidopepsina(ec);kegg:Scytalidium aspartic proteinase A (EC 3.4.23.31);kegg:Scytalidium lignicolum aspartic proteinase (EC 3.4.23.31);kegg:Scytalidium lignicolum aspartic proteinase A-2 (EC 3.4.23.31);kegg:Scytalidium lignicolum aspartic proteinase A-I (EC 3.4.23.31);kegg:Scytalidium lignicolum aspartic proteinase C (EC 3.4.23.31);kegg:Scytalidium lignicolum carboxyl proteinase (EC 3.4.23.31);kegg:Scytalidium lignicolum acid proteinase (EC 3.4.23.31)
ftr32591	cathepsin E (EC 3.4.23.34)	KEGG	null	searchname:cathepsine(ec);kegg:slow-moving proteinase (EC 3.4.23.34);kegg:erythrocyte membrane aspartic proteinase (EC 3.4.23.34);kegg:SMP (EC 3.4.23.34);kegg:erythrocyte membrane aspartic proteinase (EC 3.4.23.34);kegg:EMAP (EC 3.4.23.34);kegg:non-pepsin proteinase (EC 3.4.23.34);kegg:cathepsin D-like acid proteinase (EC 3.4.23.34);kegg:cathepsin E-like acid proteinase (EC 3.4.23.34);kegg:cathepsin D-type proteinase (EC 3.4.23.34)
ftr32592	glycine dehydrogenase (EC 1.4.1.10)	KEGG	null	searchname:glycinedehydrogenase(ec)
ftr32593	alanine dehydrogenase (EC 1.4.1.1)	KEGG	null	searchname:alaninedehydrogenase(ec);kegg:AlaDH (EC 1.4.1.1);kegg:L-alanine dehydrogenase (EC 1.4.1.1);kegg:NAD+-linked alanine dehydrogenase (EC 1.4.1.1);kegg:alpha-alanine dehydrogenase (EC 1.4.1.1);kegg:NAD+-dependent alanine dehydrogenase (EC 1.4.1.1);kegg:alanine oxidoreductase (EC 1.4.1.1);kegg:NADH-dependent alanine dehydrogenase (EC 1.4.1.1)
ftr32594	lactose synthase (EC 2.4.1.22)	KEGG	null	searchname:lactosesynthase(ec);kegg:UDP-galactose---glucose galactosyltransferase (EC 2.4.1.22);kegg:N-acetyllactosamine synthase (EC 2.4.1.22);kegg:uridine diphosphogalactose-glucose galactosyltransferase (EC 2.4.1.22);kegg:lactose synthetase (EC 2.4.1.22);kegg:UDP-galactose:D-glucose 4-beta-D-galactotransferase (EC 2.4.1.22)
ftr32595	coniferyl-alcohol dehydrogenase (EC 1.1.1.194)	KEGG	null	searchname:coniferyl-alcoholdehydrogenase(ec);kegg:CAD (EC 1.1.1.194)
ftr32596	[heparan sulfate]-glucosamine 3-sulfotransferase 3 (EC 2.8.2.30)	KEGG	null	searchname:[heparansulfate]-glucosamine3-sulfotransferase3(ec)
ftr32597	glutaryl-CoA dehydrogenase (EC 1.3.99.7)	KEGG	null	searchname:glutaryl-coadehydrogenase(ec);kegg:glutaryl coenzyme A dehydrogenase (EC 1.3.99.7);kegg:glutaryl-CoA:(acceptor) 2,3-oxidoreductase (decarboxylating) (EC 1.3.99.7)
ftr32598	3-oxo-5beta-steroid 4-dehydrogenase (EC 1.3.99.6)	KEGG	null	searchname:3-oxo-5beta-steroid4-dehydrogenase(ec);kegg:3-oxo-5beta-steroid:(acceptor) Delta4-oxidoreductase (EC 1.3.99.6)
ftr32599	3-oxo-5alpha-steroid 4-dehydrogenase (EC 1.3.99.5)	KEGG	null	searchname:3-oxo-5alpha-steroid4-dehydrogenase(ec);kegg:steroid 5alpha-reductase (EC 1.3.99.5);kegg:3-oxosteroid Delta4-dehydrogenase (EC 1.3.99.5);kegg:3-oxo-5alpha-steroid Delta4-dehydrogenase (EC 1.3.99.5);kegg:steroid Delta4-5alpha-reductase (EC 1.3.99.5);kegg:Delta4-3-keto steroid 5alpha-reductase (EC 1.3.99.5);kegg:Delta4-3-oxo steroid reductase (EC 1.3.99.5);kegg:Delta4-3-ketosteroid5alpha-oxidoreductase (EC 1.3.99.5);kegg:Delta4-3-oxosteroid-5alpha-reductase (EC 1.3.99.5);kegg:3-keto-Delta4-steroid-5alpha-reductase (EC 1.3.99.5);kegg:5alpha-reductase (EC 1.3.99.5);kegg:testosterone 5alpha-reductase (EC 1.3.99.5);kegg:4-ene-3-ketosteroid-5alpha-oxidoreductase (EC 1.3.99.5);kegg:Delta4-5alpha-dehydrogenase (EC 1.3.99.5);kegg:3-oxo-5alpha-steroid:(acceptor) Delta4-oxidoreductase (EC 1.3.99.5)
ftr32600	3-oxosteroid 1-dehydrogenase (EC 1.3.99.4)	KEGG	null	searchname:3-oxosteroid1-dehydrogenase(ec);kegg:3-oxosteroid Delta1-dehydrogenase (EC 1.3.99.4);kegg:Delta1-dehydrogenase (EC 1.3.99.4);kegg:3-ketosteroid-1-en-dehydrogenase (EC 1.3.99.4);kegg:3-ketosteroid-Delta1-dehydrogenase (EC 1.3.99.4);kegg:1-ene-dehydrogenase (EC 1.3.99.4);kegg:3-oxosteroid:(2,6-dichlorphenolindophenol) Delta1-oxidoreductase (EC 1.3.99.4);kegg:4-en-3-oxosteroid:(acceptor)-1-en-oxido-reductase (EC 1.3.99.4);kegg:Delta1-steroid reductase (EC 1.3.99.4);kegg:3-oxosteroid:(acceptor) Delta1-oxidoreductase (EC 1.3.99.4)
ftr32601	tryptophan---phenylpyruvate transaminase (EC 2.6.1.28)	KEGG	null	searchname:tryptophan---phenylpyruvatetransaminase(ec);kegg:L-tryptophan-alpha-ketoisocaproate aminotransferase (EC 2.6.1.28)
ftr32602	2-furoyl-CoA dehydrogenase (EC 1.3.99.8)	KEGG	null	searchname:2-furoyl-coadehydrogenase(ec);kegg:furoyl-CoA hydroxylase (EC 1.3.99.8);kegg:2-furoyl coenzyme A hydroxylase (EC 1.3.99.8);kegg:2-furoyl coenzyme A dehydrogenase (EC 1.3.99.8);kegg:2-furoyl-CoA:(acceptor) 5-oxidoreductase (hydroxylating) (EC 1.3.99.8)
ftr32603	methionine gamma-lyase (EC 4.4.1.11)	KEGG	null	searchname:methioninegamma-lyase(ec);kegg:L-methioninase (EC 4.4.1.11);kegg:methionine lyase (EC 4.4.1.11);kegg:methioninase (EC 4.4.1.11);kegg:methionine dethiomethylase (EC 4.4.1.11);kegg:L-methionine gamma-lyase (EC 4.4.1.11);kegg:L-methionine methanethiol-lyase (deaminating) (EC 4.4.1.11)
ftr32604	cysteine-S-conjugate beta-lyase (EC 4.4.1.13)	KEGG	null	searchname:cysteine-s-conjugatebeta-lyase(ec);kegg:cysteine conjugate beta-lyase (EC 4.4.1.13);kegg:glutamine transaminase K/cysteine conjugate beta-lyase (EC 4.4.1.13);kegg:L-cysteine-S-conjugate thiol-lyase (deaminating) (EC 4.4.1.13)
ftr32605	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14)	KEGG	null	searchname:1-aminocyclopropane-1-carboxylatesynthase(ec);kegg:1-aminocyclopropanecarboxylate synthase (EC 4.4.1.14);kegg:1-aminocyclopropane-1-carboxylic acid synthase (EC 4.4.1.14);kegg:1-aminocyclopropane-1-carboxylate synthetase (EC 4.4.1.14);kegg:aminocyclopropanecarboxylic acid synthase (EC 4.4.1.14);kegg:aminocyclopropanecarboxylate synthase (EC 4.4.1.14);kegg:ACC synthase (EC 4.4.1.14);kegg:S-adenosyl-L-methionine methylthioadenosine-lyase (EC 4.4.1.14)
ftr32606	D-cysteine desulfhydrase (EC 4.4.1.15)	KEGG	null	searchname:d-cysteinedesulfhydrase(ec);kegg:D-cysteine lyase (EC 4.4.1.15);kegg:D-cysteine sulfide-lyase (deaminating) (EC 4.4.1.15)
ftr32607	selenocysteine lyase (EC 4.4.1.16)	KEGG	null	searchname:selenocysteinelyase(ec);kegg:selenocysteine reductase (EC 4.4.1.16);kegg:selenocysteine beta-lyase (EC 4.4.1.16)
ftr32608	holocytochrome-c synthase (EC 4.4.1.17)	KEGG	null	searchname:holocytochrome-csynthase(ec);kegg:cytochrome c heme-lyase (EC 4.4.1.17);kegg:holocytochrome c synthetase (EC 4.4.1.17);kegg:holocytochrome-c apocytochrome-c-lyase (EC 4.4.1.17)
ftr32609	phosphosulfolactate synthase (EC 4.4.1.19)	KEGG	null	searchname:phosphosulfolactatesynthase(ec);kegg:(2R)-phospho-3-sulfolactate synthase (EC 4.4.1.19);kegg:(2R)-O-phospho-3-sulfolactate sulfo-lyase (EC 4.4.1.19)
ftr32610	1-acylglycerol-3-phosphate O-acyltransferase (EC 2.3.1.51)	KEGG	null	searchname:1-acylglycerol-3-phosphateo-acyltransferase(ec);kegg:1-acyl-sn-glycero-3-phosphate acyltransferase (EC 2.3.1.51);kegg:1-acyl-sn-glycerol 3-phosphate acyltransferase (EC 2.3.1.51);kegg:1-acylglycero-3-phosphate acyltransferase (EC 2.3.1.51);kegg:1-acylglycerolphosphate acyltransferase (EC 2.3.1.51);kegg:1-acylglycerophosphate acyltransferase (EC 2.3.1.51);kegg:lysophosphatidic acid-acyltransferase (EC 2.3.1.51)
ftr32611	spermine synthase (EC 2.5.1.22)	KEGG	null	searchname:sperminesynthase(ec);kegg:spermidine aminopropyltransferase (EC 2.5.1.22);kegg:spermine synthetase (EC 2.5.1.22)
ftr32612	serine C-palmitoyltransferase (EC 2.3.1.50)	KEGG	null	searchname:serinec-palmitoyltransferase(ec);kegg:serine palmitoyltransferase (EC 2.3.1.50);kegg:SPT (EC 2.3.1.50);kegg:3-oxosphinganine synthetase (EC 2.3.1.50);kegg:acyl-CoA:serine C-2 acyltransferase decarboxylating (EC 2.3.1.50)
ftr32613	gelatinase A (EC 3.4.24.24)	KEGG	null	searchname:gelatinasea(ec);kegg:72-kDa gelatinase (EC 3.4.24.24);kegg:matrix metalloproteinase 2 (EC 3.4.24.24);kegg:type IV collagenase (EC 3.4.24.24);kegg:3/4 collagenase (Obsolete) (EC 3.4.24.24);kegg:matrix metalloproteinase 5 (Obsolete) (EC 3.4.24.24);kegg:72 kDa gelatinase type A (EC 3.4.24.24);kegg:collagenase IV (EC 3.4.24.24);kegg:collagenase type IV (EC 3.4.24.24);kegg:MMP 2 (EC 3.4.24.24);kegg:type IV collagen metalloproteinase (EC 3.4.24.24);kegg:type IV collagenase/gelatinase (EC 3.4.24.24);kegg:matrix metalloproteinase 2 (EC 3.4.24.24)
ftr32614	vomilenine glucosyltransferase (EC 2.4.1.219)	KEGG	null	searchname:vomilenineglucosyltransferase(ec);kegg:UDPG:vomilenine 21-beta-D-glucosyltransferase (EC 2.4.1.219)
ftr32615	diiodotyrosine transaminase (EC 2.6.1.24)	KEGG	null	searchname:diiodotyrosinetransaminase(ec);kegg:diiodotyrosine aminotransferase (EC 2.6.1.24);kegg:halogenated tyrosine aminotransferase (EC 2.6.1.24);kegg:halogenated tyrosine transaminase (EC 2.6.1.24)
ftr32616	glucan 1,3-alpha-glucosidase (EC 3.2.1.84)	KEGG	null	searchname:glucan1,3-alpha-glucosidase(ec);kegg:exo-1,3-alpha-glucanase (EC 3.2.1.84);kegg:glucosidase II (EC 3.2.1.84);kegg:1,3-alpha-D-glucan 3-glucohydrolase (EC 3.2.1.84)
ftr32617	deacetyl-[citrate-(pro-3S)-lyase] S-acetyltransferase (EC 2.3.1.49)	KEGG	null	searchname:deacetyl-[citrate-(pro-3s)-lyase]s-acetyltransferase(ec);kegg:S-acetyl phosphopantetheine:deacetyl citrate lyase S-acetyltransferase (EC 2.3.1.49);kegg:deacetyl-[citrate-(pro-3S)-lyase] acetyltransferase (EC 2.3.1.49)
ftr32618	hydroxymalonate dehydrogenase (EC 1.1.1.167)	KEGG	null	searchname:hydroxymalonatedehydrogenase(ec)
ftr32619	2-dehydropantolactone reductase (A-specific) (EC 1.1.1.168)	KEGG	null	searchname:2-dehydropantolactonereductase(a-specific)(ec);kegg:2-oxopantoyl lactone reductase (EC 1.1.1.168);kegg:ketopantoyl lactone reductase (EC 1.1.1.168);kegg:2-ketopantoyl lactone reductase (EC 1.1.1.168);kegg:2-dehydropantoyl-lactone reductase (A-specific) (EC 1.1.1.168)
ftr32620	galactitol 2-dehydrogenase (EC 1.1.1.16)	KEGG	null	searchname:galactitol2-dehydrogenase(ec);kegg:dulcitol dehydrogenase (EC 1.1.1.16)
ftr32621	dihydrobunolol dehydrogenase (EC 1.1.1.160)	KEGG	null	searchname:dihydrobunololdehydrogenase(ec);kegg:bunolol reductase (EC 1.1.1.160)
ftr32622	cholestanetetraol 26-dehydrogenase (EC 1.1.1.161)	KEGG	null	searchname:cholestanetetraol26-dehydrogenase(ec);kegg:cholestanetetrol 26-dehydrogenase (EC 1.1.1.161);kegg:5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol dehydrogenase (EC 1.1.1.161);kegg:TEHC-NAD oxidoreductase (EC 1.1.1.161);kegg:5beta-cholestane-3alpha,7alpha,12alpha,26-tetraol:NAD+ 26-oxidoreductase (EC 1.1.1.161)
ftr32623	erythrulose reductase (EC 1.1.1.162)	KEGG	null	searchname:erythrulosereductase(ec);kegg:D-erythrulose reductase (EC 1.1.1.162);kegg:erythritol:NADP+ oxidoreductase (EC 1.1.1.162)
ftr32624	cyclopentanol dehydrogenase (EC 1.1.1.163)	KEGG	null	searchname:cyclopentanoldehydrogenase(ec)
ftr32625	hexadecanol dehydrogenase (EC 1.1.1.164)	KEGG	null	searchname:hexadecanoldehydrogenase(ec)
ftr32626	2-alkyn-1-ol dehydrogenase (EC 1.1.1.165)	KEGG	null	searchname:2-alkyn-1-oldehydrogenase(ec)
ftr32627	hydroxycyclohexanecarboxylate dehydrogenase (EC 1.1.1.166)	KEGG	null	searchname:hydroxycyclohexanecarboxylatedehydrogenase(ec);kegg:dihydroxycyclohexanecarboxylate dehydrogenase (EC 1.1.1.166);kegg:(-)t-3,t-4-dihydroxycyclohexane-c-1-carboxylate-NAD+ oxidoreductase (EC 1.1.1.166)
ftr32628	brachyurin (EC 3.4.21.32)	KEGG	null	searchname:brachyurin(ec);kegg:Uca pugilator collagenolytic proteinase (EC 3.4.21.32);kegg:crab protease I (EC 3.4.21.32);kegg:crab protease II (EC 3.4.21.32)
ftr32629	plasma kallikrein (EC 3.4.21.34)	KEGG	null	searchname:plasmakallikrein(ec);kegg:serum kallikrein (EC 3.4.21.34);kegg:kininogenin (EC 3.4.21.34);kegg:kallikrein I (EC 3.4.21.34);kegg:kallikrein II (EC 3.4.21.34);kegg:kininogenase (EC 3.4.21.34);kegg:kallikrein (EC 3.4.21.34);kegg:callicrein (EC 3.4.21.34);kegg:glumorin (EC 3.4.21.34);kegg:padreatin (EC 3.4.21.34);kegg:padutin (EC 3.4.21.34);kegg:kallidinogenase (EC 3.4.21.34);kegg:bradykininogenase (EC 3.4.21.34);kegg:panceatic kallikrein (EC 3.4.21.34);kegg:onokrein P (EC 3.4.21.34);kegg:dilminal D (EC 3.4.21.34);kegg:depot-Padutin (EC 3.4.21.34);kegg:urokallikrein (EC 3.4.21.34);kegg:urinary kallikrein (EC 3.4.21.34)
ftr32630	lambda-carrageenase (EC 3.2.1.162)	KEGG	null	searchname:lambda-carrageenase(ec);kegg:endo-beta-1,4-carrageenose 2,6,2'-trisulfate-hydrolase (EC 3.2.1.162)
ftr32631	pancreatic elastase (EC 3.4.21.36)	KEGG	null	searchname:pancreaticelastase(ec);kegg:pancreatopeptidase E (EC 3.4.21.36);kegg:pancreatic elastase I (EC 3.4.21.36);kegg:elastase (EC 3.4.21.36);kegg:elaszym (EC 3.4.21.36);kegg:serine elastase (EC 3.4.21.36)
ftr32632	tissue kallikrein (EC 3.4.21.35)	KEGG	null	searchname:tissuekallikrein(ec);kegg:glandular kallikrein (EC 3.4.21.35);kegg:pancreatic kallikrein (EC 3.4.21.35);kegg:submandibular kallikrein (EC 3.4.21.35);kegg:submaxillary kallikrein (EC 3.4.21.35);kegg:kidney kallikrein (EC 3.4.21.35);kegg:urinary kallikrein (EC 3.4.21.35);kegg:kallikrein (EC 3.4.21.35);kegg:salivary kallikrein (EC 3.4.21.35);kegg:kininogenin (EC 3.4.21.35);kegg:kininogenase (EC 3.4.21.35);kegg:callicrein (EC 3.4.21.35);kegg:glumorin (EC 3.4.21.35);kegg:padreatin (EC 3.4.21.35);kegg:padutin (EC 3.4.21.35);kegg:kallidinogenase (EC 3.4.21.35);kegg:bradykininogenase (EC 3.4.21.35);kegg:depot-padutin (EC 3.4.21.35);kegg:urokallikrein (EC 3.4.21.35);kegg:dilminal D (EC 3.4.21.35);kegg:onokrein P (EC 3.4.21.35)
ftr32633	coagulation factor XIIa (EC 3.4.21.38)	KEGG	null	searchname:coagulationfactorxiia(ec);kegg:Hageman factor (activated) (EC 3.4.21.38);kegg:blood-coagulation factor XIIf (EC 3.4.21.38);kegg:activated beta blood-coagulation factor XII (EC 3.4.21.38);kegg:prealbumin activator (EC 3.4.21.38);kegg:Hageman factor beta-fragment (EC 3.4.21.38);kegg:Hageman factor fragment HFf (EC 3.4.21.38);kegg:blood-coagulation factor XIIabeta (EC 3.4.21.38);kegg:prekallikrein activator (EC 3.4.21.38);kegg:kallikreinogen activator (EC 3.4.21.38)
ftr32634	leukocyte elastase (EC 3.4.21.37)	KEGG	null	searchname:leukocyteelastase(ec);kegg:lysosomal elastase (EC 3.4.21.37);kegg:neutrophil elastase (EC 3.4.21.37);kegg:polymorphonuclear leukocyte elastase (EC 3.4.21.37);kegg:elastase (EC 3.4.21.37);kegg:elaszym (EC 3.4.21.37);kegg:serine elastase (EC 3.4.21.37);kegg:lysosomal elastase (EC 3.4.21.37);kegg:granulocyte elastase (EC 3.4.21.37)
ftr32635	trypsin (EC 3.4.21.4)	KEGG	null	searchname:trypsin(ec);kegg:alpha-trypsin (EC 3.4.21.4);kegg:beta-trypsin (EC 3.4.21.4);kegg:cocoonase (EC 3.4.21.4);kegg:parenzyme (EC 3.4.21.4);kegg:parenzymol (EC 3.4.21.4);kegg:tryptar (EC 3.4.21.4);kegg:trypure (EC 3.4.21.4);kegg:pseudotrypsin (EC 3.4.21.4);kegg:tryptase (EC 3.4.21.4);kegg:tripcellim (EC 3.4.21.4);kegg:sperm receptor hydrolase (EC 3.4.21.4)
ftr32636	chymase (EC 3.4.21.39)	KEGG	null	searchname:chymase(ec);kegg:mast cell protease I (EC 3.4.21.39);kegg:skeletal muscle protease (EC 3.4.21.39);kegg:skin chymotryptic proteinase (EC 3.4.21.39);kegg:mast cell serine proteinase, chymase (EC 3.4.21.39);kegg:skeletal muscle (SK) protease (EC 3.4.21.39)
ftr32637	selenide, water dikinase (EC 2.7.9.3)	KEGG	null	searchname:selenide,waterdikinase(ec);kegg:selenophosphate synthase (EC 2.7.9.3)
ftr32638	Fas-activated serine/threonine kinase (EC 2.7.11.8)	KEGG	null	searchname:fas-activatedserine/threoninekinase(ec);kegg:FAST (EC 2.7.11.8);kegg:FASTK (EC 2.7.11.8);kegg:STK10 (EC 2.7.11.8)
