id	names	equation	enzymes
R10068	magnesium-protoporphyrin-IX 13-monomethyl ester,NADPH:oxygen oxidoreductase (hydroxylating)	C04536[0] + (3) C00005[0] + (3) C00080[0] + (3) C00007[0] <=> C11831[0] + (3) C00006[0] + (5) C00001[0]	1.14.13.81
R10069	flavanone,NADPH:oxygen oxidoreductase	C00766[0] + (2) C00005[0] + (2) C00080[0] + (2) C00007[0] <=> C15609[0] + (2) C00006[0] + (2) C00001[0]	1.14.13.88
R10070	zeaxanthin,NADH:oxygen oxidoreductase	C06098[0] + (2) C00004[0] + (2) C00080[0] + (2) C00007[0] <=> C08614[0] + (2) C00003[0] + (2) C00001[0]	1.14.13.90
R10071	zeaxanthin,NADPH:oxygen oxidoreductase	C06098[0] + (2) C00005[0] + (2) C00080[0] + (2) C00007[0] <=> C08614[0] + (2) C00006[0] + (2) C00001[0]	1.14.13.90
R10072	(+)-epi-isozizaene,NADPH:oxygen oxidoreductase (5-hydroxylating)	C16269[0] + (2) C00005[0] + (2) C00080[0] + (2) C00007[0] <=> C17954[0] + (2) C00006[0] + (3) C00001[0]	1.14.13.106
R10073	(-)-vetispiradiene,NADPH:oxygen 2alpha-oxidoreductase	C12142[0] + (2) C00005[0] + (2) C00080[0] + (2) C00007[0] <=> C09737[0] + (2) C00006[0] + (3) C00001[0]	1.14.13.121
R10074	glutaryl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	C00527[0] + C04253[0] <=> C02411[0] + C04570[0]	1.3.8.6
R10075	(11R)-dihydroartemisinic-aldehyde:NADP+ Delta11(13)-oxidoreductase	C20325[0] + C00006[0] <=> C20308[0] + C00005[0] + C00080[0]	1.3.1.92
R10076	1,8-cineole,NADPH:oxygen oxidoreductase (2-exo-hydroxylating)	C09844[0] + C00005[0] + C00080[0] + C00007[0] <=> C20326[0] + C00006[0] + C00001[0]	1.14.13.157
R10077		C11882[0] + C00005[0] + C00080[0] + C00007[0] <=> C20329[0] + C00006[0] + C00001[0]	1.14.13.109
R10078		C20329[0] <=> C11887[0] + C00001[0]	1.14.13.109
R10079	carbamate hydro-lyase|cyanate hydratase	C01417[0] + C00288[0] + C00080[0] <=> C00014[0] + (2) C00011[0]	4.2.1.104
R10080	chlorophyllide-a oxygenase	C02139[0] + (2) C00007[0] + (2) C00005[0] + (2) C00080[0] <=> C16541[0] + (3) C00001[0] + (2) C00006[0]	1.14.13.122
R10081	L-arginine,2-oxoglutarate:oxygen oxidoreductase (5-hydroxylating)	C00026[0] + C00062[0] + C00007[0] <=> C00042[0] + C00011[0] + C20330[0]	1.14.11.34
R10082		C20330[0] <=> C17349[0] + C03912[0] + C00001[0]	1.14.11.34
R10083		C02094[0] + C00007[0] + C00030[0] <=> C20331[0] + C00001[0] + C00028[0]	1.14.99.36
R10084		C20331[0] + C00001[0] <=> C20332[0]	1.14.99.36
R10085		C20332[0] + C00028[0] <=> (2) C00376[0] + C00030[0]	1.14.99.36
R10086	L-glutamate:ferredoxin oxidoreductase (deaminating)	C00025[0] + (2) C00139[0] + C00001[0] <=> C00014[0] + C00026[0] + (2) C00138[0] + (2) C00080[0]	1.4.7.1
R10088	D-ribose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase	C00117[0] + C00118[0] + C00014[0] <=> C00018[0] + (4) C00001[0] + C00009[0]	4.3.3.6
R10089	D-ribose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase (glutamine-hydrolyzing)	C00117[0] + C00118[0] + C00064[0] <=> C00018[0] + C00025[0] + (3) C00001[0] + C00009[0]	4.3.3.6
R10090	citrate:N6-acetyl-N6-hydroxy-L-lysine ligase (AMP-forming)	C00158[0] + C03955[0] + C00002[0] <=> C20333[0] + C00020[0] + C00013[0]	6.3.2.38
R10091	N2-citryl-N6-acetyl-N6-hydroxy-L-lysine:N6-acetyl-N6-hydroxy-L-lysine ligase (AMP-forming)	C20333[0] + C03955[0] + C00002[0] <=> C05554[0] + C00020[0] + C00013[0]	6.3.2.39
R10092	carbonate hydro-lyase (carbon-dioxide-forming)	C00288[0] + C00080[0] <=> C00011[0] + C00001[0]	4.2.1.1
R10093	ATP:isopentenyl phosphate phosphotransferase	C00002[0] + C20345[0] <=> C00008[0] + C00129[0]	2.7.4.26
R10094	2'-deamino-2'-hydroxyneamine:2-oxoglutarate aminotransferase	C20350[0] + C00026[0] <=> C20351[0] + C00025[0]	2.6.1.94
R10095	trans,octacis-decaprenylphospho-beta-D-ribofuranose 5-phosphate:diphosphate phospho-alpha-D-ribosyltransferase	C02970[0] + C00119[0] <=> C20352[0] + C00013[0]	2.4.2.45
R10096	UDP-alpha-D-glucose:2-deoxystreptamine 4-O-alpha-D-glucosyltransferase	C00029[0] + C02627[0] <=> C00015[0] + C20353[0]	2.4.1.284
R10097		C04625[0] <=> C04706[0] + C01327[0]	
R10098	3-O-alpha-D-glucopyranosyl-L-rhamnopyranose:phosphate beta-D-glucosyltransferase	C20354[0] + C00009[0] <=> C00507[0] + C00663[0]	2.4.1.282
R10099	acetyl-CoA:UDP-4-amino-4,6-dideoxy-N-acetyl-alpha-D-glucosamine N-acetyltransferase|acetyl-CoA:UDP-2-acetamido-4-amino-2,4,6-trideoxyglucose 4-N-acetyltransferase	C04630[0] + C00024[0] <=> C20357[0] + C00010[0]	2.3.1.203
R10100	acetyl-CoA:UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate 3-N-acetyltransferase	C00024[0] + C20359[0] <=> C00010[0] + C19725[0]	2.3.1.201
R10101	4-methylaminobutanoate methylamidohydrolase|4-methylaminobutanoate:oxygen oxidoreductase (methylamine-forming)	C15987[0] + C00007[0] + C00001[0] <=> C00232[0] + C00218[0] + C00027[0]	1.5.3.21
R10102	4-methylaminobutanoate:oxygen oxidoreductase (formaldehyde-forming)|4-methylaminobutanoate:oxygen oxidoreductase (demethylating)	C15987[0] + C00007[0] + C00001[0] <=> C00334[0] + C00067[0] + C00027[0]	1.5.3.19
R10103	4-(methylamino)-1-(pyridin-3-yl)butan-1-one:oxygen oxidoreductase (methylamine releasing)	C20361[0] + C00001[0] + C00007[0] <=> C19567[0] + C00218[0] + C00027[0]	1.4.3.24
R10104	long-chain acyl-CoA:NADPH reductase	C02843[0] + (2) C00005[0] + (2) C00080[0] <=> C00339[0] + (2) C00006[0] + C00010[0]	1.2.1.84
R10105	4-oxo-4-(pyridin-3-yl)butanal:NADP+ oxidoreductase	C19567[0] + C00006[0] + C00001[0] <=> C19569[0] + C00005[0] + C00080[0]	1.2.1.83
R10106	L-arginine,NADH:oxygen oxidoreductase (nitric-oxide-forming)	(2) C00062[0] + (3) C00004[0] + (3) C00080[0] + (4) C00007[0] <=> (2) C00327[0] + (2) C00533[0] + (3) C00003[0] + (4) C00001[0]	1.14.13.165
R10107		C00062[0] + C00007[0] + C00004[0] + C00080[0] <=> C05933[0] + C00003[0] + C00001[0]	1.14.13.165
R10108		(2) C05933[0] + C00004[0] + C00080[0] + (2) C00007[0] <=> (2) C00327[0] + (2) C00533[0] + C00003[0] + (2) C00001[0]	1.14.13.165
R10109	5-nitrosalicylate:oxygen 1,2-oxidoreductase (recyclizing)	C19789[0] + C00007[0] <=> C20366[0] + C00088[0]	1.13.11.64
R10110	5-nitrosalicylate:oxygen 1,2-oxidoreductase (decyclizing)	C19789[0] + C00007[0] <=> C20367[0]	1.13.11.64
R10111		C20367[0] <=> C20366[0] + C00088[0]	1.13.11.64
R10112	trans,octacis-decaprenylphospho-beta-D-ribofuranose:FAD 2-oxidoreductase	C20368[0] + C00016[0] <=> C20369[0] + C01352[0]	1.1.98.3
R10113	trans,octacis-decaprenylphospho-beta-D-arabinofuranose:NAD+ 2-oxidoreductase	C20370[0] + C00003[0] <=> C20369[0] + C00004[0] + C00080[0]	1.1.1.333
R10114	ecgonine methyl ester:NADP+ oxidoreductase	C12448[0] + C00006[0] <=> C20371[0] + C00005[0] + C00080[0]	1.1.1.334
R10115	malonyl-[acyl-carrier protein]-methyl-ester:malonyl-[acyl-carrier protein] C-acyltransferase	C19673[0] + C01209[0] <=> C20372[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.179
R10116	3-hydroxyglutaryl-[acp]-methyl-ester:NADP+ oxidoreductase	C20372[0] + C00005[0] + C00080[0] <=> C20373[0] + C00006[0]	1.1.1.100
R10117	3-hydroxyglutaryl-[acp]-methyl-ester hydro-lyase	C20373[0] <=> C20374[0] + C00001[0]	4.2.1.59
R10118	glutaryl-[acp]-methyl-ester:NADP+ oxidoreductase	C20374[0] + C00005[0] + C00080[0] <=> C20375[0] + C00006[0]	1.3.1.10
R10119	glutaryl-[acp]-methyl-ester:malonyl-[acyl-carrier protein] C-acyltransferase (decarboxylating)	C20375[0] + C01209[0] <=> C20376[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.179
R10120	3-hydroxypimeloyl-[acp]-methyl-ester:NADP+ oxidoreductase	C20376[0] + C00005[0] + C00080[0] <=> C20377[0] + C00006[0]	1.1.1.100
R10121	3-hydroxypimeloyl-[acp]-methyl-ester hydro-lyase	C20377[0] <=> C20378[0] + C00001[0]	4.2.1.59
R10122	pimelyl-[acyl-carrier protein]-methyl-ester:NADP+ oxidoreductase	C20378[0] + C00005[0] + C00080[0] <=> C19846[0] + C00006[0]	1.3.1.10
R10123	acyl-[acyl-carrier protein],reduced-flavodoxin:oxygen oxidoreductase (pimeloyl-[acyl-carrier protein] forming)	C20683[0] + (2) C02745[0] + (3) C00007[0] <=> C19845[0] + C15596[0] + (2) C02869[0] + (3) C00001[0]	1.14.15.12
R10124	pimeloyl-[acyl-carrier protein]:L-alanine C-pimeloyltransferase (decarboxylating)	C19845[0] + C00041[0] <=> C01092[0] + C00229[0] + C00011[0]	2.3.1.47
R10125		C09849[0] + C00003[0] <=> C09848[0] + C00004[0] + C00080[0]	1.1.1.-
R10126		C11386[0] + C00003[0] <=> C11384[0] + C00004[0] + C00080[0]	1.1.1.-
R10127	biotin:NADP+ S-oxidoreductase (biotin S-oxide-forming)	C20386[0] + C00005[0] + C00080[0] <=> C00120[0] + C00006[0] + C00001[0]	1.-.-.-
R10128	chanoclavine-I:NAD+ oxidoreductase	C09131[0] + C00003[0] <=> C20379[0] + C00004[0] + C00080[0]	1.1.1.332
R10129	(-)-secoisolariciresinol:NAD+ oxidoreductase	C18167[0] + (2) C00003[0] <=> C10682[0] + (2) C00004[0] + (2) C00080[0]	1.1.1.331
R10130	2-deoxy-scyllo-inosamine:NADP+ 1-oxidoreductase	C17580[0] + C00006[0] <=> C17581[0] + C00005[0] + C00080[0]	1.1.1.329
R10131	3,3'-bipyridine-2,2',5,5',6,6'-hexol:NAD+ 11-oxidoreductase	C20381[0] + C00003[0] <=> C16152[0] + C00004[0] + C00080[0]	1.1.1.328
R10132	3,3'-bipyridine-2,2',5,5',6,6'-hexol:NADP+ 11-oxidoreductase	C20381[0] + C00006[0] <=> C16152[0] + C00005[0] + C00080[0]	1.1.1.328
R10133	2-nitroimidazole nitrohydrolase	C14531[0] + C00001[0] <=> C20382[0] + C00088[0]	3.5.99.9
R10134	mycophenolic acid O-acyl-glucuronide-ester hydrolase	C20383[0] + C00001[0] <=> C20380[0] + C00191[0]	3.1.1.93
R10135	2-oxo-3-(5-oxofuran-2-ylidene)propanoate lactonohydrolase	C20366[0] + C00001[0] <=> C02167[0]	3.1.1.91
R10136	vanillate:tetrahydrofolate N-methyltransferase	C06672[0] + C00101[0] <=> C00230[0] + C00440[0]	2.1.1.-
R10137	UDP-N-acetyl-alpha-D-glucosamine:trans,octacis-decaprenyl-phosphate N-acetylglucosaminephosphotransferase	C00043[0] + C02970[0] <=> C00105[0] + C20390[0]	2.7.8.35
R10138		G00164[0] + G10612[0] <=> G00165[0] + G10619[0]	2.4.1.225
R10139		G00165[0] + G10610[0] <=> G13062[0] + G10619[0]	2.4.1.224
R10140	UDP-N-acetyl-2-amino-2-deoxy-alpha-D-glucuronate:NAD+ 3-oxidoreductase	C04573[0] + C00003[0] <=> C20395[0] + C00004[0] + C00080[0]	1.1.1.335
R10141	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate:2-oxoglutarate aminotransferase	C20395[0] + C00025[0] <=> C20359[0] + C00026[0]	2.6.1.98
R10142	acetyl-CoA:dTDP-4-amino-4,6-dideoxy-alpha-D-galactose N-acetyltransferase	C00024[0] + C04346[0] <=> C00010[0] + C20415[0]	2.3.1.210
R10143	pentalenolactone-D,2-oxoglutarate:oxygen oxidoreductase	C20399[0] + C00026[0] + C00007[0] <=> C20398[0] + C00042[0] + C00011[0] + C00001[0]	1.14.11.36
R10144	pentalenolactone-E,2-oxoglutarate:oxygen oxidoreductase	C20398[0] + C00026[0] + C00007[0] <=> C20397[0] + C00042[0] + C00011[0]	1.14.11.36
R10145	pentalenolactone-D,2-oxoglutarate:oxygen oxidoreductase	C20399[0] + (2) C00026[0] + (2) C00007[0] <=> C20397[0] + (2) C00042[0] + (2) C00011[0] + C00001[0]	1.14.11.36
R10146		C00094[0] + (3) C00004[0] + (3) C00080[0] <=> C00283[0] + (3) C00003[0] + (3) C00001[0]	
R10147	L-aspartate-4-semialdehyde hydro-lyase [adding pyruvate and cyclizing; (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate-forming]	C00441[0] + C00022[0] <=> C20258[0] + C00001[0]	4.3.3.7
R10149		C00320[0] + C05819[0] <=> C11481[0] + C00283[0] + C00828[0]	
R10150		C02084[0] + (2) C05359[0] <=> (2) C00320[0]	
R10151		C00320[0] + (5) C00001[0] + (8) C00125[0] <=> (2) C00059[0] + (8) C00126[0] + (10) C00080[0]	
R10152	sulfide:quinone oxidoreductase	C00283[0] + C15602[0] <=> C19692[0] + C15603[0]	1.8.5.-
R10153	L-glutamate 2,3-aminomutase	C00025[0] <=> C05574[0]	5.4.3.9
R10154	1-deoxy-11-oxopentalenate,NADH:oxygen oxidoreductase (pentalenolactone-D forming)	C20400[0] + C00005[0] + C00080[0] + C00007[0] <=> C20399[0] + C00006[0] + C00001[0]	1.14.13.170
R10155	1-deoxy-11-oxopentalenate,NADH:oxygen oxidoreductase (neopentalenolactone-D forming)	C20400[0] + C00005[0] + C00080[0] + C00007[0] <=> C20402[0] + C00006[0] + C00001[0]	1.14.13.171
R10156	1-deoxy-11beta-hydroxypentalenate:NAD+ oxidoreductase	C20403[0] + C00003[0] <=> C20400[0] + C00004[0] + C00080[0]	1.1.1.340
R10157	1-deoxypentalenic acid,2-oxoglutarate:oxygen oxidoreductase	C20404[0] + C00026[0] + C00007[0] <=> C20403[0] + C00042[0] + C00011[0]	1.14.11.35
R10158	1-deoxypentalenate,reduced ferredoxin:oxygen oxidoreductase	C20404[0] + C00138[0] + C00007[0] <=> C20405[0] + C00139[0] + C00001[0]	1.14.15.11
R10159	adrenodoxin:NADP+ oxidoreductase	(2) C00662[0] + C00006[0] + C00080[0] <=> (2) C00667[0] + C00005[0]	1.18.1.2|1.18.1.6
R10160	cannabigerolate:oxygen oxidoreductase (cyclizing, cannabidiolate-forming)	C20406[0] + C00007[0] <=> C10784[0] + C00027[0]	1.21.3.8
R10161	propanoyl-CoA:NAD+ oxidoreductase	C00100[0] + C00003[0] <=> C00894[0] + C00004[0] + C00080[0]	1.3.1.95
R10162	pentalenolactone-reduced-ferredoxin:oxygen oxidoreductase (pentalenolactone forming)	C20397[0] + C00007[0] + (2) C00138[0] + (2) C00080[0] <=> C20407[0] + (2) C00139[0] + (2) C00001[0]	1.14.19.8
R10163	festuclavine:NAD+ oxidoreductase	C20408[0] + C00003[0] <=> C20409[0] + C00004[0] + C00080[0]	1.5.1.44
R10164	hydroxylamine:ferricytochrome-c oxidoreductase	C00192[0] + C00001[0] + (2) C00125[0] <=> C00088[0] + (2) C00126[0] + (5) C00080[0]	1.7.2.6
R10165	hydroxylamine:ferricytochrome-c oxidoreductase	C00192[0] + C00125[0] <=> C00533[0] + C00126[0] + (3) C00080[0]	1.7.2.6
R10166	S-adenosyl-L-methionine:4-(3-methylbut-2-enyl)-L-tryptophan N-methyltransferase	C04290[0] + C00019[0] <=> C20410[0] + C00021[0]	2.1.1.261
R10167	S-adenosyl-L-methionine:squalene C-methyltransferase	C00019[0] + C00751[0] <=> C00021[0] + C20411[0]	2.1.1.262
R10168	S-adenosyl-L-methionine:3-methyl-1,2-didehydro-2,3-dihydrosqualene C-methyltransferase	C00019[0] + C20411[0] <=> C00021[0] + C20412[0]	2.1.1.262
R10169	S-adenosyl-L-methionine:squalene C-methyltransferase	(2) C00019[0] + C00751[0] <=> (2) C00021[0] + C20412[0]	2.1.1.262
R10170	(2R,3S)-3-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	C04411[0] <=> C02504[0]	4.2.1.33
R10171	malonyl-CoA:hexanoyl-CoA malonyltransferase (3,5,7-trioxododecanoyl-CoA-forming)	(3) C00083[0] + C05270[0] <=> (3) C00010[0] + C20413[0] + (3) C00011[0]	2.3.1.206
R10172	octanoyl-CoA:malonyl-[acyl-carrier protein] C-heptanoyltransferase (decarboxylating, CoA-forming)	C01944[0] + C01209[0] <=> C05753[0] + C00010[0] + C00011[0]	2.3.1.207
R10173	malonyl-CoA:2-hydroxybenzoyl-CoA malonyltransferase	C00083[0] + C20394[0] <=> (2) C00010[0] + C20414[0] + C00011[0]	2.3.1.208
R10174	acetyl-CoA:dTDP-4-amino-4,6-dideoxy-alpha-D-glucose N-acetyltransferase	C00024[0] + C04268[0] <=> C00010[0] + C06018[0]	2.3.1.209
R10175	dTDP-6-deoxy-beta-L-mannose:N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol 3-alpha-L-rhamnosyltransferase	C03319[0] + C20390[0] <=> C00363[0] + C20416[0]	2.4.1.289
R10176	geranyl-diphosphate:olivetolate geranyltransferase	C00341[0] + C20417[0] <=> C00013[0] + C20406[0]	2.5.1.102
R10177	geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase (15-cis-phytoene forming)	(2) C00353[0] <=> C05421[0] + (2) C00013[0]	2.5.1.32
R10178	4-aminobutanoate:pyruvate aminotransferase	C00334[0] + C00022[0] <=> C00232[0] + C00041[0]	2.6.1.96
R10179	4-aminobutanoate:glyoxylate aminotransferase	C00334[0] + C00048[0] <=> C00232[0] + C00037[0]	2.6.1.96
R10180	L-tryptophan:pyruvate aminotransferase	C00078[0] + C00022[0] <=> C00331[0] + C00041[0]	2.6.1.99
R10181	indole-3-pyruvate,NADPH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)	C00331[0] + C00005[0] + C00080[0] + C00007[0] <=> C00954[0] + C00006[0] + C00001[0] + C00011[0]	1.14.13.168
R10182	CTP:N,N'-diacetyllegionaminate cytidylyltransferase	C00063[0] + C20418[0] <=> C20419[0] + C00013[0]	2.7.7.82
R10183	UTP:N-acetyl-alpha-D-galactosamine-1-phosphate uridylyltransferase	C00075[0] + C18060[0] <=> C00013[0] + C00203[0]	2.7.7.83
R10184	UDP-N,N'-diacetylbacillosamine:tritrans,heptacis-undecaprenyl-phosphate N,N'-diacetylbacillosamine transferase	C20357[0] + C20420[0] <=> C00105[0] + C20421[0]	2.7.8.36
R10185	ATP:methylphosphonate 5-triphosphoribosyltransferase	C00002[0] + C20396[0] <=> C20422[0] + C00147[0]	2.7.8.37
R10186	alpha-D-ribose-1-methylphosphonate-5-triphosphate diphosphohydrolase	C20422[0] + C00001[0] <=> C20423[0] + C00013[0]	3.6.1.63
R10187	UDP-N,N'-diacetylbacillosamine hydrolase (2-epimerising)	C20357[0] + C00001[0] <=> C00015[0] + C20424[0]	3.2.1.184
R10188	UDP-N-acetyl-alpha-D-galactosamine:N,N'-diacetyl-alpha-D-bacillosaminyl-diphospho-tritrans,heptacis-undecaprenol 3-alpha-N-acetyl-D-galactosaminyltransferase	C00203[0] + C20421[0] <=> C00015[0] + C20427[0]	2.4.1.290
R10189	(2S)-2-hydroxycarboxylate:NAD+ oxidoreductase	C15565[0] + C00003[0] <=> C00161[0] + C00004[0] + C00080[0]	1.1.1.337
R10190	dTDP-6-deoxy-beta-L-talose:NAD+ 4-oxidoreductase	C03187[0] + C00003[0] <=> C00688[0] + C00004[0] + C00080[0]	1.1.1.339|1.1.1.344
R10191	2-hydroxyethylphosphonate:O2 1,2-oxidoreductase (methylphosphonate forming)	C06451[0] + C00007[0] <=> C20396[0] + C00288[0]	1.13.11.73
R10192	zeaxanthin:oxygen 15,15'-oxidoreductase (bond-cleaving, cis-isomerizing)	C06098[0] + C00007[0] <=> C18195[0] + C18196[0]	1.13.11.65
R10193	(+)-larreatricin:oxygen 3'-hydroxylase	C20430[0] + C00007[0] + C00030[0] <=> C20431[0] + C00028[0] + C00001[0]	1.14.99.47
R10194	C30 botryococcene:NADP+ oxidoreductase	C20432[0] + C00006[0] + C00013[0] <=> C03428[0] + C00005[0] + C00080[0]	1.3.1.97
R10195		C00019[0] + C20432[0] <=> C00021[0] + C20433[0]	2.1.1.263
R10196		C00019[0] + C20433[0] <=> C00021[0] + C20435[0]	2.1.1.263
R10197		C00019[0] + C20432[0] <=> C00021[0] + C20434[0]	2.1.1.263
R10198		C00019[0] + C20434[0] <=> C00021[0] + C20435[0]	2.1.1.263
R10199	S-adenosyl-L-methionine:botryococcene C-methyltransferase	(2) C00019[0] + C20432[0] <=> (2) C00021[0] + C20435[0]	2.1.1.263
R10200	acetyl-CoA:fumigaclavine B O-acetyltransferase	C00024[0] + C20437[0] <=> C00010[0] + C20436[0]	2.3.1.205
R10201	dimethylallyl-diphosphate:fumigaclavine A dimethylallyltransferase	C20436[0] + C00235[0] <=> C20438[0] + C00013[0]	2.5.1.100
R10202		C00059[0] <=> C00094[0] + (2) C05359[0]	1.8.-.-
R10203		C11142[0] + (2) C01847[0] + (2) C00007[0] <=> C11145[0] + C00067[0] + (2) C00061[0] + (2) C00001[0]	
R10204	alpha-D-ribose-1-methylphosphonate-5-phosphate C-P-lyase (methane forming)	C20423[0] <=> C20440[0] + C01438[0]	4.7.1.1
R10205	5-phospho-alpha-D-ribose 1,2-cyclic phosphate 2-phosphohydrolase (alpha-D-ribose 1,5-bisphosphate-forming)	C20440[0] + C00001[0] <=> C01151[0]	3.1.4.55
R10206	methanesulfonate,FMNH2:oxygen oxidoreductase	C11145[0] + C01847[0] + C00007[0] <=> C00061[0] + C00094[0] + C00001[0] + C00067[0]	1.14.14.5
R10207	2'-Deamino-2'-hydroxyparomamine:oxygen 6'-oxidoreductase	C20353[0] + C00007[0] <=> C20351[0] + C00027[0]	1.1.3.-
R10208	(3R)-3-hydroxyacyl-[acyl-carrier protein] hydro-lyase (trans-2-enoyl-[acyl-carrier protein]-forming)	C01271[0] <=> C00693[0] + C00001[0]	4.2.1.59
R10209	tRNA-guanosine34:7-aminomethyl-7-carbaguanine tRNA-D-ribosyltransferase	C01977[0] + C16675[0] <=> C20446[0] + C00242[0]	2.4.2.29
R10210		C20447[0] + C00001[0] <=> C00026[0] + C00010[0]	
R10211		C03724[0] + C00001[0] <=> C20447[0]	3.1.1.-
R10212		C14279[0] + C00001[0] + C00007[0] <=> C01546[0] + C00027[0]	
R10213		C20450[0] <=> C01546[0] + C00011[0]	
R10214		C20449[0] + C00001[0] + C00007[0] <=> C20450[0] + C00027[0]	
R10215		C20448[0] + C00007[0] <=> C20449[0] + C00027[0]	
R10216		C11101[0] + C00001[0] + C00007[0] <=> C20448[0] + C00027[0]	
R10217		C14279[0] + C00004[0] + C00080[0] <=> C20441[0] + C00003[0]	1.1.1.-
R10218		C11101[0] + C00004[0] + C00080[0] <=> C20443[0] + C00003[0]	1.1.1.-
R10219	acetyl-CoA decarbonylase / synthase (ACDS)	C18802[0] + C00024[0] <=> C18799[0] + C00010[0] + C00237[0]	2.3.1.-
R10221	6-phospho-D-gluconate:NAD+ 2-oxidoreductase (decarboxylating)	C00345[0] + C00003[0] <=> C00199[0] + C00011[0] + C00004[0] + C00080[0]	1.1.1.343|1.1.1.351
R10222	(R)-2-hydroxycarboxylate:NAD+ oxidoreductase	C02489[0] + C00003[0] <=> C00161[0] + C00004[0] + C00080[0]	1.1.1.345
R10223	tRNA(adenine34) aminohydrolase	C17324[0] + C00001[0] <=> C20451[0] + C00014[0]	3.5.4.33
R10224	norsolorinic acid anthrone:oxygen 9-oxidoreductase (norsolorinic acid-forming)	C20453[0] + C00007[0] <=> C20452[0] + C00001[0]	1.13.12.20
R10225	(+)-lariciresinol:NADP+ oxidoreductase	C10646[0] + C00006[0] <=> C05366[0] + C00005[0] + C00080[0]	1.23.1.1
R10226	(-)-secoisolariciresinol:NADP+ oxidoreductase	C18167[0] + C00006[0] <=> C10646[0] + C00005[0] + C00080[0]	1.23.1.2
R10227	(-)-lariciresinol:NADP+ oxidoreductase	C20454[0] + C00006[0] <=> C20455[0] + C00005[0] + C00080[0]	1.23.1.3
R10228	(+)-secoisolariciresinol:NADPH+ oxidoreductase	C20456[0] + C00006[0] <=> C20454[0] + C00005[0] + C00080[0]	1.23.1.4
R10229	agroclavine:NADP+ oxidoreductase	C09023[0] + C00006[0] <=> C20457[0] + C00005[0] + C00080[0]	1.5.1.46
R10230	hydroxylamine:oxygen oxidoreductase	C00192[0] + C00007[0] + C00125[0] <=> C00088[0] + C00001[0] + C00126[0] + C00080[0]	1.7.3.6
R10231	tRNA(Ala)-adenine37 aminohydrolase	C20459[0] + C00001[0] <=> C20458[0] + C00014[0]	3.5.4.34
R10232	tRNA(cytosine8) aminohydrolase	C17325[0] + C00001[0] <=> C00868[0] + C00014[0]	3.5.4.35
R10233	4-coumaroyl-CoA:malonyl-CoA 4-coumaryltransferase (bisdemethoxycurcumin-forming)	(2) C00223[0] + C00083[0] + C00001[0] <=> (3) C00010[0] + C17743[0] + (2) C00011[0]	2.3.1.211
R10234	4-coumaroyl-CoA:malonyl-CoA 4-coumaryltransferase (4-hydroxybenzalacetone-forming)	C00223[0] + C00083[0] + C00001[0] <=> (2) C00010[0] + C12088[0] + (2) C00011[0]	2.3.1.212
R10235	deoxyinosine diphosphate phosphatase	C01344[0] + C00001[0] <=> C06196[0] + C00009[0]	3.6.1.64
R10236	1-O-(4-hydroxycinnamoyl)-beta-D-glucose:cyanidin 3-O-(6-O-beta-D-glucosyl-2-O-beta-D-xylosyl-beta-D-galactoside) 6'''-O-(4-hydroxycinnamoyl)transferase	C16827[0] + C08612[0] <=> C00221[0] + C20460[0]	2.3.1.213
R10237	4-hydroxycinnamoyl-CoA:anthocyanin-3-O-glucoside 6''-O-acyltransferase	C00223[0] + C15539[0] <=> C00010[0] + C20461[0]	2.3.1.215
R10238	malonyl-CoA:malonyl-CoA malonyltransferase (5,7-dihydroxy-2-methyl-4H-chromen-4-one-forming)	(5) C00083[0] <=> (5) C00010[0] + C20462[0] + (5) C00011[0] + C00001[0]	2.3.1.216
R10239	malonyl-CoA:hexanoate malonyltransferase (norsolorinic acid anthrone-forming)	(7) C00083[0] + C05749[0] <=> (7) C00010[0] + C20453[0] + C00229[0] + (7) C00011[0] + (2) C00001[0]	2.3.1.221
R10240	UDP-alpha-D-galactose:cyanidin 3-O-galactosyltransferase	C00052[0] + C05905[0] <=> C00015[0] + C08647[0]	2.4.1.294
R10241	(13E)-8alpha-hydroxylabd-13-en-15-yl-diphosphate-lyase (sclareol forming)|copal-8-ol-diphosphate diphosphate-lyase (sclareol-forming)	C20270[0] + C00001[0] <=> C09183[0] + C00013[0]	4.2.3.141
R10242	5alpha-androstane-3,17-dione:NADP+ delta4-oxidoreductase	C00674[0] + C00006[0] <=> C00280[0] + C00005[0] + C00080[0]	1.3.1.22
R10243		C00101[0] + C00024[0] <=> C00440[0] + C00010[0] + C00237[0]	2.1.1.258|2.3.1.169
